mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection,r_W,theta_W,np_median_msp,np_median_msh,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn,Date,Probe,x_gsm,y_gsm,z_gsm,r_spc,theta_w,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean
3,2015-10-19 12:35:42,2015-10-19 12:45:42,8.75,6.67,-4.61,7.0,22.489999771118164,26.8700008392334,5.268,bisection,False,True,True,1.848,121.444,1.676,2.512,-2.109999895095825,1.7200000286102295,-1.159999966621399,-4.884,123.996,1.12,2015-10-19 12:39:04.078000+00:00,3,8.759,6.657,-4.613,8.099,121.444,1094,1154,1014,1074,26.107,7.996,-17.694,32.736,8.527,-17.516,32.892,14.224,-1.439,35.126,14.224,-1.439,35.126,1.676,1.786,2.512,2.452,12.448,-131.58,-168.956,10.227,-106.155,-179.983,34.672,-193.398,-12.533,30.983,-186.957,-14.326,728290.375,344512.125,753596.625,361179.188,962837.688,522614.031,1036358.438,524324.875,0.025,
3,2015-10-22 15:11:29,2015-10-22 15:21:29,7.36,7.16,-4.1,-3.6500000953674316,16.450000762939453,10.0,5.883,shear,False,False,True,2.376,48.958,1.392,6.341,3.390000104904175,2.200000047683716,-2.950000047683716,-1.986,143.286,1.63,2015-10-22 15:15:44.185000+00:00,3,7.369,7.162,-4.103,8.253,48.958,453,513,373,433,9.971,8.53,-10.628,37.467,8.463,-8.768,39.058,9.4,-11.842,29.562,9.4,-11.842,29.562,1.392,1.452,6.341,7.568,2.826,-23.966,-27.532,-2.959,4.42,-20.289,8.254,-120.144,-135.221,-10.974,-133.23,-174.631,1523557.75,590287.75,1762303.375,939268.438,2038843.25,693561.0,2284201.25,1107346.125,0.25,
3,2015-10-22 15:11:29,2015-10-22 15:21:29,7.36,7.16,-4.1,-3.6500000953674316,16.450000762939453,10.0,6.1,rx_en,False,False,True,2.376,48.958,1.392,6.341,3.390000104904175,2.200000047683716,-2.950000047683716,-1.986,143.286,1.63,2015-10-22 15:15:44.185000+00:00,3,7.369,7.162,-4.103,8.253,48.958,453,513,373,433,9.971,8.53,-10.628,37.467,8.463,-8.768,39.058,9.4,-11.842,29.562,9.4,-11.842,29.562,1.392,1.452,6.341,7.568,2.826,-23.966,-27.532,-2.959,4.42,-20.289,8.254,-120.144,-135.221,-10.974,-133.23,-174.631,1523557.75,590287.75,1762303.375,939268.438,2038843.25,693561.0,2284201.25,1107346.125,0.25,
3,2015-10-22 15:11:29,2015-10-22 15:21:29,7.36,7.16,-4.1,-3.6500000953674316,16.450000762939453,10.0,5.1,va_cs,False,False,True,2.376,48.958,1.392,6.341,3.390000104904175,2.200000047683716,-2.950000047683716,-1.986,143.286,1.63,2015-10-22 15:15:44.185000+00:00,3,7.369,7.162,-4.103,8.253,48.958,453,513,373,433,9.971,8.53,-10.628,37.467,8.463,-8.768,39.058,9.4,-11.842,29.562,9.4,-11.842,29.562,1.392,1.452,6.341,7.568,2.826,-23.966,-27.532,-2.959,4.42,-20.289,8.254,-120.144,-135.221,-10.974,-133.23,-174.631,1523557.75,590287.75,1762303.375,939268.438,2038843.25,693561.0,2284201.25,1107346.125,0.25,
3,2015-10-22 15:11:29,2015-10-22 15:21:29,7.36,7.16,-4.1,-3.6500000953674316,16.450000762939453,10.0,4.354,bisection,False,False,True,2.376,48.958,1.392,6.341,3.390000104904175,2.200000047683716,-2.950000047683716,-1.986,143.286,1.63,2015-10-22 15:15:44.185000+00:00,3,7.369,7.162,-4.103,8.253,48.958,453,513,373,433,9.971,8.53,-10.628,37.467,8.463,-8.768,39.058,9.4,-11.842,29.562,9.4,-11.842,29.562,1.392,1.452,6.341,7.568,2.826,-23.966,-27.532,-2.959,4.42,-20.289,8.254,-120.144,-135.221,-10.974,-133.23,-174.631,1523557.75,590287.75,1762303.375,939268.438,2038843.25,693561.0,2284201.25,1107346.125,0.25,
3,2015-10-23 15:22:16,2015-10-23 15:32:16,7.27,7.1,-3.98,15.65999984741211,-18.59000015258789,11.180000305175781,4.531,shear,False,False,True,3.468,41.67,0.76,18.892,4.460000038146973,-3.630000114440918,-0.7699999809265137,-2.197,258.024,2.17,2015-10-23 15:25:54.080000+00:00,3,7.285,7.099,-3.992,8.144,41.67,506,566,586,646,3.836,6.362,-12.556,43.83,6.416,-11.87,44.409,1.546,-2.951,14.35,1.546,-2.951,14.35,0.76,0.78,18.892,18.078,0.69,5.373,-35.697,-17.959,11.344,-16.33,-17.438,-102.947,-285.833,-15.372,-96.109,-281.835,3696055.0,386372.0,3674944.0,404845.0,4382513.0,498693.062,4384863.5,501915.781,1.046,
3,2015-10-23 15:22:16,2015-10-23 15:32:16,7.27,7.1,-3.98,15.65999984741211,-18.59000015258789,11.180000305175781,1.141,rx_en,False,False,True,3.468,41.67,0.76,18.892,4.460000038146973,-3.630000114440918,-0.7699999809265137,-2.197,258.024,2.17,2015-10-23 15:25:54.080000+00:00,3,7.285,7.099,-3.992,8.144,41.67,506,566,586,646,3.836,6.362,-12.556,43.83,6.416,-11.87,44.409,1.546,-2.951,14.35,1.546,-2.951,14.35,0.76,0.78,18.892,18.078,0.69,5.373,-35.697,-17.959,11.344,-16.33,-17.438,-102.947,-285.833,-15.372,-96.109,-281.835,3696055.0,386372.0,3674944.0,404845.0,4382513.0,498693.062,4384863.5,501915.781,1.046,
3,2015-10-23 15:22:16,2015-10-23 15:32:16,7.27,7.1,-3.98,15.65999984741211,-18.59000015258789,11.180000305175781,11.844,va_cs,False,False,True,3.468,41.67,0.76,18.892,4.460000038146973,-3.630000114440918,-0.7699999809265137,-2.197,258.024,2.17,2015-10-23 15:25:54.080000+00:00,3,7.285,7.099,-3.992,8.144,41.67,506,566,586,646,3.836,6.362,-12.556,43.83,6.416,-11.87,44.409,1.546,-2.951,14.35,1.546,-2.951,14.35,0.76,0.78,18.892,18.078,0.69,5.373,-35.697,-17.959,11.344,-16.33,-17.438,-102.947,-285.833,-15.372,-96.109,-281.835,3696055.0,386372.0,3674944.0,404845.0,4382513.0,498693.062,4384863.5,501915.781,1.046,
3,2015-10-23 15:22:16,2015-10-23 15:32:16,7.27,7.1,-3.98,15.65999984741211,-18.59000015258789,11.180000305175781,1.353,bisection,False,False,True,3.468,41.67,0.76,18.892,4.460000038146973,-3.630000114440918,-0.7699999809265137,-2.197,258.024,2.17,2015-10-23 15:25:54.080000+00:00,3,7.285,7.099,-3.992,8.144,41.67,506,566,586,646,3.836,6.362,-12.556,43.83,6.416,-11.87,44.409,1.546,-2.951,14.35,1.546,-2.951,14.35,0.76,0.78,18.892,18.078,0.69,5.373,-35.697,-17.959,11.344,-16.33,-17.438,-102.947,-285.833,-15.372,-96.109,-281.835,3696055.0,386372.0,3674944.0,404845.0,4382513.0,498693.062,4384863.5,501915.781,1.046,
3,2015-10-24 15:22:07,2015-10-24 15:32:07,7.31,7.01,-3.92,8.390000343322754,19.950000762939453,32.150001525878906,9.732,shear,False,False,True,1.806,45.691,1.333,13.696,-2.859999895095825,2.319999933242798,1.7699999809265137,-2.544,52.659,2.39,2015-10-24 15:25:34.194000+00:00,3,7.328,7.004,-3.926,8.029,45.691,629,689,549,609,9.577,-0.454,-13.982,37.817,-0.775,-14.263,38.113,-0.686,-14.455,24.943,-0.686,-14.455,24.943,1.333,1.351,13.696,12.259,86.12,4.488,-27.104,91.542,5.315,5.22,-15.204,-112.184,-269.626,-12.698,-116.645,-271.988,2205376.0,348445.438,2227575.75,419152.625,3134426.0,481441.844,2983349.75,531441.438,0.195,
3,2015-10-24 15:22:07,2015-10-24 15:32:07,7.31,7.01,-3.92,8.390000343322754,19.950000762939453,32.150001525878906,15.072,rx_en,False,False,True,1.806,45.691,1.333,13.696,-2.859999895095825,2.319999933242798,1.7699999809265137,-2.544,52.659,2.39,2015-10-24 15:25:34.194000+00:00,3,7.328,7.004,-3.926,8.029,45.691,629,689,549,609,9.577,-0.454,-13.982,37.817,-0.775,-14.263,38.113,-0.686,-14.455,24.943,-0.686,-14.455,24.943,1.333,1.351,13.696,12.259,86.12,4.488,-27.104,91.542,5.315,5.22,-15.204,-112.184,-269.626,-12.698,-116.645,-271.988,2205376.0,348445.438,2227575.75,419152.625,3134426.0,481441.844,2983349.75,531441.438,0.195,
3,2015-10-24 15:22:07,2015-10-24 15:32:07,7.31,7.01,-3.92,8.390000343322754,19.950000762939453,32.150001525878906,15.214,va_cs,False,False,True,1.806,45.691,1.333,13.696,-2.859999895095825,2.319999933242798,1.7699999809265137,-2.544,52.659,2.39,2015-10-24 15:25:34.194000+00:00,3,7.328,7.004,-3.926,8.029,45.691,629,689,549,609,9.577,-0.454,-13.982,37.817,-0.775,-14.263,38.113,-0.686,-14.455,24.943,-0.686,-14.455,24.943,1.333,1.351,13.696,12.259,86.12,4.488,-27.104,91.542,5.315,5.22,-15.204,-112.184,-269.626,-12.698,-116.645,-271.988,2205376.0,348445.438,2227575.75,419152.625,3134426.0,481441.844,2983349.75,531441.438,0.195,
3,2015-10-24 15:22:07,2015-10-24 15:32:07,7.31,7.01,-3.92,8.390000343322754,19.950000762939453,32.150001525878906,10.372,bisection,False,False,True,1.806,45.691,1.333,13.696,-2.859999895095825,2.319999933242798,1.7699999809265137,-2.544,52.659,2.39,2015-10-24 15:25:34.194000+00:00,3,7.328,7.004,-3.926,8.029,45.691,629,689,549,609,9.577,-0.454,-13.982,37.817,-0.775,-14.263,38.113,-0.686,-14.455,24.943,-0.686,-14.455,24.943,1.333,1.351,13.696,12.259,86.12,4.488,-27.104,91.542,5.315,5.22,-15.204,-112.184,-269.626,-12.698,-116.645,-271.988,2205376.0,348445.438,2227575.75,419152.625,3134426.0,481441.844,2983349.75,531441.438,0.195,
3,2015-11-01 15:04:30,2015-11-01 15:14:30,7.79,6.2,-3.46,6.429999828338623,21.950000762939453,26.1299991607666,4.69,shear,False,True,True,2.18,168.759,2.266,12.418,-3.4700000286102295,0.8199999928474426,-3.5899999141693115,-5.441,167.058,1.98,2015-11-01 15:11:14.078000+00:00,3,7.766,6.202,-3.454,7.099,168.759,103,114,134,194,11.46,15.149,-24.996,42.215,15.101,-25.096,43.451,10.002,-12.093,36.519,10.002,-12.093,36.519,2.266,2.459,12.418,12.171,-74.512,-73.705,-268.667,-71.296,-74.946,-270.512,1.778,-161.716,-74.801,0.982,-161.808,-63.606,1779021.25,938513.5,1770186.5,930981.188,1767877.75,613942.375,1721089.25,627237.75,0.212,
3,2015-11-01 15:04:30,2015-11-01 15:14:30,7.79,6.2,-3.46,6.429999828338623,21.950000762939453,26.1299991607666,2.501,rx_en,False,True,True,2.18,168.759,2.266,12.418,-3.4700000286102295,0.8199999928474426,-3.5899999141693115,-5.441,167.058,1.98,2015-11-01 15:11:14.078000+00:00,3,7.766,6.202,-3.454,7.099,168.759,103,114,134,194,11.46,15.149,-24.996,42.215,15.101,-25.096,43.451,10.002,-12.093,36.519,10.002,-12.093,36.519,2.266,2.459,12.418,12.171,-74.512,-73.705,-268.667,-71.296,-74.946,-270.512,1.778,-161.716,-74.801,0.982,-161.808,-63.606,1779021.25,938513.5,1770186.5,930981.188,1767877.75,613942.375,1721089.25,627237.75,0.212,
3,2015-11-01 15:04:30,2015-11-01 15:14:30,7.79,6.2,-3.46,6.429999828338623,21.950000762939453,26.1299991607666,3.451,va_cs,False,True,True,2.18,168.759,2.266,12.418,-3.4700000286102295,0.8199999928474426,-3.5899999141693115,-5.441,167.058,1.98,2015-11-01 15:11:14.078000+00:00,3,7.766,6.202,-3.454,7.099,168.759,103,114,134,194,11.46,15.149,-24.996,42.215,15.101,-25.096,43.451,10.002,-12.093,36.519,10.002,-12.093,36.519,2.266,2.459,12.418,12.171,-74.512,-73.705,-268.667,-71.296,-74.946,-270.512,1.778,-161.716,-74.801,0.982,-161.808,-63.606,1779021.25,938513.5,1770186.5,930981.188,1767877.75,613942.375,1721089.25,627237.75,0.212,
3,2015-11-01 15:04:30,2015-11-01 15:14:30,7.79,6.2,-3.46,6.429999828338623,21.950000762939453,26.1299991607666,4.225,bisection,False,True,True,2.18,168.759,2.266,12.418,-3.4700000286102295,0.8199999928474426,-3.5899999141693115,-5.441,167.058,1.98,2015-11-01 15:11:14.078000+00:00,3,7.766,6.202,-3.454,7.099,168.759,103,114,134,194,11.46,15.149,-24.996,42.215,15.101,-25.096,43.451,10.002,-12.093,36.519,10.002,-12.093,36.519,2.266,2.459,12.418,12.171,-74.512,-73.705,-268.667,-71.296,-74.946,-270.512,1.778,-161.716,-74.801,0.982,-161.808,-63.606,1779021.25,938513.5,1770186.5,930981.188,1767877.75,613942.375,1721089.25,627237.75,0.212,
3,2015-11-01 15:08:29,2015-11-01 15:18:29,7.74,6.21,-3.44,6.53000020980835,24.440000534057617,26.389999389648438,4.674,shear,False,False,True,1.968,71.824,1.404,3.976,-3.5799999237060547,1.090000033378601,-3.869999885559082,-5.385,164.27,1.86,2015-11-01 15:14:54.131000+00:00,3,7.715,6.213,-3.44,7.102,71.824,226,286,306,366,6.944,12.198,-15.764,38.062,12.254,-16.646,38.256,7.847,-15.537,41.447,7.847,-15.537,41.447,1.404,1.529,3.976,4.037,-38.295,3.027,-161.447,-34.229,-2.235,-125.435,-59.236,-81.365,-247.915,-58.386,-81.826,-243.23,3808057.25,1154963.125,3534733.75,1299984.0,3968847.75,1300473.625,3824090.25,1381860.0,0.093,
3,2015-11-01 15:08:29,2015-11-01 15:18:29,7.74,6.21,-3.44,6.53000020980835,24.440000534057617,26.389999389648438,2.483,rx_en,False,False,True,1.968,71.824,1.404,3.976,-3.5799999237060547,1.090000033378601,-3.869999885559082,-5.385,164.27,1.86,2015-11-01 15:14:54.131000+00:00,3,7.715,6.213,-3.44,7.102,71.824,226,286,306,366,6.944,12.198,-15.764,38.062,12.254,-16.646,38.256,7.847,-15.537,41.447,7.847,-15.537,41.447,1.404,1.529,3.976,4.037,-38.295,3.027,-161.447,-34.229,-2.235,-125.435,-59.236,-81.365,-247.915,-58.386,-81.826,-243.23,3808057.25,1154963.125,3534733.75,1299984.0,3968847.75,1300473.625,3824090.25,1381860.0,0.093,
3,2015-11-01 15:08:29,2015-11-01 15:18:29,7.74,6.21,-3.44,6.53000020980835,24.440000534057617,26.389999389648438,2.843,va_cs,False,False,True,1.968,71.824,1.404,3.976,-3.5799999237060547,1.090000033378601,-3.869999885559082,-5.385,164.27,1.86,2015-11-01 15:14:54.131000+00:00,3,7.715,6.213,-3.44,7.102,71.824,226,286,306,366,6.944,12.198,-15.764,38.062,12.254,-16.646,38.256,7.847,-15.537,41.447,7.847,-15.537,41.447,1.404,1.529,3.976,4.037,-38.295,3.027,-161.447,-34.229,-2.235,-125.435,-59.236,-81.365,-247.915,-58.386,-81.826,-243.23,3808057.25,1154963.125,3534733.75,1299984.0,3968847.75,1300473.625,3824090.25,1381860.0,0.093,
3,2015-11-01 15:08:29,2015-11-01 15:18:29,7.74,6.21,-3.44,6.53000020980835,24.440000534057617,26.389999389648438,3.442,bisection,False,False,True,1.968,71.824,1.404,3.976,-3.5799999237060547,1.090000033378601,-3.869999885559082,-5.385,164.27,1.86,2015-11-01 15:14:54.131000+00:00,3,7.715,6.213,-3.44,7.102,71.824,226,286,306,366,6.944,12.198,-15.764,38.062,12.254,-16.646,38.256,7.847,-15.537,41.447,7.847,-15.537,41.447,1.404,1.529,3.976,4.037,-38.295,3.027,-161.447,-34.229,-2.235,-125.435,-59.236,-81.365,-247.915,-58.386,-81.826,-243.23,3808057.25,1154963.125,3534733.75,1299984.0,3968847.75,1300473.625,3824090.25,1381860.0,0.093,
3,2015-11-01 15:26:30,2015-11-01 15:36:30,7.46,6.26,-3.36,6.550000190734863,18.6200008392334,23.829999923706055,4.66,shear,False,False,True,1.921,37.386,0.942,8.183,-4.019999980926514,1.7999999523162842,-3.7799999713897705,-5.164,154.445,1.82,2015-11-01 15:29:54.145000+00:00,3,7.491,6.255,-3.374,7.107,37.386,1109,1169,1189,1249,4.918,9.974,-16.364,45.8,10.351,-16.039,45.933,12.276,-12.715,38.522,12.276,-12.715,38.522,0.942,0.956,8.183,8.69,5.049,51.001,6.106,10.806,58.377,10.632,-96.966,-75.439,-366.714,-99.314,-73.839,-367.494,4213639.0,730502.812,4221436.5,802821.688,5169964.0,805115.688,5091986.5,802915.625,0.135,
3,2015-11-01 15:26:30,2015-11-01 15:36:30,7.46,6.26,-3.36,6.550000190734863,18.6200008392334,23.829999923706055,2.802,rx_en,False,False,True,1.921,37.386,0.942,8.183,-4.019999980926514,1.7999999523162842,-3.7799999713897705,-5.164,154.445,1.82,2015-11-01 15:29:54.145000+00:00,3,7.491,6.255,-3.374,7.107,37.386,1109,1169,1189,1249,4.918,9.974,-16.364,45.8,10.351,-16.039,45.933,12.276,-12.715,38.522,12.276,-12.715,38.522,0.942,0.956,8.183,8.69,5.049,51.001,6.106,10.806,58.377,10.632,-96.966,-75.439,-366.714,-99.314,-73.839,-367.494,4213639.0,730502.812,4221436.5,802821.688,5169964.0,805115.688,5091986.5,802915.625,0.135,
3,2015-11-01 15:26:30,2015-11-01 15:36:30,7.46,6.26,-3.36,6.550000190734863,18.6200008392334,23.829999923706055,2.802,va_cs,False,False,True,1.921,37.386,0.942,8.183,-4.019999980926514,1.7999999523162842,-3.7799999713897705,-5.164,154.445,1.82,2015-11-01 15:29:54.145000+00:00,3,7.491,6.255,-3.374,7.107,37.386,1109,1169,1189,1249,4.918,9.974,-16.364,45.8,10.351,-16.039,45.933,12.276,-12.715,38.522,12.276,-12.715,38.522,0.942,0.956,8.183,8.69,5.049,51.001,6.106,10.806,58.377,10.632,-96.966,-75.439,-366.714,-99.314,-73.839,-367.494,4213639.0,730502.812,4221436.5,802821.688,5169964.0,805115.688,5091986.5,802915.625,0.135,
3,2015-11-01 15:26:30,2015-11-01 15:36:30,7.46,6.26,-3.36,6.550000190734863,18.6200008392334,23.829999923706055,3.411,bisection,False,False,True,1.921,37.386,0.942,8.183,-4.019999980926514,1.7999999523162842,-3.7799999713897705,-5.164,154.445,1.82,2015-11-01 15:29:54.145000+00:00,3,7.491,6.255,-3.374,7.107,37.386,1109,1169,1189,1249,4.918,9.974,-16.364,45.8,10.351,-16.039,45.933,12.276,-12.715,38.522,12.276,-12.715,38.522,0.942,0.956,8.183,8.69,5.049,51.001,6.106,10.806,58.377,10.632,-96.966,-75.439,-366.714,-99.314,-73.839,-367.494,4213639.0,730502.812,4221436.5,802821.688,5169964.0,805115.688,5091986.5,802915.625,0.135,
3,2015-11-01 15:26:30,2015-11-01 15:36:30,7.46,6.26,-3.36,6.550000190734863,18.6200008392334,23.829999923706055,4.66,shear,False,False,True,1.921,37.386,0.942,8.183,-4.019999980926514,1.7999999523162842,-3.7799999713897705,-5.164,154.445,1.82,2015-11-01 15:31:24.146000+00:00,3,7.468,6.259,-3.367,7.107,37.386,578,638,658,718,4.918,9.974,-16.364,45.8,10.351,-16.039,45.933,12.276,-12.715,38.522,12.276,-12.715,38.522,0.942,0.956,8.183,8.69,5.049,51.001,6.106,10.806,58.377,10.632,-96.966,-75.439,-366.714,-99.314,-73.839,-367.494,4213639.0,730502.812,4221436.5,802821.688,5169964.0,805115.688,5091986.5,802915.625,0.135,
3,2015-11-01 15:26:30,2015-11-01 15:36:30,7.46,6.26,-3.36,6.550000190734863,18.6200008392334,23.829999923706055,2.802,rx_en,False,False,True,1.921,37.386,0.942,8.183,-4.019999980926514,1.7999999523162842,-3.7799999713897705,-5.164,154.445,1.82,2015-11-01 15:31:24.146000+00:00,3,7.468,6.259,-3.367,7.107,37.386,578,638,658,718,4.918,9.974,-16.364,45.8,10.351,-16.039,45.933,12.276,-12.715,38.522,12.276,-12.715,38.522,0.942,0.956,8.183,8.69,5.049,51.001,6.106,10.806,58.377,10.632,-96.966,-75.439,-366.714,-99.314,-73.839,-367.494,4213639.0,730502.812,4221436.5,802821.688,5169964.0,805115.688,5091986.5,802915.625,0.135,
3,2015-11-01 15:26:30,2015-11-01 15:36:30,7.46,6.26,-3.36,6.550000190734863,18.6200008392334,23.829999923706055,2.802,va_cs,False,False,True,1.921,37.386,0.942,8.183,-4.019999980926514,1.7999999523162842,-3.7799999713897705,-5.164,154.445,1.82,2015-11-01 15:31:24.146000+00:00,3,7.468,6.259,-3.367,7.107,37.386,578,638,658,718,4.918,9.974,-16.364,45.8,10.351,-16.039,45.933,12.276,-12.715,38.522,12.276,-12.715,38.522,0.942,0.956,8.183,8.69,5.049,51.001,6.106,10.806,58.377,10.632,-96.966,-75.439,-366.714,-99.314,-73.839,-367.494,4213639.0,730502.812,4221436.5,802821.688,5169964.0,805115.688,5091986.5,802915.625,0.135,
3,2015-11-01 15:26:30,2015-11-01 15:36:30,7.46,6.26,-3.36,6.550000190734863,18.6200008392334,23.829999923706055,3.411,bisection,False,False,True,1.921,37.386,0.942,8.183,-4.019999980926514,1.7999999523162842,-3.7799999713897705,-5.164,154.445,1.82,2015-11-01 15:31:24.146000+00:00,3,7.468,6.259,-3.367,7.107,37.386,578,638,658,718,4.918,9.974,-16.364,45.8,10.351,-16.039,45.933,12.276,-12.715,38.522,12.276,-12.715,38.522,0.942,0.956,8.183,8.69,5.049,51.001,6.106,10.806,58.377,10.632,-96.966,-75.439,-366.714,-99.314,-73.839,-367.494,4213639.0,730502.812,4221436.5,802821.688,5169964.0,805115.688,5091986.5,802915.625,0.135,
3,2015-11-05 04:04:11,2015-11-05 04:14:11,10.05,1.29,-0.81,22.309999465942383,10.40999984741211,49.40999984741211,3.424,shear,False,False,True,13.96,52.561,1.3,12.755,-4.159999847412109,-2.3299999237060547,1.0800000429153442,-25.144,294.869,1.36,2015-11-05 04:08:54.161000+00:00,3,10.041,1.284,-0.802,1.514,52.561,97,157,177,237,3.376,3.451,-12.797,56.653,3.356,-12.973,56.525,3.67,-6.603,34.553,3.67,-6.603,34.553,1.3,1.426,12.755,12.473,-20.444,-86.638,-106.755,-18.99,-85.468,-110.356,-49.729,-89.322,-141.482,-52.727,-79.2,-149.556,1340399.75,333022.562,1391509.25,334336.531,1672184.625,646479.875,1779634.75,640609.188,0.14,
3,2015-11-05 04:04:11,2015-11-05 04:14:11,10.05,1.29,-0.81,22.309999465942383,10.40999984741211,49.40999984741211,18.834,rx_en,False,False,True,13.96,52.561,1.3,12.755,-4.159999847412109,-2.3299999237060547,1.0800000429153442,-25.144,294.869,1.36,2015-11-05 04:08:54.161000+00:00,3,10.041,1.284,-0.802,1.514,52.561,97,157,177,237,3.376,3.451,-12.797,56.653,3.356,-12.973,56.525,3.67,-6.603,34.553,3.67,-6.603,34.553,1.3,1.426,12.755,12.473,-20.444,-86.638,-106.755,-18.99,-85.468,-110.356,-49.729,-89.322,-141.482,-52.727,-79.2,-149.556,1340399.75,333022.562,1391509.25,334336.531,1672184.625,646479.875,1779634.75,640609.188,0.14,
3,2015-11-05 04:04:11,2015-11-05 04:14:11,10.05,1.29,-0.81,22.309999465942383,10.40999984741211,49.40999984741211,8.556,va_cs,False,False,True,13.96,52.561,1.3,12.755,-4.159999847412109,-2.3299999237060547,1.0800000429153442,-25.144,294.869,1.36,2015-11-05 04:08:54.161000+00:00,3,10.041,1.284,-0.802,1.514,52.561,97,157,177,237,3.376,3.451,-12.797,56.653,3.356,-12.973,56.525,3.67,-6.603,34.553,3.67,-6.603,34.553,1.3,1.426,12.755,12.473,-20.444,-86.638,-106.755,-18.99,-85.468,-110.356,-49.729,-89.322,-141.482,-52.727,-79.2,-149.556,1340399.75,333022.562,1391509.25,334336.531,1672184.625,646479.875,1779634.75,640609.188,0.14,
3,2015-11-05 04:04:11,2015-11-05 04:14:11,10.05,1.29,-0.81,22.309999465942383,10.40999984741211,49.40999984741211,1.273,bisection,False,False,True,13.96,52.561,1.3,12.755,-4.159999847412109,-2.3299999237060547,1.0800000429153442,-25.144,294.869,1.36,2015-11-05 04:08:54.161000+00:00,3,10.041,1.284,-0.802,1.514,52.561,97,157,177,237,3.376,3.451,-12.797,56.653,3.356,-12.973,56.525,3.67,-6.603,34.553,3.67,-6.603,34.553,1.3,1.426,12.755,12.473,-20.444,-86.638,-106.755,-18.99,-85.468,-110.356,-49.729,-89.322,-141.482,-52.727,-79.2,-149.556,1340399.75,333022.562,1391509.25,334336.531,1672184.625,646479.875,1779634.75,640609.188,0.14,
3,2015-11-05 12:43:43,2015-11-05 12:53:43,9.62,5.16,-3.47,-1.9299999475479126,-5.349999904632568,-10.829999923706055,2.197,shear,False,False,True,1.82,60.783,2.203,4.007,-2.359999895095825,-3.819999933242798,-1.5,-10.199,248.471,1.99,2015-11-05 12:48:14.107000+00:00,3,9.625,5.155,-3.47,6.214,60.783,528,540,560,620,41.429,21.106,-16.626,28.333,20.977,-18.738,28.677,4.986,2.21,35.033,4.986,2.21,35.033,2.203,2.391,4.007,4.073,-136.354,-164.11,-3.004,-136.603,-175.138,9.633,-241.873,-141.556,-170.7,-240.639,-145.266,-172.874,958011.562,668840.0,934196.062,669526.438,1360027.25,1168459.25,1336615.875,1172476.875,0.095,
3,2015-11-05 12:43:43,2015-11-05 12:53:43,9.62,5.16,-3.47,-1.9299999475479126,-5.349999904632568,-10.829999923706055,2.07,rx_en,False,False,True,1.82,60.783,2.203,4.007,-2.359999895095825,-3.819999933242798,-1.5,-10.199,248.471,1.99,2015-11-05 12:48:14.107000+00:00,3,9.625,5.155,-3.47,6.214,60.783,528,540,560,620,41.429,21.106,-16.626,28.333,20.977,-18.738,28.677,4.986,2.21,35.033,4.986,2.21,35.033,2.203,2.391,4.007,4.073,-136.354,-164.11,-3.004,-136.603,-175.138,9.633,-241.873,-141.556,-170.7,-240.639,-145.266,-172.874,958011.562,668840.0,934196.062,669526.438,1360027.25,1168459.25,1336615.875,1172476.875,0.095,
3,2015-11-05 12:43:43,2015-11-05 12:53:43,9.62,5.16,-3.47,-1.9299999475479126,-5.349999904632568,-10.829999923706055,2.734,va_cs,False,False,True,1.82,60.783,2.203,4.007,-2.359999895095825,-3.819999933242798,-1.5,-10.199,248.471,1.99,2015-11-05 12:48:14.107000+00:00,3,9.625,5.155,-3.47,6.214,60.783,528,540,560,620,41.429,21.106,-16.626,28.333,20.977,-18.738,28.677,4.986,2.21,35.033,4.986,2.21,35.033,2.203,2.391,4.007,4.073,-136.354,-164.11,-3.004,-136.603,-175.138,9.633,-241.873,-141.556,-170.7,-240.639,-145.266,-172.874,958011.562,668840.0,934196.062,669526.438,1360027.25,1168459.25,1336615.875,1172476.875,0.095,
