mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection,r_W,theta_W,np_median_msp,np_median_msh,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn,Date,Probe,x_gsm,y_gsm,z_gsm,r_spc,theta_w,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
3,2015-09-15 11:36:11,2015-09-15 11:46:11,5.5,8.14,-5.36,4.590000152587891,19.989999771118164,23.440000534057617,5.78,rx_en,False,False,True,5.826,52.828,1.48,11.732,-3.25,4.21999979019165,-2.490000009536743,5.317,120.623,2.66,2015-09-15 11:40:24.175000+00:00,3,5.501,8.139,-5.359,9.745,52.828,777,809,3671,3703,313,118.909,14.122,-16.84,16.764,14.971,-18.968,16.503,-2.47,-5.538,-32.266,-2.47,-5.538,-32.266,1.48,1.496,11.732,11.707,-24.24,-30.024,-18.653,-24.595,-35.721,-25.684,-27.577,-241.363,-88.104,-25.113,-239.934,-90.519,31943216.0,3723595.75,33937600.0,3725820.25,42903092.0,4807446.0,46735676.0,4821771.0,1.541,2.596,
3,2015-09-15 11:36:11,2015-09-15 11:46:11,5.5,8.14,-5.36,4.590000152587891,19.989999771118164,23.440000534057617,9.845,va_cs,False,False,True,5.826,52.828,1.48,11.732,-3.25,4.21999979019165,-2.490000009536743,5.317,120.623,2.66,2015-09-15 11:40:24.175000+00:00,3,5.501,8.139,-5.359,9.745,52.828,777,809,3671,3703,313,118.909,14.122,-16.84,16.764,14.971,-18.968,16.503,-2.47,-5.538,-32.266,-2.47,-5.538,-32.266,1.48,1.496,11.732,11.707,-24.24,-30.024,-18.653,-24.595,-35.721,-25.684,-27.577,-241.363,-88.104,-25.113,-239.934,-90.519,31943216.0,3723595.75,33937600.0,3725820.25,42903092.0,4807446.0,46735676.0,4821771.0,1.541,2.596,
3,2015-09-15 11:36:11,2015-09-15 11:46:11,5.5,8.14,-5.36,4.590000152587891,19.989999771118164,23.440000534057617,5.366,bisection,False,False,True,5.826,52.828,1.48,11.732,-3.25,4.21999979019165,-2.490000009536743,5.317,120.623,2.66,2015-09-15 11:40:24.175000+00:00,3,5.501,8.139,-5.359,9.745,52.828,777,809,3671,3703,313,118.909,14.122,-16.84,16.764,14.971,-18.968,16.503,-2.47,-5.538,-32.266,-2.47,-5.538,-32.266,1.48,1.496,11.732,11.707,-24.24,-30.024,-18.653,-24.595,-35.721,-25.684,-27.577,-241.363,-88.104,-25.113,-239.934,-90.519,31943216.0,3723595.75,33937600.0,3725820.25,42903092.0,4807446.0,46735676.0,4821771.0,1.541,2.596,
3,2015-09-15 11:55:36,2015-09-15 12:05:36,5.4,8.33,-5.47,-8.920000076293945,14.050000190734863,0.019999999552965164,8.926,shear,False,False,True,4.231,50.275,2.285,14.952,-1.2799999713897705,4.329999923706055,3.5999999046325684,6.079,50.26,2.31,2015-09-15 12:00:44.142000+00:00,3,5.399,8.325,-5.465,9.958,50.275,1066,1098,353,385,1083,84.89,10.176,-20.546,31.727,10.229,-20.548,31.926,5.329,-23.766,-13.926,5.329,-23.766,-13.926,2.285,2.221,14.952,14.848,-24.215,-144.761,-86.671,-28.862,-146.114,-70.976,-49.873,-213.076,-132.366,-51.406,-211.741,-133.016,11238804.0,3757759.0,11333299.0,3723363.75,17625346.0,4904248.0,17905996.0,4826394.5,2.685,0.68,
3,2015-09-15 11:55:36,2015-09-15 12:05:36,5.4,8.33,-5.47,-8.920000076293945,14.050000190734863,0.019999999552965164,14.705,rx_en,False,False,True,4.231,50.275,2.285,14.952,-1.2799999713897705,4.329999923706055,3.5999999046325684,6.079,50.26,2.31,2015-09-15 12:00:44.142000+00:00,3,5.399,8.325,-5.465,9.958,50.275,1066,1098,353,385,1083,84.89,10.176,-20.546,31.727,10.229,-20.548,31.926,5.329,-23.766,-13.926,5.329,-23.766,-13.926,2.285,2.221,14.952,14.848,-24.215,-144.761,-86.671,-28.862,-146.114,-70.976,-49.873,-213.076,-132.366,-51.406,-211.741,-133.016,11238804.0,3757759.0,11333299.0,3723363.75,17625346.0,4904248.0,17905996.0,4826394.5,2.685,0.68,
3,2015-09-15 11:55:36,2015-09-15 12:05:36,5.4,8.33,-5.47,-8.920000076293945,14.050000190734863,0.019999999552965164,14.762,va_cs,False,False,True,4.231,50.275,2.285,14.952,-1.2799999713897705,4.329999923706055,3.5999999046325684,6.079,50.26,2.31,2015-09-15 12:00:44.142000+00:00,3,5.399,8.325,-5.465,9.958,50.275,1066,1098,353,385,1083,84.89,10.176,-20.546,31.727,10.229,-20.548,31.926,5.329,-23.766,-13.926,5.329,-23.766,-13.926,2.285,2.221,14.952,14.848,-24.215,-144.761,-86.671,-28.862,-146.114,-70.976,-49.873,-213.076,-132.366,-51.406,-211.741,-133.016,11238804.0,3757759.0,11333299.0,3723363.75,17625346.0,4904248.0,17905996.0,4826394.5,2.685,0.68,
3,2015-09-15 11:55:36,2015-09-15 12:05:36,5.4,8.33,-5.47,-8.920000076293945,14.050000190734863,0.019999999552965164,12.768,bisection,False,False,True,4.231,50.275,2.285,14.952,-1.2799999713897705,4.329999923706055,3.5999999046325684,6.079,50.26,2.31,2015-09-15 12:00:44.142000+00:00,3,5.399,8.325,-5.465,9.958,50.275,1066,1098,353,385,1083,84.89,10.176,-20.546,31.727,10.229,-20.548,31.926,5.329,-23.766,-13.926,5.329,-23.766,-13.926,2.285,2.221,14.952,14.848,-24.215,-144.761,-86.671,-28.862,-146.114,-70.976,-49.873,-213.076,-132.366,-51.406,-211.741,-133.016,11238804.0,3757759.0,11333299.0,3723363.75,17625346.0,4904248.0,17905996.0,4826394.5,2.685,0.68,
3,2015-09-15 12:18:37,2015-09-15 12:28:37,5.27,8.53,-5.56,-2.0199999809265137,26.579999923706055,14.829999923706055,9.523,shear,False,False,True,1.708,27.254,1.947,13.055,-1.6299999952316284,4.159999847412109,-0.14000000059604645,6.973,91.927,2.59,2015-09-15 12:22:14.160000+00:00,3,5.279,8.519,-5.556,10.171,27.254,98,130,450,482,689,72.34,10.11,-13.784,16.977,10.149,-13.511,17.031,-4.096,-36.173,-10.109,-4.096,-36.173,-10.109,1.947,1.852,13.055,13.102,44.78,39.616,-77.025,42.07,42.666,-79.381,-38.178,-208.897,-181.361,-32.403,-199.339,-179.456,17556422.0,6005816.5,18859060.0,6224722.0,22840850.0,5956951.0,24079022.0,5972040.0,1.996,2.281,
3,2015-09-15 12:18:37,2015-09-15 12:28:37,5.27,8.53,-5.56,-2.0199999809265137,26.579999923706055,14.829999923706055,7.121,rx_en,False,False,True,1.708,27.254,1.947,13.055,-1.6299999952316284,4.159999847412109,-0.14000000059604645,6.973,91.927,2.59,2015-09-15 12:22:14.160000+00:00,3,5.279,8.519,-5.556,10.171,27.254,98,130,450,482,689,72.34,10.11,-13.784,16.977,10.149,-13.511,17.031,-4.096,-36.173,-10.109,-4.096,-36.173,-10.109,1.947,1.852,13.055,13.102,44.78,39.616,-77.025,42.07,42.666,-79.381,-38.178,-208.897,-181.361,-32.403,-199.339,-179.456,17556422.0,6005816.5,18859060.0,6224722.0,22840850.0,5956951.0,24079022.0,5972040.0,1.996,2.281,
3,2015-09-15 12:18:37,2015-09-15 12:28:37,5.27,8.53,-5.56,-2.0199999809265137,26.579999923706055,14.829999923706055,14.922,va_cs,False,False,True,1.708,27.254,1.947,13.055,-1.6299999952316284,4.159999847412109,-0.14000000059604645,6.973,91.927,2.59,2015-09-15 12:22:14.160000+00:00,3,5.279,8.519,-5.556,10.171,27.254,98,130,450,482,689,72.34,10.11,-13.784,16.977,10.149,-13.511,17.031,-4.096,-36.173,-10.109,-4.096,-36.173,-10.109,1.947,1.852,13.055,13.102,44.78,39.616,-77.025,42.07,42.666,-79.381,-38.178,-208.897,-181.361,-32.403,-199.339,-179.456,17556422.0,6005816.5,18859060.0,6224722.0,22840850.0,5956951.0,24079022.0,5972040.0,1.996,2.281,
3,2015-09-15 12:18:37,2015-09-15 12:28:37,5.27,8.53,-5.56,-2.0199999809265137,26.579999923706055,14.829999923706055,6.47,bisection,False,False,True,1.708,27.254,1.947,13.055,-1.6299999952316284,4.159999847412109,-0.14000000059604645,6.973,91.927,2.59,2015-09-15 12:22:14.160000+00:00,3,5.279,8.519,-5.556,10.171,27.254,98,130,450,482,689,72.34,10.11,-13.784,16.977,10.149,-13.511,17.031,-4.096,-36.173,-10.109,-4.096,-36.173,-10.109,1.947,1.852,13.055,13.102,44.78,39.616,-77.025,42.07,42.666,-79.381,-38.178,-208.897,-181.361,-32.403,-199.339,-179.456,17556422.0,6005816.5,18859060.0,6224722.0,22840850.0,5956951.0,24079022.0,5972040.0,1.996,2.281,
3,2015-09-19 07:37:32,2015-09-19 07:47:32,6.34,5.37,-2.96,17.969999313354492,22.079999923706055,44.470001220703125,0.203,shear,False,False,True,2.4,44.974,1.747,30.858,2.880000114440918,-7.449999809265137,-5.0,-5.309,236.159,4.15,2015-09-19 07:40:24.152000+00:00,3,6.334,5.339,-2.929,6.09,44.974,97,129,971,1003,855,167.852,16.971,-17.718,61.341,17.194,-19.392,60.696,-6.956,19.194,-34.626,-6.956,19.194,-34.626,1.747,1.746,30.858,31.114,-18.512,-11.705,-16.258,-20.957,-25.131,-21.587,-59.693,-6.582,-289.841,-56.49,-4.893,-288.424,42764700.0,7307992.5,43615876.0,7301871.5,50919512.0,5179953.0,53124880.0,5119456.5,4.374,0.65,
3,2015-09-19 07:37:32,2015-09-19 07:47:32,6.34,5.37,-2.96,17.969999313354492,22.079999923706055,44.470001220703125,1.96,rx_en,False,False,True,2.4,44.974,1.747,30.858,2.880000114440918,-7.449999809265137,-5.0,-5.309,236.159,4.15,2015-09-19 07:40:24.152000+00:00,3,6.334,5.339,-2.929,6.09,44.974,97,129,971,1003,855,167.852,16.971,-17.718,61.341,17.194,-19.392,60.696,-6.956,19.194,-34.626,-6.956,19.194,-34.626,1.747,1.746,30.858,31.114,-18.512,-11.705,-16.258,-20.957,-25.131,-21.587,-59.693,-6.582,-289.841,-56.49,-4.893,-288.424,42764700.0,7307992.5,43615876.0,7301871.5,50919512.0,5179953.0,53124880.0,5119456.5,4.374,0.65,
3,2015-09-19 07:37:32,2015-09-19 07:47:32,6.34,5.37,-2.96,17.969999313354492,22.079999923706055,44.470001220703125,6.958,va_cs,False,False,True,2.4,44.974,1.747,30.858,2.880000114440918,-7.449999809265137,-5.0,-5.309,236.159,4.15,2015-09-19 07:40:24.152000+00:00,3,6.334,5.339,-2.929,6.09,44.974,97,129,971,1003,855,167.852,16.971,-17.718,61.341,17.194,-19.392,60.696,-6.956,19.194,-34.626,-6.956,19.194,-34.626,1.747,1.746,30.858,31.114,-18.512,-11.705,-16.258,-20.957,-25.131,-21.587,-59.693,-6.582,-289.841,-56.49,-4.893,-288.424,42764700.0,7307992.5,43615876.0,7301871.5,50919512.0,5179953.0,53124880.0,5119456.5,4.374,0.65,
3,2015-09-19 07:37:32,2015-09-19 07:47:32,6.34,5.37,-2.96,17.969999313354492,22.079999923706055,44.470001220703125,2.148,bisection,False,False,True,2.4,44.974,1.747,30.858,2.880000114440918,-7.449999809265137,-5.0,-5.309,236.159,4.15,2015-09-19 07:40:24.152000+00:00,3,6.334,5.339,-2.929,6.09,44.974,97,129,971,1003,855,167.852,16.971,-17.718,61.341,17.194,-19.392,60.696,-6.956,19.194,-34.626,-6.956,19.194,-34.626,1.747,1.746,30.858,31.114,-18.512,-11.705,-16.258,-20.957,-25.131,-21.587,-59.693,-6.582,-289.841,-56.49,-4.893,-288.424,42764700.0,7307992.5,43615876.0,7301871.5,50919512.0,5179953.0,53124880.0,5119456.5,4.374,0.65,
3,2015-09-19 09:05:26,2015-09-19 09:15:26,6.43,6.53,-4.09,13.25,27.139999389648438,38.20000076293945,2.91,shear,False,True,True,1.319,48.409,1.815,27.211,1.5,-7.78000020980835,-1.399999976158142,-2.305,259.799,3.61,2015-09-19 09:11:34.125000+00:00,3,6.429,6.548,-4.11,7.731,48.409,528,560,5728,5760,2213,58.534,13.458,-15.692,41.573,13.913,-15.648,42.089,10.97,37.831,45.547,10.97,37.831,45.547,1.815,1.859,27.211,27.18,0.122,1.808,-3.772,1.284,-2.612,-4.248,12.832,-176.502,-36.585,11.88,-176.423,-34.434,40863456.0,4516233.0,40989836.0,4625794.5,50617740.0,3463425.25,51182436.0,3530632.0,1.132,1.328,
3,2015-09-19 09:05:26,2015-09-19 09:15:26,6.43,6.53,-4.09,13.25,27.139999389648438,38.20000076293945,1.579,rx_en,False,True,True,1.319,48.409,1.815,27.211,1.5,-7.78000020980835,-1.399999976158142,-2.305,259.799,3.61,2015-09-19 09:11:34.125000+00:00,3,6.429,6.548,-4.11,7.731,48.409,528,560,5728,5760,2213,58.534,13.458,-15.692,41.573,13.913,-15.648,42.089,10.97,37.831,45.547,10.97,37.831,45.547,1.815,1.859,27.211,27.18,0.122,1.808,-3.772,1.284,-2.612,-4.248,12.832,-176.502,-36.585,11.88,-176.423,-34.434,40863456.0,4516233.0,40989836.0,4625794.5,50617740.0,3463425.25,51182436.0,3530632.0,1.132,1.328,
3,2015-09-19 09:05:26,2015-09-19 09:15:26,6.43,6.53,-4.09,13.25,27.139999389648438,38.20000076293945,8.273,va_cs,False,True,True,1.319,48.409,1.815,27.211,1.5,-7.78000020980835,-1.399999976158142,-2.305,259.799,3.61,2015-09-19 09:11:34.125000+00:00,3,6.429,6.548,-4.11,7.731,48.409,528,560,5728,5760,2213,58.534,13.458,-15.692,41.573,13.913,-15.648,42.089,10.97,37.831,45.547,10.97,37.831,45.547,1.815,1.859,27.211,27.18,0.122,1.808,-3.772,1.284,-2.612,-4.248,12.832,-176.502,-36.585,11.88,-176.423,-34.434,40863456.0,4516233.0,40989836.0,4625794.5,50617740.0,3463425.25,51182436.0,3530632.0,1.132,1.328,
3,2015-09-19 09:05:26,2015-09-19 09:15:26,6.43,6.53,-4.09,13.25,27.139999389648438,38.20000076293945,2.188,bisection,False,True,True,1.319,48.409,1.815,27.211,1.5,-7.78000020980835,-1.399999976158142,-2.305,259.799,3.61,2015-09-19 09:11:34.125000+00:00,3,6.429,6.548,-4.11,7.731,48.409,528,560,5728,5760,2213,58.534,13.458,-15.692,41.573,13.913,-15.648,42.089,10.97,37.831,45.547,10.97,37.831,45.547,1.815,1.859,27.211,27.18,0.122,1.808,-3.772,1.284,-2.612,-4.248,12.832,-176.502,-36.585,11.88,-176.423,-34.434,40863456.0,4516233.0,40989836.0,4625794.5,50617740.0,3463425.25,51182436.0,3530632.0,1.132,1.328,
3,2015-09-19 09:07:01,2015-09-19 09:17:01,6.43,6.55,-4.12,15.279999732971191,23.030000686645508,39.310001373291016,2.88,shear,False,False,True,2.211,40.173,2.943,27.211,1.5,-7.809999942779541,-1.399999976158142,-2.228,259.837,3.64,2015-09-19 09:13:54.076000+00:00,3,6.427,6.577,-4.139,7.771,40.173,803,835,5197,5229,2315,72.891,10.346,-31.565,44.899,10.339,-31.359,45.387,10.97,37.831,45.547,10.97,37.831,45.547,2.943,2.935,27.211,27.18,-7.218,-70.511,-52.884,-8.097,-67.383,-51.315,12.832,-176.502,-36.585,11.88,-176.423,-34.434,17812488.0,4516233.0,18172478.0,4625794.5,21348770.0,3463425.25,22082166.0,3530632.0,1.132,0.636,
3,2015-09-19 09:07:01,2015-09-19 09:17:01,6.43,6.55,-4.12,15.279999732971191,23.030000686645508,39.310001373291016,1.588,rx_en,False,False,True,2.211,40.173,2.943,27.211,1.5,-7.809999942779541,-1.399999976158142,-2.228,259.837,3.64,2015-09-19 09:13:54.076000+00:00,3,6.427,6.577,-4.139,7.771,40.173,803,835,5197,5229,2315,72.891,10.346,-31.565,44.899,10.339,-31.359,45.387,10.97,37.831,45.547,10.97,37.831,45.547,2.943,2.935,27.211,27.18,-7.218,-70.511,-52.884,-8.097,-67.383,-51.315,12.832,-176.502,-36.585,11.88,-176.423,-34.434,17812488.0,4516233.0,18172478.0,4625794.5,21348770.0,3463425.25,22082166.0,3530632.0,1.132,0.636,
3,2015-09-19 09:07:01,2015-09-19 09:17:01,6.43,6.55,-4.12,15.279999732971191,23.030000686645508,39.310001373291016,8.291,va_cs,False,False,True,2.211,40.173,2.943,27.211,1.5,-7.809999942779541,-1.399999976158142,-2.228,259.837,3.64,2015-09-19 09:13:54.076000+00:00,3,6.427,6.577,-4.139,7.771,40.173,803,835,5197,5229,2315,72.891,10.346,-31.565,44.899,10.339,-31.359,45.387,10.97,37.831,45.547,10.97,37.831,45.547,2.943,2.935,27.211,27.18,-7.218,-70.511,-52.884,-8.097,-67.383,-51.315,12.832,-176.502,-36.585,11.88,-176.423,-34.434,17812488.0,4516233.0,18172478.0,4625794.5,21348770.0,3463425.25,22082166.0,3530632.0,1.132,0.636,
3,2015-09-19 09:07:01,2015-09-19 09:17:01,6.43,6.55,-4.12,15.279999732971191,23.030000686645508,39.310001373291016,2.179,bisection,False,False,True,2.211,40.173,2.943,27.211,1.5,-7.809999942779541,-1.399999976158142,-2.228,259.837,3.64,2015-09-19 09:13:54.076000+00:00,3,6.427,6.577,-4.139,7.771,40.173,803,835,5197,5229,2315,72.891,10.346,-31.565,44.899,10.339,-31.359,45.387,10.97,37.831,45.547,10.97,37.831,45.547,2.943,2.935,27.211,27.18,-7.218,-70.511,-52.884,-8.097,-67.383,-51.315,12.832,-176.502,-36.585,11.88,-176.423,-34.434,17812488.0,4516233.0,18172478.0,4625794.5,21348770.0,3463425.25,22082166.0,3530632.0,1.132,0.636,
3,2015-09-19 09:08:46,2015-09-19 09:18:46,6.43,6.57,-4.13,17.65999984741211,17.350000381469727,40.70000076293945,2.87,shear,False,False,True,4.252,45.161,0.977,27.211,1.3799999952316284,-7.900000095367432,-1.159999966621399,-2.19,261.682,3.63,2015-09-19 09:17:14.179000+00:00,3,6.424,6.611,-4.174,7.819,45.161,2697,2729,4398,4430,2216,53.313,11.007,-13.031,49.542,10.999,-12.983,49.419,10.97,37.831,45.547,10.97,37.831,45.547,0.977,0.971,27.211,27.18,16.057,44.494,-11.941,18.681,42.561,-11.724,12.832,-176.502,-36.585,11.88,-176.423,-34.434,53410532.0,4516233.0,53983832.0,4625794.5,63556624.0,3463425.25,63460164.0,3530632.0,1.132,0.701,
3,2015-09-19 09:08:46,2015-09-19 09:18:46,6.43,6.57,-4.13,17.65999984741211,17.350000381469727,40.70000076293945,1.603,rx_en,False,False,True,4.252,45.161,0.977,27.211,1.3799999952316284,-7.900000095367432,-1.159999966621399,-2.19,261.682,3.63,2015-09-19 09:17:14.179000+00:00,3,6.424,6.611,-4.174,7.819,45.161,2697,2729,4398,4430,2216,53.313,11.007,-13.031,49.542,10.999,-12.983,49.419,10.97,37.831,45.547,10.97,37.831,45.547,0.977,0.971,27.211,27.18,16.057,44.494,-11.941,18.681,42.561,-11.724,12.832,-176.502,-36.585,11.88,-176.423,-34.434,53410532.0,4516233.0,53983832.0,4625794.5,63556624.0,3463425.25,63460164.0,3530632.0,1.132,0.701,
3,2015-09-19 09:08:46,2015-09-19 09:18:46,6.43,6.57,-4.13,17.65999984741211,17.350000381469727,40.70000076293945,9.308,va_cs,False,False,True,4.252,45.161,0.977,27.211,1.3799999952316284,-7.900000095367432,-1.159999966621399,-2.19,261.682,3.63,2015-09-19 09:17:14.179000+00:00,3,6.424,6.611,-4.174,7.819,45.161,2697,2729,4398,4430,2216,53.313,11.007,-13.031,49.542,10.999,-12.983,49.419,10.97,37.831,45.547,10.97,37.831,45.547,0.977,0.971,27.211,27.18,16.057,44.494,-11.941,18.681,42.561,-11.724,12.832,-176.502,-36.585,11.88,-176.423,-34.434,53410532.0,4516233.0,53983832.0,4625794.5,63556624.0,3463425.25,63460164.0,3530632.0,1.132,0.701,
3,2015-09-19 09:08:46,2015-09-19 09:18:46,6.43,6.57,-4.13,17.65999984741211,17.350000381469727,40.70000076293945,2.164,bisection,False,False,True,4.252,45.161,0.977,27.211,1.3799999952316284,-7.900000095367432,-1.159999966621399,-2.19,261.682,3.63,2015-09-19 09:17:14.179000+00:00,3,6.424,6.611,-4.174,7.819,45.161,2697,2729,4398,4430,2216,53.313,11.007,-13.031,49.542,10.999,-12.983,49.419,10.97,37.831,45.547,10.97,37.831,45.547,0.977,0.971,27.211,27.18,16.057,44.494,-11.941,18.681,42.561,-11.724,12.832,-176.502,-36.585,11.88,-176.423,-34.434,53410532.0,4516233.0,53983832.0,4625794.5,63556624.0,3463425.25,63460164.0,3530632.0,1.132,0.701,
3,2015-09-19 09:22:14,2015-09-19 09:32:14,6.41,6.73,-4.29,8.239999771118164,-22.09000015258789,10.039999961853027,2.71,shear,False,False,True,1.76,52.72,2.015,26.371,1.4199999570846558,-7.739999771118164,-1.4600000381469727,-1.646,259.318,3.51,2015-09-19 09:33:34.142000+00:00,3,6.404,6.797,-4.357,8.074,52.72,2029,2061,1051,1083,602,121.81,10.043,-16.674,56.098,10.162,-17.218,56.248,4.743,44.542,-13.373,4.743,44.542,-13.373,2.015,2.105,26.371,26.436,-7.55,-77.234,-196.163,-7.066,-85.4,-196.637,4.024,-159.715,-145.22,3.423,-158.96,-145.722,19180366.0,2292268.5,19173786.0,2318770.25,21687678.0,3194715.0,21418792.0,3193974.0,1.1,0.413,
3,2015-09-19 09:22:14,2015-09-19 09:32:14,6.41,6.73,-4.29,8.239999771118164,-22.09000015258789,10.039999961853027,0.893,rx_en,False,False,True,1.76,52.72,2.015,26.371,1.4199999570846558,-7.739999771118164,-1.4600000381469727,-1.646,259.318,3.51,2015-09-19 09:33:34.142000+00:00,3,6.404,6.797,-4.357,8.074,52.72,2029,2061,1051,1083,602,121.81,10.043,-16.674,56.098,10.162,-17.218,56.248,4.743,44.542,-13.373,4.743,44.542,-13.373,2.015,2.105,26.371,26.436,-7.55,-77.234,-196.163,-7.066,-85.4,-196.637,4.024,-159.715,-145.22,3.423,-158.96,-145.722,19180366.0,2292268.5,19173786.0,2318770.25,21687678.0,3194715.0,21418792.0,3193974.0,1.1,0.413,
3,2015-09-19 09:22:14,2015-09-19 09:32:14,6.41,6.73,-4.29,8.239999771118164,-22.09000015258789,10.039999961853027,8.46,va_cs,False,False,True,1.76,52.72,2.015,26.371,1.4199999570846558,-7.739999771118164,-1.4600000381469727,-1.646,259.318,3.51,2015-09-19 09:33:34.142000+00:00,3,6.404,6.797,-4.357,8.074,52.72,2029,2061,1051,1083,602,121.81,10.043,-16.674,56.098,10.162,-17.218,56.248,4.743,44.542,-13.373,4.743,44.542,-13.373,2.015,2.105,26.371,26.436,-7.55,-77.234,-196.163,-7.066,-85.4,-196.637,4.024,-159.715,-145.22,3.423,-158.96,-145.722,19180366.0,2292268.5,19173786.0,2318770.25,21687678.0,3194715.0,21418792.0,3193974.0,1.1,0.413,
3,2015-09-19 09:22:14,2015-09-19 09:32:14,6.41,6.73,-4.29,8.239999771118164,-22.09000015258789,10.039999961853027,1.955,bisection,False,False,True,1.76,52.72,2.015,26.371,1.4199999570846558,-7.739999771118164,-1.4600000381469727,-1.646,259.318,3.51,2015-09-19 09:33:34.142000+00:00,3,6.404,6.797,-4.357,8.074,52.72,2029,2061,1051,1083,602,121.81,10.043,-16.674,56.098,10.162,-17.218,56.248,4.743,44.542,-13.373,4.743,44.542,-13.373,2.015,2.105,26.371,26.436,-7.55,-77.234,-196.163,-7.066,-85.4,-196.637,4.024,-159.715,-145.22,3.423,-158.96,-145.722,19180366.0,2292268.5,19173786.0,2318770.25,21687678.0,3194715.0,21418792.0,3193974.0,1.1,0.413,
3,2015-09-23 08:51:30,2015-09-23 09:01:30,6.9,6.33,-4.01,19.270000457763672,-15.789999961853027,7.579999923706055,3.99,shear,False,False,True,1.12,47.085,1.867,13.793,7.460000038146973,-3.25,-2.1500000953674316,-4.315,236.514,2.15,2015-09-23 08:55:24.144000+00:00,3,6.9,6.318,-3.996,7.475,47.085,3095,3127,2573,2605,446,64.758,24.658,-16.222,29.547,24.86,-16.512,30.2,10.003,22.694,25.502,10.003,22.694,25.502,1.867,2.461,13.793,14.072,-63.781,71.852,-116.745,-67.969,74.853,-95.601,-26.582,-59.918,-36.921,-28.016,-59.794,-37.74,21075394.0,6399737.0,19038438.0,6364937.5,17875718.0,5917898.0,16415123.0,5921291.0,2.562,0.889,
3,2015-09-23 08:51:30,2015-09-23 09:01:30,6.9,6.33,-4.01,19.270000457763672,-15.789999961853027,7.579999923706055,3.57,rx_en,False,False,True,1.12,47.085,1.867,13.793,7.460000038146973,-3.25,-2.1500000953674316,-4.315,236.514,2.15,2015-09-23 08:55:24.144000+00:00,3,6.9,6.318,-3.996,7.475,47.085,3095,3127,2573,2605,446,64.758,24.658,-16.222,29.547,24.86,-16.512,30.2,10.003,22.694,25.502,10.003,22.694,25.502,1.867,2.461,13.793,14.072,-63.781,71.852,-116.745,-67.969,74.853,-95.601,-26.582,-59.918,-36.921,-28.016,-59.794,-37.74,21075394.0,6399737.0,19038438.0,6364937.5,17875718.0,5917898.0,16415123.0,5921291.0,2.562,0.889,
3,2015-09-23 08:51:30,2015-09-23 09:01:30,6.9,6.33,-4.01,19.270000457763672,-15.789999961853027,7.579999923706055,12.5,va_cs,False,False,True,1.12,47.085,1.867,13.793,7.460000038146973,-3.25,-2.1500000953674316,-4.315,236.514,2.15,2015-09-23 08:55:24.144000+00:00,3,6.9,6.318,-3.996,7.475,47.085,3095,3127,2573,2605,446,64.758,24.658,-16.222,29.547,24.86,-16.512,30.2,10.003,22.694,25.502,10.003,22.694,25.502,1.867,2.461,13.793,14.072,-63.781,71.852,-116.745,-67.969,74.853,-95.601,-26.582,-59.918,-36.921,-28.016,-59.794,-37.74,21075394.0,6399737.0,19038438.0,6364937.5,17875718.0,5917898.0,16415123.0,5921291.0,2.562,0.889,
3,2015-09-23 08:51:30,2015-09-23 09:01:30,6.9,6.33,-4.01,19.270000457763672,-15.789999961853027,7.579999923706055,3.57,bisection,False,False,True,1.12,47.085,1.867,13.793,7.460000038146973,-3.25,-2.1500000953674316,-4.315,236.514,2.15,2015-09-23 08:55:24.144000+00:00,3,6.9,6.318,-3.996,7.475,47.085,3095,3127,2573,2605,446,64.758,24.658,-16.222,29.547,24.86,-16.512,30.2,10.003,22.694,25.502,10.003,22.694,25.502,1.867,2.461,13.793,14.072,-63.781,71.852,-116.745,-67.969,74.853,-95.601,-26.582,-59.918,-36.921,-28.016,-59.794,-37.74,21075394.0,6399737.0,19038438.0,6364937.5,17875718.0,5917898.0,16415123.0,5921291.0,2.562,0.889,
