mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection,r_W,theta_W,np_median_msp,np_median_msh,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn,Date,Probe,x_gsm,y_gsm,z_gsm,r_spc,theta_w,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
3,2015-09-15 11:14:35,2015-09-15 11:24:35,5.6,7.94,-5.23,4.949999809265137,24.489999771118164,24.209999084472656,13.27,va_cs,False,False,True,2.246,50.647,1.198,12.271,-1.8799999952316284,4.380000114440918,-1.0399999618530273,4.416,103.31,2.36,2015-09-15 11:25:04.213000+00:00,3,5.575,7.991,-5.264,9.569,50.647,1363,1395,2262,2294,742,25.379,9.833,-23.134,30.947,9.972,-23.363,31.5,3.638,-26.903,14.761,3.638,-26.903,14.761,1.198,1.204,12.271,12.333,29.657,-155.215,-138.954,25.35,-153.917,-138.4,-24.909,-233.99,-410.292,-23.437,-230.492,-405.651,30499552.0,6213114.0,30221984.0,6337420.0,41144288.0,5445528.0,40806648.0,5357348.0,2.784,0.887,
3,2015-09-15 11:14:35,2015-09-15 11:24:35,5.6,7.94,-5.23,4.949999809265137,24.489999771118164,24.209999084472656,5.814,bisection,False,False,True,2.246,50.647,1.198,12.271,-1.8799999952316284,4.380000114440918,-1.0399999618530273,4.416,103.31,2.36,2015-09-15 11:25:04.213000+00:00,3,5.575,7.991,-5.264,9.569,50.647,1363,1395,2262,2294,742,25.379,9.833,-23.134,30.947,9.972,-23.363,31.5,3.638,-26.903,14.761,3.638,-26.903,14.761,1.198,1.204,12.271,12.333,29.657,-155.215,-138.954,25.35,-153.917,-138.4,-24.909,-233.99,-410.292,-23.437,-230.492,-405.651,30499552.0,6213114.0,30221984.0,6337420.0,41144288.0,5445528.0,40806648.0,5357348.0,2.784,0.887,
3,2015-09-15 11:37:17,2015-09-15 11:47:17,5.49,8.15,-5.37,5.019999980926514,19.3700008392334,22.56999969482422,7.233,shear,False,False,True,3.18,76.357,1.48,11.732,-2.5299999713897705,4.21999979019165,-2.490000009536743,5.357,120.623,2.66,2015-09-15 11:40:24.175000+00:00,3,5.501,8.139,-5.359,9.745,76.357,777,809,3671,3703,757,118.909,14.122,-16.84,16.764,14.971,-18.968,16.503,-2.47,-5.538,-32.266,-2.47,-5.538,-32.266,1.48,1.496,11.732,11.707,-24.24,-30.024,-18.653,-24.595,-35.721,-25.684,-27.577,-241.363,-88.104,-25.113,-239.934,-90.519,31943216.0,3723595.75,33937600.0,3725820.25,42903092.0,4807446.0,46735676.0,4821771.0,1.541,2.596,
3,2015-09-15 11:37:17,2015-09-15 11:47:17,5.49,8.15,-5.37,5.019999980926514,19.3700008392334,22.56999969482422,6.062,rx_en,False,False,True,3.18,76.357,1.48,11.732,-2.5299999713897705,4.21999979019165,-2.490000009536743,5.357,120.623,2.66,2015-09-15 11:40:24.175000+00:00,3,5.501,8.139,-5.359,9.745,76.357,777,809,3671,3703,757,118.909,14.122,-16.84,16.764,14.971,-18.968,16.503,-2.47,-5.538,-32.266,-2.47,-5.538,-32.266,1.48,1.496,11.732,11.707,-24.24,-30.024,-18.653,-24.595,-35.721,-25.684,-27.577,-241.363,-88.104,-25.113,-239.934,-90.519,31943216.0,3723595.75,33937600.0,3725820.25,42903092.0,4807446.0,46735676.0,4821771.0,1.541,2.596,
3,2015-09-15 11:37:17,2015-09-15 11:47:17,5.49,8.15,-5.37,5.019999980926514,19.3700008392334,22.56999969482422,9.858,va_cs,False,False,True,3.18,76.357,1.48,11.732,-2.5299999713897705,4.21999979019165,-2.490000009536743,5.357,120.623,2.66,2015-09-15 11:40:24.175000+00:00,3,5.501,8.139,-5.359,9.745,76.357,777,809,3671,3703,757,118.909,14.122,-16.84,16.764,14.971,-18.968,16.503,-2.47,-5.538,-32.266,-2.47,-5.538,-32.266,1.48,1.496,11.732,11.707,-24.24,-30.024,-18.653,-24.595,-35.721,-25.684,-27.577,-241.363,-88.104,-25.113,-239.934,-90.519,31943216.0,3723595.75,33937600.0,3725820.25,42903092.0,4807446.0,46735676.0,4821771.0,1.541,2.596,
3,2015-09-15 11:37:17,2015-09-15 11:47:17,5.49,8.15,-5.37,5.019999980926514,19.3700008392334,22.56999969482422,5.38,bisection,False,False,True,3.18,76.357,1.48,11.732,-2.5299999713897705,4.21999979019165,-2.490000009536743,5.357,120.623,2.66,2015-09-15 11:40:24.175000+00:00,3,5.501,8.139,-5.359,9.745,76.357,777,809,3671,3703,757,118.909,14.122,-16.84,16.764,14.971,-18.968,16.503,-2.47,-5.538,-32.266,-2.47,-5.538,-32.266,1.48,1.496,11.732,11.707,-24.24,-30.024,-18.653,-24.595,-35.721,-25.684,-27.577,-241.363,-88.104,-25.113,-239.934,-90.519,31943216.0,3723595.75,33937600.0,3725820.25,42903092.0,4807446.0,46735676.0,4821771.0,1.541,2.596,
3,2015-09-15 11:56:25,2015-09-15 12:06:25,5.4,8.33,-5.47,-4.079999923706055,15.90999984741211,11.0,8.926,shear,False,False,True,2.927,31.647,2.285,12.67,-1.149999976158142,4.28000020980835,3.630000114440918,6.118,49.698,2.26,2015-09-15 11:59:14.141000+00:00,3,5.407,8.311,-5.458,9.943,31.647,1666,1698,171,203,2009,138.36,10.176,-20.546,31.727,10.229,-20.548,31.926,-5.675,-5.239,-30.622,-5.675,-5.239,-30.622,2.285,2.221,12.67,12.546,-24.215,-144.761,-86.671,-28.862,-146.114,-70.976,-37.31,-256.579,-95.794,-43.007,-258.461,-95.814,11238804.0,3936966.0,11333299.0,3919445.25,17625346.0,4986098.5,17905996.0,5001110.5,1.85,0.68,
3,2015-09-15 11:56:25,2015-09-15 12:06:25,5.4,8.33,-5.47,-4.079999923706055,15.90999984741211,11.0,14.606,rx_en,False,False,True,2.927,31.647,2.285,12.67,-1.149999976158142,4.28000020980835,3.630000114440918,6.118,49.698,2.26,2015-09-15 11:59:14.141000+00:00,3,5.407,8.311,-5.458,9.943,31.647,1666,1698,171,203,2009,138.36,10.176,-20.546,31.727,10.229,-20.548,31.926,-5.675,-5.239,-30.622,-5.675,-5.239,-30.622,2.285,2.221,12.67,12.546,-24.215,-144.761,-86.671,-28.862,-146.114,-70.976,-37.31,-256.579,-95.794,-43.007,-258.461,-95.814,11238804.0,3936966.0,11333299.0,3919445.25,17625346.0,4986098.5,17905996.0,5001110.5,1.85,0.68,
3,2015-09-15 11:56:25,2015-09-15 12:06:25,5.4,8.33,-5.47,-4.079999923706055,15.90999984741211,11.0,14.762,va_cs,False,False,True,2.927,31.647,2.285,12.67,-1.149999976158142,4.28000020980835,3.630000114440918,6.118,49.698,2.26,2015-09-15 11:59:14.141000+00:00,3,5.407,8.311,-5.458,9.943,31.647,1666,1698,171,203,2009,138.36,10.176,-20.546,31.727,10.229,-20.548,31.926,-5.675,-5.239,-30.622,-5.675,-5.239,-30.622,2.285,2.221,12.67,12.546,-24.215,-144.761,-86.671,-28.862,-146.114,-70.976,-37.31,-256.579,-95.794,-43.007,-258.461,-95.814,11238804.0,3936966.0,11333299.0,3919445.25,17625346.0,4986098.5,17905996.0,5001110.5,1.85,0.68,
3,2015-09-15 11:56:25,2015-09-15 12:06:25,5.4,8.33,-5.47,-4.079999923706055,15.90999984741211,11.0,12.768,bisection,False,False,True,2.927,31.647,2.285,12.67,-1.149999976158142,4.28000020980835,3.630000114440918,6.118,49.698,2.26,2015-09-15 11:59:14.141000+00:00,3,5.407,8.311,-5.458,9.943,31.647,1666,1698,171,203,2009,138.36,10.176,-20.546,31.727,10.229,-20.548,31.926,-5.675,-5.239,-30.622,-5.675,-5.239,-30.622,2.285,2.221,12.67,12.546,-24.215,-144.761,-86.671,-28.862,-146.114,-70.976,-37.31,-256.579,-95.794,-43.007,-258.461,-95.814,11238804.0,3936966.0,11333299.0,3919445.25,17625346.0,4986098.5,17905996.0,5001110.5,1.85,0.68,
3,2015-09-15 12:58:59,2015-09-15 13:08:59,5.02,8.88,-5.67,1.2000000476837158,21.75,14.569999694824219,14.736,shear,False,False,True,1.898,35.915,0.929,17.603,-3.9600000381469727,0.15000000596046448,3.259999990463257,8.432,2.634,1.94,2015-09-15 13:01:04.141000+00:00,3,5.04,8.858,-5.662,10.513,35.915,1604,1636,3445,3477,2034,86.892,8.794,-9.075,17.004,8.709,-8.645,17.101,-1.629,-21.593,-8.533,-1.629,-21.593,-8.533,0.929,0.909,17.603,18.011,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-14.821,-239.732,-130.676,-15.154,-243.39,-130.708,42199088.0,3900071.5,42118520.0,3899700.5,54439116.0,3944668.75,54535916.0,3901337.25,4.711,3.251,
3,2015-09-15 12:58:59,2015-09-15 13:08:59,5.02,8.88,-5.67,1.2000000476837158,21.75,14.569999694824219,14.736,rx_en,False,False,True,1.898,35.915,0.929,17.603,-3.9600000381469727,0.15000000596046448,3.259999990463257,8.432,2.634,1.94,2015-09-15 13:01:04.141000+00:00,3,5.04,8.858,-5.662,10.513,35.915,1604,1636,3445,3477,2034,86.892,8.794,-9.075,17.004,8.709,-8.645,17.101,-1.629,-21.593,-8.533,-1.629,-21.593,-8.533,0.929,0.909,17.603,18.011,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-14.821,-239.732,-130.676,-15.154,-243.39,-130.708,42199088.0,3900071.5,42118520.0,3899700.5,54439116.0,3944668.75,54535916.0,3901337.25,4.711,3.251,
3,2015-09-15 12:58:59,2015-09-15 13:08:59,5.02,8.88,-5.67,1.2000000476837158,21.75,14.569999694824219,14.736,va_cs,False,False,True,1.898,35.915,0.929,17.603,-3.9600000381469727,0.15000000596046448,3.259999990463257,8.432,2.634,1.94,2015-09-15 13:01:04.141000+00:00,3,5.04,8.858,-5.662,10.513,35.915,1604,1636,3445,3477,2034,86.892,8.794,-9.075,17.004,8.709,-8.645,17.101,-1.629,-21.593,-8.533,-1.629,-21.593,-8.533,0.929,0.909,17.603,18.011,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-14.821,-239.732,-130.676,-15.154,-243.39,-130.708,42199088.0,3900071.5,42118520.0,3899700.5,54439116.0,3944668.75,54535916.0,3901337.25,4.711,3.251,
3,2015-09-15 12:58:59,2015-09-15 13:08:59,5.02,8.88,-5.67,1.2000000476837158,21.75,14.569999694824219,14.633,bisection,False,False,True,1.898,35.915,0.929,17.603,-3.9600000381469727,0.15000000596046448,3.259999990463257,8.432,2.634,1.94,2015-09-15 13:01:04.141000+00:00,3,5.04,8.858,-5.662,10.513,35.915,1604,1636,3445,3477,2034,86.892,8.794,-9.075,17.004,8.709,-8.645,17.101,-1.629,-21.593,-8.533,-1.629,-21.593,-8.533,0.929,0.909,17.603,18.011,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-14.821,-239.732,-130.676,-15.154,-243.39,-130.708,42199088.0,3900071.5,42118520.0,3899700.5,54439116.0,3944668.75,54535916.0,3901337.25,4.711,3.251,
3,2015-09-16 12:50:51,2015-09-16 13:00:51,5.2,8.78,-5.66,7.579999923706055,19.110000610351562,24.40999984741211,8.095,shear,False,False,True,5.352,33.4,1.507,14.191,-3.7799999713897705,1.8899999856948853,-1.1200000047683716,7.783,120.538,2.13,2015-09-16 12:54:44.197000+00:00,3,5.202,8.771,-5.657,10.437,33.4,1506,1538,2983,3015,452,130.128,10.031,-10.672,31.536,9.677,-10.394,31.897,-3.638,-14.046,-22.16,-3.638,-14.046,-22.16,1.507,1.535,14.191,14.238,41.819,-40.975,-52.153,38.11,-43.142,-51.791,-14.202,-207.225,-133.994,-15.019,-209.277,-133.281,12741582.0,2729916.25,12690181.0,2740658.0,23589056.0,2886790.5,23668138.0,2886212.5,1.906,0.72,
3,2015-09-16 12:50:51,2015-09-16 13:00:51,5.2,8.78,-5.66,7.579999923706055,19.110000610351562,24.40999984741211,5.066,rx_en,False,False,True,5.352,33.4,1.507,14.191,-3.7799999713897705,1.8899999856948853,-1.1200000047683716,7.783,120.538,2.13,2015-09-16 12:54:44.197000+00:00,3,5.202,8.771,-5.657,10.437,33.4,1506,1538,2983,3015,452,130.128,10.031,-10.672,31.536,9.677,-10.394,31.897,-3.638,-14.046,-22.16,-3.638,-14.046,-22.16,1.507,1.535,14.191,14.238,41.819,-40.975,-52.153,38.11,-43.142,-51.791,-14.202,-207.225,-133.994,-15.019,-209.277,-133.281,12741582.0,2729916.25,12690181.0,2740658.0,23589056.0,2886790.5,23668138.0,2886212.5,1.906,0.72,
3,2015-09-16 12:50:51,2015-09-16 13:00:51,5.2,8.78,-5.66,7.579999923706055,19.110000610351562,24.40999984741211,14.806,va_cs,False,False,True,5.352,33.4,1.507,14.191,-3.7799999713897705,1.8899999856948853,-1.1200000047683716,7.783,120.538,2.13,2015-09-16 12:54:44.197000+00:00,3,5.202,8.771,-5.657,10.437,33.4,1506,1538,2983,3015,452,130.128,10.031,-10.672,31.536,9.677,-10.394,31.897,-3.638,-14.046,-22.16,-3.638,-14.046,-22.16,1.507,1.535,14.191,14.238,41.819,-40.975,-52.153,38.11,-43.142,-51.791,-14.202,-207.225,-133.994,-15.019,-209.277,-133.281,12741582.0,2729916.25,12690181.0,2740658.0,23589056.0,2886790.5,23668138.0,2886212.5,1.906,0.72,
3,2015-09-16 12:50:51,2015-09-16 13:00:51,5.2,8.78,-5.66,7.579999923706055,19.110000610351562,24.40999984741211,5.083,bisection,False,False,True,5.352,33.4,1.507,14.191,-3.7799999713897705,1.8899999856948853,-1.1200000047683716,7.783,120.538,2.13,2015-09-16 12:54:44.197000+00:00,3,5.202,8.771,-5.657,10.437,33.4,1506,1538,2983,3015,452,130.128,10.031,-10.672,31.536,9.677,-10.394,31.897,-3.638,-14.046,-22.16,-3.638,-14.046,-22.16,1.507,1.535,14.191,14.238,41.819,-40.975,-52.153,38.11,-43.142,-51.791,-14.202,-207.225,-133.994,-15.019,-209.277,-133.281,12741582.0,2729916.25,12690181.0,2740658.0,23589056.0,2886790.5,23668138.0,2886212.5,1.906,0.72,
3,2015-09-18 11:50:36,2015-09-18 12:00:36,5.8,8.2,-5.47,3.5399999618530273,16.059999465942383,17.56999969482422,10.172,shear,False,False,True,0.757,17.19,0.62,19.648,-4.019999980926514,4.460000038146973,0.0,4.78,90.0,2.17,2015-09-18 11:48:34.093000+00:00,3,5.833,8.142,-5.434,9.789,17.19,2553,2585,443,475,2145,8.227,5.035,-7.641,21.828,4.795,-7.192,21.724,5.303,-7.647,16.176,5.303,-7.647,16.176,0.62,0.62,19.648,19.754,42.873,86.225,-12.737,40.239,91.774,-11.279,-57.391,-203.212,-325.504,-57.929,-195.049,-324.887,70360608.0,2849193.25,71515880.0,2832291.75,88572608.0,3357360.75,91463240.0,3382084.75,6.102,3.003,
3,2015-09-18 11:50:36,2015-09-18 12:00:36,5.8,8.2,-5.47,3.5399999618530273,16.059999465942383,17.56999969482422,6.981,rx_en,False,False,True,0.757,17.19,0.62,19.648,-4.019999980926514,4.460000038146973,0.0,4.78,90.0,2.17,2015-09-18 11:48:34.093000+00:00,3,5.833,8.142,-5.434,9.789,17.19,2553,2585,443,475,2145,8.227,5.035,-7.641,21.828,4.795,-7.192,21.724,5.303,-7.647,16.176,5.303,-7.647,16.176,0.62,0.62,19.648,19.754,42.873,86.225,-12.737,40.239,91.774,-11.279,-57.391,-203.212,-325.504,-57.929,-195.049,-324.887,70360608.0,2849193.25,71515880.0,2832291.75,88572608.0,3357360.75,91463240.0,3382084.75,6.102,3.003,
3,2015-09-18 11:50:36,2015-09-18 12:00:36,5.8,8.2,-5.47,3.5399999618530273,16.059999465942383,17.56999969482422,15.13,va_cs,False,False,True,0.757,17.19,0.62,19.648,-4.019999980926514,4.460000038146973,0.0,4.78,90.0,2.17,2015-09-18 11:48:34.093000+00:00,3,5.833,8.142,-5.434,9.789,17.19,2553,2585,443,475,2145,8.227,5.035,-7.641,21.828,4.795,-7.192,21.724,5.303,-7.647,16.176,5.303,-7.647,16.176,0.62,0.62,19.648,19.754,42.873,86.225,-12.737,40.239,91.774,-11.279,-57.391,-203.212,-325.504,-57.929,-195.049,-324.887,70360608.0,2849193.25,71515880.0,2832291.75,88572608.0,3357360.75,91463240.0,3382084.75,6.102,3.003,
3,2015-09-18 11:50:36,2015-09-18 12:00:36,5.8,8.2,-5.47,3.5399999618530273,16.059999465942383,17.56999969482422,5.185,bisection,False,False,True,0.757,17.19,0.62,19.648,-4.019999980926514,4.460000038146973,0.0,4.78,90.0,2.17,2015-09-18 11:48:34.093000+00:00,3,5.833,8.142,-5.434,9.789,17.19,2553,2585,443,475,2145,8.227,5.035,-7.641,21.828,4.795,-7.192,21.724,5.303,-7.647,16.176,5.303,-7.647,16.176,0.62,0.62,19.648,19.754,42.873,86.225,-12.737,40.239,91.774,-11.279,-57.391,-203.212,-325.504,-57.929,-195.049,-324.887,70360608.0,2849193.25,71515880.0,2832291.75,88572608.0,3357360.75,91463240.0,3382084.75,6.102,3.003,
3,2015-09-18 12:29:57,2015-09-18 12:39:57,5.58,8.54,-5.61,-0.23000000417232513,23.1299991607666,14.760000228881836,4.61,shear,False,True,True,2.608,30.362,1.554,13.485,2.059999942779541,0.7599999904632568,-6.619999885559082,6.283,173.403,1.91,2015-09-18 12:31:44.177000+00:00,3,5.597,8.514,-5.606,10.193,30.362,460,492,2145,2177,2485,26.086,16.742,-29.39,19.667,16.67,-29.189,19.146,1.929,-19.731,5.645,1.929,-19.731,5.645,1.554,1.473,13.485,13.313,-68.637,53.646,-182.438,-82.501,52.33,-186.342,-24.599,-94.485,-255.825,-19.487,-94.611,-247.684,28657106.0,4879628.0,29133916.0,4905511.5,26651694.0,5143621.5,29107616.0,5170505.5,5.471,0.973,
3,2015-09-18 12:29:57,2015-09-18 12:39:57,5.58,8.54,-5.61,-0.23000000417232513,23.1299991607666,14.760000228881836,6.215,rx_en,False,True,True,2.608,30.362,1.554,13.485,2.059999942779541,0.7599999904632568,-6.619999885559082,6.283,173.403,1.91,2015-09-18 12:31:44.177000+00:00,3,5.597,8.514,-5.606,10.193,30.362,460,492,2145,2177,2485,26.086,16.742,-29.39,19.667,16.67,-29.189,19.146,1.929,-19.731,5.645,1.929,-19.731,5.645,1.554,1.473,13.485,13.313,-68.637,53.646,-182.438,-82.501,52.33,-186.342,-24.599,-94.485,-255.825,-19.487,-94.611,-247.684,28657106.0,4879628.0,29133916.0,4905511.5,26651694.0,5143621.5,29107616.0,5170505.5,5.471,0.973,
3,2015-09-18 12:29:57,2015-09-18 12:39:57,5.58,8.54,-5.61,-0.23000000417232513,23.1299991607666,14.760000228881836,6.61,va_cs,False,True,True,2.608,30.362,1.554,13.485,2.059999942779541,0.7599999904632568,-6.619999885559082,6.283,173.403,1.91,2015-09-18 12:31:44.177000+00:00,3,5.597,8.514,-5.606,10.193,30.362,460,492,2145,2177,2485,26.086,16.742,-29.39,19.667,16.67,-29.189,19.146,1.929,-19.731,5.645,1.929,-19.731,5.645,1.554,1.473,13.485,13.313,-68.637,53.646,-182.438,-82.501,52.33,-186.342,-24.599,-94.485,-255.825,-19.487,-94.611,-247.684,28657106.0,4879628.0,29133916.0,4905511.5,26651694.0,5143621.5,29107616.0,5170505.5,5.471,0.973,
3,2015-09-18 12:29:57,2015-09-18 12:39:57,5.58,8.54,-5.61,-0.23000000417232513,23.1299991607666,14.760000228881836,6.61,bisection,False,True,True,2.608,30.362,1.554,13.485,2.059999942779541,0.7599999904632568,-6.619999885559082,6.283,173.403,1.91,2015-09-18 12:31:44.177000+00:00,3,5.597,8.514,-5.606,10.193,30.362,460,492,2145,2177,2485,26.086,16.742,-29.39,19.667,16.67,-29.189,19.146,1.929,-19.731,5.645,1.929,-19.731,5.645,1.554,1.473,13.485,13.313,-68.637,53.646,-182.438,-82.501,52.33,-186.342,-24.599,-94.485,-255.825,-19.487,-94.611,-247.684,28657106.0,4879628.0,29133916.0,4905511.5,26651694.0,5143621.5,29107616.0,5170505.5,5.471,0.973,
3,2015-09-19 09:07:49,2015-09-19 09:17:49,6.43,6.56,-4.12,16.030000686645508,21.170000076293945,39.86000061035156,2.88,shear,False,False,True,1.295,48.933,1.815,30.57,1.5,-7.809999942779541,-1.399999976158142,-2.228,259.837,3.64,2015-09-19 09:08:14.172000+00:00,3,6.431,6.507,-4.069,7.675,48.933,662,694,3295,3327,3303,97.67,13.458,-15.692,41.573,13.913,-15.648,42.089,-13.113,42.204,13.152,-13.113,42.204,13.152,1.815,1.859,30.57,31.112,0.122,1.808,-3.772,1.284,-2.612,-4.248,-33.764,-143.462,-91.212,-42.525,-138.374,-91.112,40863456.0,4232608.5,40989836.0,4154199.25,50617740.0,4081874.75,51182436.0,4096553.25,2.228,1.328,
3,2015-09-19 09:07:49,2015-09-19 09:17:49,6.43,6.56,-4.12,16.030000686645508,21.170000076293945,39.86000061035156,1.597,rx_en,False,False,True,1.295,48.933,1.815,30.57,1.5,-7.809999942779541,-1.399999976158142,-2.228,259.837,3.64,2015-09-19 09:08:14.172000+00:00,3,6.431,6.507,-4.069,7.675,48.933,662,694,3295,3327,3303,97.67,13.458,-15.692,41.573,13.913,-15.648,42.089,-13.113,42.204,13.152,-13.113,42.204,13.152,1.815,1.859,30.57,31.112,0.122,1.808,-3.772,1.284,-2.612,-4.248,-33.764,-143.462,-91.212,-42.525,-138.374,-91.112,40863456.0,4232608.5,40989836.0,4154199.25,50617740.0,4081874.75,51182436.0,4096553.25,2.228,1.328,
3,2015-09-19 09:07:49,2015-09-19 09:17:49,6.43,6.56,-4.12,16.030000686645508,21.170000076293945,39.86000061035156,8.301,va_cs,False,False,True,1.295,48.933,1.815,30.57,1.5,-7.809999942779541,-1.399999976158142,-2.228,259.837,3.64,2015-09-19 09:08:14.172000+00:00,3,6.431,6.507,-4.069,7.675,48.933,662,694,3295,3327,3303,97.67,13.458,-15.692,41.573,13.913,-15.648,42.089,-13.113,42.204,13.152,-13.113,42.204,13.152,1.815,1.859,30.57,31.112,0.122,1.808,-3.772,1.284,-2.612,-4.248,-33.764,-143.462,-91.212,-42.525,-138.374,-91.112,40863456.0,4232608.5,40989836.0,4154199.25,50617740.0,4081874.75,51182436.0,4096553.25,2.228,1.328,
3,2015-09-19 09:07:49,2015-09-19 09:17:49,6.43,6.56,-4.12,16.030000686645508,21.170000076293945,39.86000061035156,2.17,bisection,False,False,True,1.295,48.933,1.815,30.57,1.5,-7.809999942779541,-1.399999976158142,-2.228,259.837,3.64,2015-09-19 09:08:14.172000+00:00,3,6.431,6.507,-4.069,7.675,48.933,662,694,3295,3327,3303,97.67,13.458,-15.692,41.573,13.913,-15.648,42.089,-13.113,42.204,13.152,-13.113,42.204,13.152,1.815,1.859,30.57,31.112,0.122,1.808,-3.772,1.284,-2.612,-4.248,-33.764,-143.462,-91.212,-42.525,-138.374,-91.112,40863456.0,4232608.5,40989836.0,4154199.25,50617740.0,4081874.75,51182436.0,4096553.25,2.228,1.328,
3,2015-09-19 09:22:37,2015-09-19 09:32:37,6.41,6.73,-4.29,8.4399995803833,-23.75,4.570000171661377,2.71,shear,False,False,True,1.677,50.233,2.015,26.371,1.4199999570846558,-7.739999771118164,-1.4600000381469727,-1.646,259.318,3.51,2015-09-19 09:33:34.142000+00:00,3,6.404,6.797,-4.357,8.074,50.233,2029,2061,1051,1083,752,121.81,10.043,-16.674,56.098,10.162,-17.218,56.248,4.743,44.542,-13.373,4.743,44.542,-13.373,2.015,2.105,26.371,26.436,-7.55,-77.234,-196.163,-7.066,-85.4,-196.637,4.024,-159.715,-145.22,3.423,-158.96,-145.722,19180366.0,2292268.5,19173786.0,2318770.25,21687678.0,3194715.0,21418792.0,3193974.0,1.1,0.413,
3,2015-09-19 09:22:37,2015-09-19 09:32:37,6.41,6.73,-4.29,8.4399995803833,-23.75,4.570000171661377,0.893,rx_en,False,False,True,1.677,50.233,2.015,26.371,1.4199999570846558,-7.739999771118164,-1.4600000381469727,-1.646,259.318,3.51,2015-09-19 09:33:34.142000+00:00,3,6.404,6.797,-4.357,8.074,50.233,2029,2061,1051,1083,752,121.81,10.043,-16.674,56.098,10.162,-17.218,56.248,4.743,44.542,-13.373,4.743,44.542,-13.373,2.015,2.105,26.371,26.436,-7.55,-77.234,-196.163,-7.066,-85.4,-196.637,4.024,-159.715,-145.22,3.423,-158.96,-145.722,19180366.0,2292268.5,19173786.0,2318770.25,21687678.0,3194715.0,21418792.0,3193974.0,1.1,0.413,
3,2015-09-19 09:22:37,2015-09-19 09:32:37,6.41,6.73,-4.29,8.4399995803833,-23.75,4.570000171661377,8.46,va_cs,False,False,True,1.677,50.233,2.015,26.371,1.4199999570846558,-7.739999771118164,-1.4600000381469727,-1.646,259.318,3.51,2015-09-19 09:33:34.142000+00:00,3,6.404,6.797,-4.357,8.074,50.233,2029,2061,1051,1083,752,121.81,10.043,-16.674,56.098,10.162,-17.218,56.248,4.743,44.542,-13.373,4.743,44.542,-13.373,2.015,2.105,26.371,26.436,-7.55,-77.234,-196.163,-7.066,-85.4,-196.637,4.024,-159.715,-145.22,3.423,-158.96,-145.722,19180366.0,2292268.5,19173786.0,2318770.25,21687678.0,3194715.0,21418792.0,3193974.0,1.1,0.413,
3,2015-09-19 09:22:37,2015-09-19 09:32:37,6.41,6.73,-4.29,8.4399995803833,-23.75,4.570000171661377,1.955,bisection,False,False,True,1.677,50.233,2.015,26.371,1.4199999570846558,-7.739999771118164,-1.4600000381469727,-1.646,259.318,3.51,2015-09-19 09:33:34.142000+00:00,3,6.404,6.797,-4.357,8.074,50.233,2029,2061,1051,1083,752,121.81,10.043,-16.674,56.098,10.162,-17.218,56.248,4.743,44.542,-13.373,4.743,44.542,-13.373,2.015,2.105,26.371,26.436,-7.55,-77.234,-196.163,-7.066,-85.4,-196.637,4.024,-159.715,-145.22,3.423,-158.96,-145.722,19180366.0,2292268.5,19173786.0,2318770.25,21687678.0,3194715.0,21418792.0,3193974.0,1.1,0.413,
