mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,walen1,walen2,jet_detection,r_W,theta_W,np_median_msp,np_median_msh,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn,Date,Probe,x_gsm,y_gsm,z_gsm,r_spc,theta_w,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
3,2016-10-28 12:51:16,2016-10-28 13:01:16,7.14,7.67,-4.32,-8.829999923706055,7.110000133514404,-14.229999542236328,8.729,shear,True,True,True,1.966,89.58,0.354,9.529,-5.039999961853027,-0.4000000059604645,-2.5899999141693115,-7.686,188.779,2.44,2016-10-28 12:55:24.156000+00:00,3,7.146,7.655,-4.319,8.79,89.58,913,946,546,612,154.046,11.061,-23.239,24.003,10.814,-23.543,24.282,-6.781,4.84,-15.964,-6.781,4.84,-15.964,0.354,0.357,9.529,9.148,3.018,49.877,-11.236,3.789,47.459,-17.183,10.793,-272.545,-180.215,21.059,-291.022,-181.178,65882636.0,6273316.5,65845992.0,6389827.0,73080544.0,6726085.0,73824736.0,7283630.5,6.723,0.685,
3,2016-10-28 12:51:16,2016-10-28 13:01:16,7.14,7.67,-4.32,-8.829999923706055,7.110000133514404,-14.229999542236328,3.32,rx_en,True,True,True,1.966,89.58,0.354,9.529,-5.039999961853027,-0.4000000059604645,-2.5899999141693115,-7.686,188.779,2.44,2016-10-28 12:55:24.156000+00:00,3,7.146,7.655,-4.319,8.79,89.58,913,946,546,612,154.046,11.061,-23.239,24.003,10.814,-23.543,24.282,-6.781,4.84,-15.964,-6.781,4.84,-15.964,0.354,0.357,9.529,9.148,3.018,49.877,-11.236,3.789,47.459,-17.183,10.793,-272.545,-180.215,21.059,-291.022,-181.178,65882636.0,6273316.5,65845992.0,6389827.0,73080544.0,6726085.0,73824736.0,7283630.5,6.723,0.685,
3,2016-10-28 12:51:16,2016-10-28 13:01:16,7.14,7.67,-4.32,-8.829999923706055,7.110000133514404,-14.229999542236328,4.6,va_cs,True,True,True,1.966,89.58,0.354,9.529,-5.039999961853027,-0.4000000059604645,-2.5899999141693115,-7.686,188.779,2.44,2016-10-28 12:55:24.156000+00:00,3,7.146,7.655,-4.319,8.79,89.58,913,946,546,612,154.046,11.061,-23.239,24.003,10.814,-23.543,24.282,-6.781,4.84,-15.964,-6.781,4.84,-15.964,0.354,0.357,9.529,9.148,3.018,49.877,-11.236,3.789,47.459,-17.183,10.793,-272.545,-180.215,21.059,-291.022,-181.178,65882636.0,6273316.5,65845992.0,6389827.0,73080544.0,6726085.0,73824736.0,7283630.5,6.723,0.685,
3,2016-10-28 12:51:16,2016-10-28 13:01:16,7.14,7.67,-4.32,-8.829999923706055,7.110000133514404,-14.229999542236328,4.969,bisection,True,True,True,1.966,89.58,0.354,9.529,-5.039999961853027,-0.4000000059604645,-2.5899999141693115,-7.686,188.779,2.44,2016-10-28 12:55:24.156000+00:00,3,7.146,7.655,-4.319,8.79,89.58,913,946,546,612,154.046,11.061,-23.239,24.003,10.814,-23.543,24.282,-6.781,4.84,-15.964,-6.781,4.84,-15.964,0.354,0.357,9.529,9.148,3.018,49.877,-11.236,3.789,47.459,-17.183,10.793,-272.545,-180.215,21.059,-291.022,-181.178,65882636.0,6273316.5,65845992.0,6389827.0,73080544.0,6726085.0,73824736.0,7283630.5,6.723,0.685,
3,2016-10-28 12:55:59,2016-10-28 13:05:59,7.13,7.73,-4.31,2.359999895095825,24.860000610351562,17.18000030517578,8.038,shear,True,True,True,1.006,145.608,0.354,7.901,-4.960000038146973,-0.6000000238418579,-2.859999895095825,-7.555,191.868,2.37,2016-10-28 12:56:14.107000+00:00,3,7.143,7.668,-4.319,8.801,145.608,913,946,1225,1291,50.796,11.061,-23.239,24.003,10.814,-23.543,24.282,0.682,-11.383,-0.776,0.682,-11.383,-0.776,0.354,0.357,7.901,7.98,3.018,49.877,-11.236,3.789,47.459,-17.183,12.254,-181.167,-257.126,12.287,-177.727,-258.0,65882636.0,6492433.0,65845992.0,6636049.5,73080544.0,7972829.0,73824736.0,7965096.5,16.564,0.685,
3,2016-10-28 12:55:59,2016-10-28 13:05:59,7.13,7.73,-4.31,2.359999895095825,24.860000610351562,17.18000030517578,3.31,rx_en,True,True,True,1.006,145.608,0.354,7.901,-4.960000038146973,-0.6000000238418579,-2.859999895095825,-7.555,191.868,2.37,2016-10-28 12:56:14.107000+00:00,3,7.143,7.668,-4.319,8.801,145.608,913,946,1225,1291,50.796,11.061,-23.239,24.003,10.814,-23.543,24.282,0.682,-11.383,-0.776,0.682,-11.383,-0.776,0.354,0.357,7.901,7.98,3.018,49.877,-11.236,3.789,47.459,-17.183,12.254,-181.167,-257.126,12.287,-177.727,-258.0,65882636.0,6492433.0,65845992.0,6636049.5,73080544.0,7972829.0,73824736.0,7965096.5,16.564,0.685,
3,2016-10-28 12:55:59,2016-10-28 13:05:59,7.13,7.73,-4.31,2.359999895095825,24.860000610351562,17.18000030517578,4.57,va_cs,True,True,True,1.006,145.608,0.354,7.901,-4.960000038146973,-0.6000000238418579,-2.859999895095825,-7.555,191.868,2.37,2016-10-28 12:56:14.107000+00:00,3,7.143,7.668,-4.319,8.801,145.608,913,946,1225,1291,50.796,11.061,-23.239,24.003,10.814,-23.543,24.282,0.682,-11.383,-0.776,0.682,-11.383,-0.776,0.354,0.357,7.901,7.98,3.018,49.877,-11.236,3.789,47.459,-17.183,12.254,-181.167,-257.126,12.287,-177.727,-258.0,65882636.0,6492433.0,65845992.0,6636049.5,73080544.0,7972829.0,73824736.0,7965096.5,16.564,0.685,
3,2016-10-28 12:55:59,2016-10-28 13:05:59,7.13,7.73,-4.31,2.359999895095825,24.860000610351562,17.18000030517578,4.938,bisection,True,True,True,1.006,145.608,0.354,7.901,-4.960000038146973,-0.6000000238418579,-2.859999895095825,-7.555,191.868,2.37,2016-10-28 12:56:14.107000+00:00,3,7.143,7.668,-4.319,8.801,145.608,913,946,1225,1291,50.796,11.061,-23.239,24.003,10.814,-23.543,24.282,0.682,-11.383,-0.776,0.682,-11.383,-0.776,0.354,0.357,7.901,7.98,3.018,49.877,-11.236,3.789,47.459,-17.183,12.254,-181.167,-257.126,12.287,-177.727,-258.0,65882636.0,6492433.0,65845992.0,6636049.5,73080544.0,7972829.0,73824736.0,7965096.5,16.564,0.685,
3,2016-10-28 13:05:28,2016-10-28 13:15:28,7.1,7.85,-4.3,3.2899999618530273,-3.5199999809265137,5.539999961853027,0.141,shear,False,False,True,4.818,83.522,0.363,11.213,-4.510000228881836,-2.5799999237060547,-0.23999999463558197,-7.234,264.685,2.24,2016-10-28 13:08:04.217000+00:00,3,7.104,7.82,-4.308,8.928,83.522,593,626,272,338,140.3,16.137,-22.941,28.054,16.066,-23.0,28.022,-5.738,4.615,-1.015,-5.738,4.615,-1.015,0.363,0.367,11.213,11.331,23.366,-49.209,37.316,21.259,-48.124,35.539,-64.45,-208.75,-113.183,-67.078,-213.095,-109.225,50305644.0,6192774.0,49447328.0,6191929.0,68077648.0,6837549.5,67474128.0,6900677.0,44.631,0.448,
3,2016-10-28 13:05:28,2016-10-28 13:15:28,7.1,7.85,-4.3,3.2899999618530273,-3.5199999809265137,5.539999961853027,0.774,rx_en,False,False,True,4.818,83.522,0.363,11.213,-4.510000228881836,-2.5799999237060547,-0.23999999463558197,-7.234,264.685,2.24,2016-10-28 13:08:04.217000+00:00,3,7.104,7.82,-4.308,8.928,83.522,593,626,272,338,140.3,16.137,-22.941,28.054,16.066,-23.0,28.022,-5.738,4.615,-1.015,-5.738,4.615,-1.015,0.363,0.367,11.213,11.331,23.366,-49.209,37.316,21.259,-48.124,35.539,-64.45,-208.75,-113.183,-67.078,-213.095,-109.225,50305644.0,6192774.0,49447328.0,6191929.0,68077648.0,6837549.5,67474128.0,6900677.0,44.631,0.448,
3,2016-10-28 13:05:28,2016-10-28 13:15:28,7.1,7.85,-4.3,3.2899999618530273,-3.5199999809265137,5.539999961853027,9.152,va_cs,False,False,True,4.818,83.522,0.363,11.213,-4.510000228881836,-2.5799999237060547,-0.23999999463558197,-7.234,264.685,2.24,2016-10-28 13:08:04.217000+00:00,3,7.104,7.82,-4.308,8.928,83.522,593,626,272,338,140.3,16.137,-22.941,28.054,16.066,-23.0,28.022,-5.738,4.615,-1.015,-5.738,4.615,-1.015,0.363,0.367,11.213,11.331,23.366,-49.209,37.316,21.259,-48.124,35.539,-64.45,-208.75,-113.183,-67.078,-213.095,-109.225,50305644.0,6192774.0,49447328.0,6191929.0,68077648.0,6837549.5,67474128.0,6900677.0,44.631,0.448,
3,2016-10-28 13:05:28,2016-10-28 13:15:28,7.1,7.85,-4.3,3.2899999618530273,-3.5199999809265137,5.539999961853027,3.3,bisection,False,False,True,4.818,83.522,0.363,11.213,-4.510000228881836,-2.5799999237060547,-0.23999999463558197,-7.234,264.685,2.24,2016-10-28 13:08:04.217000+00:00,3,7.104,7.82,-4.308,8.928,83.522,593,626,272,338,140.3,16.137,-22.941,28.054,16.066,-23.0,28.022,-5.738,4.615,-1.015,-5.738,4.615,-1.015,0.363,0.367,11.213,11.331,23.366,-49.209,37.316,21.259,-48.124,35.539,-64.45,-208.75,-113.183,-67.078,-213.095,-109.225,50305644.0,6192774.0,49447328.0,6191929.0,68077648.0,6837549.5,67474128.0,6900677.0,44.631,0.448,
3,2016-10-28 13:34:55,2016-10-28 13:44:55,6.98,8.21,-4.25,4.019999980926514,26.829999923706055,21.510000228881836,5.763,shear,True,True,True,3.001,157.555,0.524,11.124,-4.619999885559082,-1.5499999523162842,-1.440000057220459,-6.372,227.107,2.46,2016-10-28 13:36:44.140000+00:00,3,6.997,8.171,-4.255,9.213,157.555,1344,1377,355,421,129.408,11.934,-21.445,27.289,11.852,-21.264,27.112,-8.819,12.527,0.6,-8.819,12.527,0.6,0.524,0.521,11.124,11.142,191.084,-13.052,13.118,193.241,-11.409,11.951,37.301,-296.251,-61.696,46.89,-296.537,-87.617,44400880.0,6109036.5,44508420.0,6097915.0,48627176.0,6903787.0,50355208.0,6931498.5,17.362,0.624,
3,2016-10-28 13:34:55,2016-10-28 13:44:55,6.98,8.21,-4.25,4.019999980926514,26.829999923706055,21.510000228881836,2.25,rx_en,True,True,True,3.001,157.555,0.524,11.124,-4.619999885559082,-1.5499999523162842,-1.440000057220459,-6.372,227.107,2.46,2016-10-28 13:36:44.140000+00:00,3,6.997,8.171,-4.255,9.213,157.555,1344,1377,355,421,129.408,11.934,-21.445,27.289,11.852,-21.264,27.112,-8.819,12.527,0.6,-8.819,12.527,0.6,0.524,0.521,11.124,11.142,191.084,-13.052,13.118,193.241,-11.409,11.951,37.301,-296.251,-61.696,46.89,-296.537,-87.617,44400880.0,6109036.5,44508420.0,6097915.0,48627176.0,6903787.0,50355208.0,6931498.5,17.362,0.624,
3,2016-10-28 13:34:55,2016-10-28 13:44:55,6.98,8.21,-4.25,4.019999980926514,26.829999923706055,21.510000228881836,3.85,va_cs,True,True,True,3.001,157.555,0.524,11.124,-4.619999885559082,-1.5499999523162842,-1.440000057220459,-6.372,227.107,2.46,2016-10-28 13:36:44.140000+00:00,3,6.997,8.171,-4.255,9.213,157.555,1344,1377,355,421,129.408,11.934,-21.445,27.289,11.852,-21.264,27.112,-8.819,12.527,0.6,-8.819,12.527,0.6,0.524,0.521,11.124,11.142,191.084,-13.052,13.118,193.241,-11.409,11.951,37.301,-296.251,-61.696,46.89,-296.537,-87.617,44400880.0,6109036.5,44508420.0,6097915.0,48627176.0,6903787.0,50355208.0,6931498.5,17.362,0.624,
3,2016-10-28 13:34:55,2016-10-28 13:44:55,6.98,8.21,-4.25,4.019999980926514,26.829999923706055,21.510000228881836,4.704,bisection,True,True,True,3.001,157.555,0.524,11.124,-4.619999885559082,-1.5499999523162842,-1.440000057220459,-6.372,227.107,2.46,2016-10-28 13:36:44.140000+00:00,3,6.997,8.171,-4.255,9.213,157.555,1344,1377,355,421,129.408,11.934,-21.445,27.289,11.852,-21.264,27.112,-8.819,12.527,0.6,-8.819,12.527,0.6,0.524,0.521,11.124,11.142,191.084,-13.052,13.118,193.241,-11.409,11.951,37.301,-296.251,-61.696,46.89,-296.537,-87.617,44400880.0,6109036.5,44508420.0,6097915.0,48627176.0,6903787.0,50355208.0,6931498.5,17.362,0.624,
3,2016-10-28 13:51:26,2016-10-28 14:01:26,6.91,8.4,-4.2,0.5899999737739563,-10.84000015258789,-14.09000015258789,7.75,shear,False,False,True,6.786,79.88,0.355,11.24,-5.070000171661377,-0.800000011920929,-1.7300000190734863,-5.916,204.817,2.5,2016-10-28 13:54:14.155000+00:00,3,6.921,8.378,-4.206,9.374,79.88,771,804,303,369,112.716,8.057,-18.882,37.028,8.073,-18.816,37.306,-6.231,-14.67,-15.999,-6.231,-14.67,-15.999,0.355,0.372,11.24,11.785,-24.196,-101.392,-65.814,-25.81,-87.208,-57.701,-82.311,-232.515,-174.072,-80.175,-252.787,-201.842,33730960.0,3901876.75,34395976.0,4522975.0,40865904.0,4953786.5,40510012.0,5291516.0,7.513,0.262,
3,2016-10-28 13:51:26,2016-10-28 14:01:26,6.91,8.4,-4.2,0.5899999737739563,-10.84000015258789,-14.09000015258789,2.655,rx_en,False,False,True,6.786,79.88,0.355,11.24,-5.070000171661377,-0.800000011920929,-1.7300000190734863,-5.916,204.817,2.5,2016-10-28 13:54:14.155000+00:00,3,6.921,8.378,-4.206,9.374,79.88,771,804,303,369,112.716,8.057,-18.882,37.028,8.073,-18.816,37.306,-6.231,-14.67,-15.999,-6.231,-14.67,-15.999,0.355,0.372,11.24,11.785,-24.196,-101.392,-65.814,-25.81,-87.208,-57.701,-82.311,-232.515,-174.072,-80.175,-252.787,-201.842,33730960.0,3901876.75,34395976.0,4522975.0,40865904.0,4953786.5,40510012.0,5291516.0,7.513,0.262,
3,2016-10-28 13:51:26,2016-10-28 14:01:26,6.91,8.4,-4.2,0.5899999737739563,-10.84000015258789,-14.09000015258789,4.854,va_cs,False,False,True,6.786,79.88,0.355,11.24,-5.070000171661377,-0.800000011920929,-1.7300000190734863,-5.916,204.817,2.5,2016-10-28 13:54:14.155000+00:00,3,6.921,8.378,-4.206,9.374,79.88,771,804,303,369,112.716,8.057,-18.882,37.028,8.073,-18.816,37.306,-6.231,-14.67,-15.999,-6.231,-14.67,-15.999,0.355,0.372,11.24,11.785,-24.196,-101.392,-65.814,-25.81,-87.208,-57.701,-82.311,-232.515,-174.072,-80.175,-252.787,-201.842,33730960.0,3901876.75,34395976.0,4522975.0,40865904.0,4953786.5,40510012.0,5291516.0,7.513,0.262,
3,2016-10-28 13:51:26,2016-10-28 14:01:26,6.91,8.4,-4.2,0.5899999737739563,-10.84000015258789,-14.09000015258789,4.587,bisection,False,False,True,6.786,79.88,0.355,11.24,-5.070000171661377,-0.800000011920929,-1.7300000190734863,-5.916,204.817,2.5,2016-10-28 13:54:14.155000+00:00,3,6.921,8.378,-4.206,9.374,79.88,771,804,303,369,112.716,8.057,-18.882,37.028,8.073,-18.816,37.306,-6.231,-14.67,-15.999,-6.231,-14.67,-15.999,0.355,0.372,11.24,11.785,-24.196,-101.392,-65.814,-25.81,-87.208,-57.701,-82.311,-232.515,-174.072,-80.175,-252.787,-201.842,33730960.0,3901876.75,34395976.0,4522975.0,40865904.0,4953786.5,40510012.0,5291516.0,7.513,0.262,
3,2016-10-28 14:23:35,2016-10-28 14:33:35,6.75,8.77,-4.07,0.6600000262260437,-1.4600000381469727,-1.6100000143051147,6.758,shear,False,False,True,1.379,93.291,0.237,8.752,-4.860000133514404,1.2100000381469727,-2.4200000762939453,-5.169,153.435,2.45,2016-10-28 14:27:14.182000+00:00,3,6.758,8.75,-4.076,9.653,93.291,624,657,41,107,155.362,6.473,-13.348,29.86,6.424,-13.329,29.887,-4.117,-0.165,-13.649,-4.117,-0.165,-13.649,0.237,0.236,8.752,9.049,44.619,-85.769,-6.084,42.606,-80.402,-5.904,-61.831,-274.51,-233.117,-54.848,-273.496,-228.545,80139832.0,3566031.5,81964480.0,3398034.25,77873488.0,3846263.0,78802224.0,3717794.0,4.908,0.597,
3,2016-10-28 14:23:35,2016-10-28 14:33:35,6.75,8.77,-4.07,0.6600000262260437,-1.4600000381469727,-1.6100000143051147,4.015,rx_en,False,False,True,1.379,93.291,0.237,8.752,-4.860000133514404,1.2100000381469727,-2.4200000762939453,-5.169,153.435,2.45,2016-10-28 14:27:14.182000+00:00,3,6.758,8.75,-4.076,9.653,93.291,624,657,41,107,155.362,6.473,-13.348,29.86,6.424,-13.329,29.887,-4.117,-0.165,-13.649,-4.117,-0.165,-13.649,0.237,0.236,8.752,9.049,44.619,-85.769,-6.084,42.606,-80.402,-5.904,-61.831,-274.51,-233.117,-54.848,-273.496,-228.545,80139832.0,3566031.5,81964480.0,3398034.25,77873488.0,3846263.0,78802224.0,3717794.0,4.908,0.597,
3,2016-10-28 14:23:35,2016-10-28 14:33:35,6.75,8.77,-4.07,0.6600000262260437,-1.4600000381469727,-1.6100000143051147,5.884,va_cs,False,False,True,1.379,93.291,0.237,8.752,-4.860000133514404,1.2100000381469727,-2.4200000762939453,-5.169,153.435,2.45,2016-10-28 14:27:14.182000+00:00,3,6.758,8.75,-4.076,9.653,93.291,624,657,41,107,155.362,6.473,-13.348,29.86,6.424,-13.329,29.887,-4.117,-0.165,-13.649,-4.117,-0.165,-13.649,0.237,0.236,8.752,9.049,44.619,-85.769,-6.084,42.606,-80.402,-5.904,-61.831,-274.51,-233.117,-54.848,-273.496,-228.545,80139832.0,3566031.5,81964480.0,3398034.25,77873488.0,3846263.0,78802224.0,3717794.0,4.908,0.597,
3,2016-10-28 14:23:35,2016-10-28 14:33:35,6.75,8.77,-4.07,0.6600000262260437,-1.4600000381469727,-1.6100000143051147,4.772,bisection,False,False,True,1.379,93.291,0.237,8.752,-4.860000133514404,1.2100000381469727,-2.4200000762939453,-5.169,153.435,2.45,2016-10-28 14:27:14.182000+00:00,3,6.758,8.75,-4.076,9.653,93.291,624,657,41,107,155.362,6.473,-13.348,29.86,6.424,-13.329,29.887,-4.117,-0.165,-13.649,-4.117,-0.165,-13.649,0.237,0.236,8.752,9.049,44.619,-85.769,-6.084,42.606,-80.402,-5.904,-61.831,-274.51,-233.117,-54.848,-273.496,-228.545,80139832.0,3566031.5,81964480.0,3398034.25,77873488.0,3846263.0,78802224.0,3717794.0,4.908,0.597,
3,2016-10-28 14:38:15,2016-10-28 14:48:15,6.67,8.92,-4.0,-9.100000381469727,5.670000076293945,-11.569999694824219,7.852,shear,True,True,True,4.279,128.454,0.308,8.035,-3.140000104904175,2.9800000190734863,-2.4700000286102295,-4.872,129.644,2.79,2016-10-28 14:41:54.094000+00:00,3,6.678,8.905,-4.006,9.765,128.454,154,187,723,789,84.036,6.236,-15.896,25.103,6.305,-15.926,25.198,1.868,-15.149,-7.884,1.868,-15.149,-7.884,0.308,0.306,8.035,7.885,26.58,84.66,-64.028,16.928,89.982,-60.051,-87.545,-337.024,-69.547,-83.609,-348.127,-46.664,80548816.0,6313284.0,82315384.0,6267024.0,102342768.0,6749478.0,102247680.0,6712762.0,6.527,1.025,
3,2016-10-28 14:38:15,2016-10-28 14:48:15,6.67,8.92,-4.0,-9.100000381469727,5.670000076293945,-11.569999694824219,5.572,rx_en,True,True,True,4.279,128.454,0.308,8.035,-3.140000104904175,2.9800000190734863,-2.4700000286102295,-4.872,129.644,2.79,2016-10-28 14:41:54.094000+00:00,3,6.678,8.905,-4.006,9.765,128.454,154,187,723,789,84.036,6.236,-15.896,25.103,6.305,-15.926,25.198,1.868,-15.149,-7.884,1.868,-15.149,-7.884,0.308,0.306,8.035,7.885,26.58,84.66,-64.028,16.928,89.982,-60.051,-87.545,-337.024,-69.547,-83.609,-348.127,-46.664,80548816.0,6313284.0,82315384.0,6267024.0,102342768.0,6749478.0,102247680.0,6712762.0,6.527,1.025,
3,2016-10-28 14:38:15,2016-10-28 14:48:15,6.67,8.92,-4.0,-9.100000381469727,5.670000076293945,-11.569999694824219,5.977,va_cs,True,True,True,4.279,128.454,0.308,8.035,-3.140000104904175,2.9800000190734863,-2.4700000286102295,-4.872,129.644,2.79,2016-10-28 14:41:54.094000+00:00,3,6.678,8.905,-4.006,9.765,128.454,154,187,723,789,84.036,6.236,-15.896,25.103,6.305,-15.926,25.198,1.868,-15.149,-7.884,1.868,-15.149,-7.884,0.308,0.306,8.035,7.885,26.58,84.66,-64.028,16.928,89.982,-60.051,-87.545,-337.024,-69.547,-83.609,-348.127,-46.664,80548816.0,6313284.0,82315384.0,6267024.0,102342768.0,6749478.0,102247680.0,6712762.0,6.527,1.025,
3,2016-10-28 14:38:15,2016-10-28 14:48:15,6.67,8.92,-4.0,-9.100000381469727,5.670000076293945,-11.569999694824219,5.0,bisection,True,True,True,4.279,128.454,0.308,8.035,-3.140000104904175,2.9800000190734863,-2.4700000286102295,-4.872,129.644,2.79,2016-10-28 14:41:54.094000+00:00,3,6.678,8.905,-4.006,9.765,128.454,154,187,723,789,84.036,6.236,-15.896,25.103,6.305,-15.926,25.198,1.868,-15.149,-7.884,1.868,-15.149,-7.884,0.308,0.306,8.035,7.885,26.58,84.66,-64.028,16.928,89.982,-60.051,-87.545,-337.024,-69.547,-83.609,-348.127,-46.664,80548816.0,6313284.0,82315384.0,6267024.0,102342768.0,6749478.0,102247680.0,6712762.0,6.527,1.025,
3,2016-10-28 14:49:03,2016-10-28 14:59:03,6.61,9.04,-3.94,-1.75,10.609999656677246,14.420000076293945,7.757,shear,False,True,True,0.816,110.549,0.408,14.839,-4.460000038146973,-0.6399999856948853,-1.059999942779541,-4.676,211.122,2.7,2016-10-28 14:51:54.103000+00:00,3,6.62,9.009,-3.952,9.837,110.549,654,687,932,998,18.601,10.55,-19.435,21.107,10.585,-16.128,19.523,8.393,-6.164,7.307,8.393,-6.164,7.307,0.408,0.413,14.839,15.347,56.862,-47.774,-35.636,69.56,-51.478,-32.852,175.371,-411.328,-249.824,175.087,-411.444,-250.357,82048320.0,4476847.5,79047680.0,4696275.5,99435984.0,4578784.5,91327176.0,4700307.5,12.998,1.274,
3,2016-10-28 14:49:03,2016-10-28 14:59:03,6.61,9.04,-3.94,-1.75,10.609999656677246,14.420000076293945,2.28,rx_en,False,True,True,0.816,110.549,0.408,14.839,-4.460000038146973,-0.6399999856948853,-1.059999942779541,-4.676,211.122,2.7,2016-10-28 14:51:54.103000+00:00,3,6.62,9.009,-3.952,9.837,110.549,654,687,932,998,18.601,10.55,-19.435,21.107,10.585,-16.128,19.523,8.393,-6.164,7.307,8.393,-6.164,7.307,0.408,0.413,14.839,15.347,56.862,-47.774,-35.636,69.56,-51.478,-32.852,175.371,-411.328,-249.824,175.087,-411.444,-250.357,82048320.0,4476847.5,79047680.0,4696275.5,99435984.0,4578784.5,91327176.0,4700307.5,12.998,1.274,
3,2016-10-28 14:49:03,2016-10-28 14:59:03,6.61,9.04,-3.94,-1.75,10.609999656677246,14.420000076293945,8.885,va_cs,False,True,True,0.816,110.549,0.408,14.839,-4.460000038146973,-0.6399999856948853,-1.059999942779541,-4.676,211.122,2.7,2016-10-28 14:51:54.103000+00:00,3,6.62,9.009,-3.952,9.837,110.549,654,687,932,998,18.601,10.55,-19.435,21.107,10.585,-16.128,19.523,8.393,-6.164,7.307,8.393,-6.164,7.307,0.408,0.413,14.839,15.347,56.862,-47.774,-35.636,69.56,-51.478,-32.852,175.371,-411.328,-249.824,175.087,-411.444,-250.357,82048320.0,4476847.5,79047680.0,4696275.5,99435984.0,4578784.5,91327176.0,4700307.5,12.998,1.274,
3,2016-10-28 14:49:03,2016-10-28 14:59:03,6.61,9.04,-3.94,-1.75,10.609999656677246,14.420000076293945,3.946,bisection,False,True,True,0.816,110.549,0.408,14.839,-4.460000038146973,-0.6399999856948853,-1.059999942779541,-4.676,211.122,2.7,2016-10-28 14:51:54.103000+00:00,3,6.62,9.009,-3.952,9.837,110.549,654,687,932,998,18.601,10.55,-19.435,21.107,10.585,-16.128,19.523,8.393,-6.164,7.307,8.393,-6.164,7.307,0.408,0.413,14.839,15.347,56.862,-47.774,-35.636,69.56,-51.478,-32.852,175.371,-411.328,-249.824,175.087,-411.444,-250.357,82048320.0,4476847.5,79047680.0,4696275.5,99435984.0,4578784.5,91327176.0,4700307.5,12.998,1.274,
3,2016-10-28 15:16:06,2016-10-28 15:26:06,6.44,9.3,-3.77,10.329999923706055,9.819999694824219,31.760000228881836,11.262,shear,True,True,True,0.978,152.937,0.829,6.994,-4.0,0.36000001430511475,-1.2799999713897705,-4.279,164.291,2.72,2016-10-28 15:20:14.076000+00:00,3,6.445,9.288,-3.78,10.028,152.937,666,699,56,122,41.693,14.808,-15.61,31.612,14.845,-15.691,31.612,5.973,8.995,33.44,5.973,8.995,33.44,0.829,0.831,6.994,7.129,-11.142,42.562,50.107,-9.89,42.026,51.464,12.848,-303.598,-62.792,10.575,-307.203,-63.141,28401694.0,2829703.25,28555816.0,2855687.25,33229468.0,6421834.0,33151732.0,6308688.0,0.792,0.594,
3,2016-10-28 15:16:06,2016-10-28 15:26:06,6.44,9.3,-3.77,10.329999923706055,9.819999694824219,31.760000228881836,3.148,rx_en,True,True,True,0.978,152.937,0.829,6.994,-4.0,0.36000001430511475,-1.2799999713897705,-4.279,164.291,2.72,2016-10-28 15:20:14.076000+00:00,3,6.445,9.288,-3.78,10.028,152.937,666,699,56,122,41.693,14.808,-15.61,31.612,14.845,-15.691,31.612,5.973,8.995,33.44,5.973,8.995,33.44,0.829,0.831,6.994,7.129,-11.142,42.562,50.107,-9.89,42.026,51.464,12.848,-303.598,-62.792,10.575,-307.203,-63.141,28401694.0,2829703.25,28555816.0,2855687.25,33229468.0,6421834.0,33151732.0,6308688.0,0.792,0.594,
3,2016-10-28 15:16:06,2016-10-28 15:26:06,6.44,9.3,-3.77,10.329999923706055,9.819999694824219,31.760000228881836,7.975,va_cs,True,True,True,0.978,152.937,0.829,6.994,-4.0,0.36000001430511475,-1.2799999713897705,-4.279,164.291,2.72,2016-10-28 15:20:14.076000+00:00,3,6.445,9.288,-3.78,10.028,152.937,666,699,56,122,41.693,14.808,-15.61,31.612,14.845,-15.691,31.612,5.973,8.995,33.44,5.973,8.995,33.44,0.829,0.831,6.994,7.129,-11.142,42.562,50.107,-9.89,42.026,51.464,12.848,-303.598,-62.792,10.575,-307.203,-63.141,28401694.0,2829703.25,28555816.0,2855687.25,33229468.0,6421834.0,33151732.0,6308688.0,0.792,0.594,
