Date,Probe,walen1,walen2,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,r_W,theta_w,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
2016-10-16 17:51:04.222000+00:00,3,False,False,True,3.855,10.767,-3.508,11.324,1.828,44.764,2016-10-16 17:56:56.127353472+00:00,312,344,3335,3367,3674,171.216,4.652,-12.786,29.945,4.41,-12.57,29.902,-5.748,16.056,-26.468,-5.748,16.056,-26.468,0.612,0.608,18.178,18.033,9.337,-24.57,-40.842,9.439,-28.049,-39.913,50.208,-440.177,5.49,48.771,-439.948,6.075,74726360.0,2820627.0,74008528.0,2870843.5,95614920.0,3698651.0,95365872.0,3757511.0,2.051,1.583,
2016-10-16 17:54:04.075000+00:00,3,False,False,True,3.83,10.784,-3.481,11.331,1.828,44.764,2016-10-16 17:56:56.127353472+00:00,705,737,2137,2169,2476,172.184,2.524,-10.147,22.536,2.937,-10.131,22.452,-5.748,16.056,-26.468,-5.748,16.056,-26.468,0.898,0.888,18.178,18.033,-54.278,7.891,-108.162,-54.438,2.133,-102.163,50.208,-440.177,5.49,48.771,-439.948,6.075,69892720.0,2820627.0,71164008.0,2870843.5,80715848.0,3698651.0,80476560.0,3757511.0,2.051,3.71,
2016-10-16 17:56:14.127000+00:00,3,False,False,True,3.813,10.794,-3.463,11.336,1.828,44.764,2016-10-16 17:56:56.127353472+00:00,2844,2876,1539,1571,1878,171.192,4.606,-10.523,24.522,4.619,-10.081,24.56,-5.748,16.056,-26.468,-5.748,16.056,-26.468,0.759,0.763,18.178,18.033,-23.632,118.068,-44.025,-31.441,119.024,-39.673,50.208,-440.177,5.49,48.771,-439.948,6.075,73113856.0,2820627.0,72488696.0,2870843.5,105405640.0,3698651.0,105822984.0,3757511.0,2.051,3.018,
2016-10-17 14:25:44.098000+00:00,3,False,False,True,5.416,8.797,-4.848,10.045,2.373,75.036,2016-10-17 14:26:58.629973120+00:00,1116,1148,709,741,1297,39.939,7.834,-13.712,30.342,7.805,-13.836,30.335,0.117,4.472,18.389,0.117,4.472,18.389,0.453,0.458,10.689,10.736,-6.741,-72.401,74.658,-3.568,-69.966,76.742,-28.555,-309.847,-140.25,-26.976,-309.696,-139.015,77374984.0,4843712.0,77941864.0,4820776.5,95514376.0,6152392.5,95120368.0,6120201.5,5.577,1.135,
2016-10-17 14:23:44.096000+00:00,3,False,False,True,5.427,8.772,-4.854,10.025,2.373,75.036,2016-10-17 14:26:58.629973120+00:00,1116,1148,709,741,1297,39.939,7.834,-13.712,30.342,7.805,-13.836,30.335,0.117,4.472,18.389,0.117,4.472,18.389,0.453,0.458,10.689,10.736,-6.741,-72.401,74.658,-3.568,-69.966,76.742,-28.555,-309.847,-140.25,-26.976,-309.696,-139.015,77374984.0,4843712.0,77941864.0,4820776.5,95514376.0,6152392.5,95120368.0,6120201.5,5.577,1.135,
2016-10-22 12:57:14.115000+00:00,3,False,False,True,6.403,7.667,-4.7,8.993,3.61,26.077,2016-10-22 12:58:42.210924416+00:00,1137,1169,2481,2513,587,129.127,8.42,-23.12,43.518,7.628,-21.921,44.066,5.348,-7.154,-20.308,5.348,-7.154,-20.308,1.646,1.521,44.025,44.143,23.288,-116.24,-88.392,21.093,-115.453,-88.343,3.248,-112.64,-66.473,1.71,-114.924,-66.761,14619172.0,1749844.125,15605055.0,1799588.375,21956756.0,2036639.875,23374068.0,2052430.0,6.411,0.384,
2016-10-22 13:05:24.172000+00:00,3,False,False,True,6.377,7.777,-4.7,9.087,2.508,50.073,2016-10-22 12:58:42.210924416+00:00,1137,1169,2771,2803,587,135.67,8.42,-23.12,43.518,7.628,-21.921,44.066,-19.031,-1.541,-19.588,-19.031,-1.541,-19.588,1.646,1.521,31.773,31.934,23.288,-116.24,-88.392,21.093,-115.453,-88.343,26.908,-163.366,-84.852,30.574,-158.239,-78.854,14619172.0,2947560.75,15605055.0,3040192.25,21956756.0,2810176.25,23374068.0,2835721.5,4.232,0.384,
2016-10-22 13:11:54.177000+00:00,3,False,False,True,6.355,7.866,-4.699,9.162,2.995,14.022,2016-10-22 13:10:39.666205952+00:00,120,152,903,935,1833,137.583,10.297,-23.104,45.859,10.296,-23.182,45.763,-19.031,-1.541,-19.588,-19.031,-1.541,-19.588,1.41,1.515,31.773,31.934,-10.553,-57.403,-116.239,-11.286,-56.684,-113.882,26.908,-163.366,-84.852,30.574,-158.239,-78.854,15281150.0,2947560.75,14747833.0,3040192.25,17037854.0,2810176.25,16545988.0,2835721.5,4.232,0.294,
2016-10-22 13:00:34.218000+00:00,3,False,False,True,6.392,7.716,-4.7,9.035,2.508,50.073,2016-10-22 12:58:42.210924416+00:00,1137,1169,2771,2803,587,135.67,8.42,-23.12,43.518,7.628,-21.921,44.066,-19.031,-1.541,-19.588,-19.031,-1.541,-19.588,1.646,1.521,31.773,31.934,23.288,-116.24,-88.392,21.093,-115.453,-88.343,26.908,-163.366,-84.852,30.574,-158.239,-78.854,14619172.0,2947560.75,15605055.0,3040192.25,21956756.0,2810176.25,23374068.0,2835721.5,4.232,0.384,
2016-10-22 13:16:14.130000+00:00,3,False,False,True,6.339,7.927,-4.696,9.213,4.882,19.148,2016-10-22 13:10:39.666205952+00:00,638,670,1553,1585,771,152.99,2.836,-26.952,30.985,3.035,-27.145,30.76,6.719,14.387,-10.945,6.719,14.387,-10.945,1.877,1.598,44.655,44.277,-29.502,-40.756,-267.559,-29.777,-39.175,-318.932,-34.901,-193.135,-178.212,-34.164,-196.109,-177.821,16820368.0,2868458.5,21136884.0,2790344.5,15882953.0,2090897.5,20072800.0,2118276.0,11.332,0.68,
2016-10-22 12:58:54.166000+00:00,3,False,False,True,6.399,7.688,-4.7,9.011,2.744,28.861,2016-10-22 12:58:42.210924416+00:00,1137,1169,2515,2547,587,140.172,8.42,-23.12,43.518,7.628,-21.921,44.066,-6.28,-6.525,-26.315,-6.28,-6.525,-26.315,1.646,1.521,35.447,36.002,23.288,-116.24,-88.392,21.093,-115.453,-88.343,14.6,-117.279,-40.847,14.067,-116.296,-40.986,14619172.0,2020359.875,15605055.0,1998748.375,21956756.0,2443486.5,23374068.0,2442253.0,4.106,0.384,
2016-10-22 13:09:44.125000+00:00,3,False,False,True,6.362,7.839,-4.699,9.139,2.374,40.473,2016-10-22 13:01:14.762046464+00:00,136,168,1770,1802,603,135.67,8.42,-23.12,43.518,7.628,-21.921,44.066,-19.031,-1.541,-19.588,-19.031,-1.541,-19.588,1.646,1.521,31.773,31.934,23.288,-116.24,-88.392,21.093,-115.453,-88.343,26.908,-163.366,-84.852,30.574,-158.239,-78.854,14619172.0,2947560.75,15605055.0,3040192.25,21956756.0,2810176.25,23374068.0,2835721.5,4.232,0.384,
2016-10-22 13:02:14.119000+00:00,3,False,False,True,6.387,7.736,-4.701,9.052,2.508,50.073,2016-10-22 12:58:42.210924416+00:00,1137,1169,2771,2803,587,135.67,8.42,-23.12,43.518,7.628,-21.921,44.066,-19.031,-1.541,-19.588,-19.031,-1.541,-19.588,1.646,1.521,31.773,31.934,23.288,-116.24,-88.392,21.093,-115.453,-88.343,26.908,-163.366,-84.852,30.574,-158.239,-78.854,14619172.0,2947560.75,15605055.0,3040192.25,21956756.0,2810176.25,23374068.0,2835721.5,4.232,0.384,
2016-10-23 16:25:54.075000+00:00,3,False,False,True,5.39,10.007,-3.719,10.676,2.086,65.395,2016-10-23 16:33:26.752903040+00:00,2597,2629,5142,5174,5684,4.629,6.926,-25.701,32.619,6.29,-25.589,33.075,5.074,-18.797,20.81,5.074,-18.797,20.81,2.505,2.654,13.098,13.399,-14.267,-53.483,-39.061,-13.371,-50.826,-39.048,5.176,-330.999,-202.36,5.076,-333.608,-204.718,11706610.0,3603503.0,11300582.0,3647731.5,14057660.0,4792073.5,13450394.0,4787719.5,2.474,0.624,
2016-10-23 16:28:14.177000+00:00,3,False,False,True,5.371,10.027,-3.699,10.688,2.086,65.395,2016-10-23 16:33:26.752903040+00:00,2597,2629,5142,5174,5684,4.629,6.926,-25.701,32.619,6.29,-25.589,33.075,5.074,-18.797,20.81,5.074,-18.797,20.81,2.505,2.654,13.098,13.399,-14.267,-53.483,-39.061,-13.371,-50.826,-39.048,5.176,-330.999,-202.36,5.076,-333.608,-204.718,11706610.0,3603503.0,11300582.0,3647731.5,14057660.0,4792073.5,13450394.0,4787719.5,2.474,0.624,
2016-10-23 16:30:24.079000+00:00,3,False,False,True,5.356,10.043,-3.683,10.697,2.086,65.395,2016-10-23 16:33:26.752903040+00:00,2130,2162,4675,4707,5217,4.629,6.926,-25.701,32.619,6.29,-25.589,33.075,5.074,-18.797,20.81,5.074,-18.797,20.81,2.505,2.654,13.098,13.399,-14.267,-53.483,-39.061,-13.371,-50.826,-39.048,5.176,-330.999,-202.36,5.076,-333.608,-204.718,11706610.0,3603503.0,11300582.0,3647731.5,14057660.0,4792073.5,13450394.0,4787719.5,2.474,0.624,
2016-10-23 16:34:54.083000+00:00,3,False,False,True,5.322,10.077,-3.646,10.717,2.086,65.395,2016-10-23 16:33:26.752903040+00:00,353,385,2875,2907,3417,5.828,7.829,-24.244,32.075,7.919,-23.505,32.06,5.074,-18.797,20.81,5.074,-18.797,20.81,3.231,3.242,13.098,13.399,-18.749,-37.426,-21.46,-17.498,-38.595,-29.192,5.176,-330.999,-202.36,5.076,-333.608,-204.718,9367167.0,3603503.0,9450262.0,3647731.5,10932222.0,4792073.5,11012740.0,4787719.5,2.474,0.668,
2016-10-23 16:36:04.133000+00:00,3,False,False,True,5.31,10.089,-3.633,10.723,2.086,65.395,2016-10-23 16:33:26.752903040+00:00,1199,1231,2408,2440,2950,21.74,1.162,-9.282,24.314,0.979,-9.807,24.529,5.074,-18.797,20.81,5.074,-18.797,20.81,2.07,2.127,13.098,13.399,-59.479,120.502,36.436,-64.117,121.458,35.265,5.176,-330.999,-202.36,5.076,-333.608,-204.718,22256934.0,3603503.0,22037270.0,3647731.5,28970210.0,4792073.5,28588220.0,4787719.5,2.474,2.634,
2016-10-23 16:32:44.181000+00:00,3,False,False,True,5.337,10.062,-3.662,10.708,2.086,65.395,2016-10-23 16:33:26.752903040+00:00,1196,1228,3741,3773,4283,4.629,6.926,-25.701,32.619,6.29,-25.589,33.075,5.074,-18.797,20.81,5.074,-18.797,20.81,2.505,2.654,13.098,13.399,-14.267,-53.483,-39.061,-13.371,-50.826,-39.048,5.176,-330.999,-202.36,5.076,-333.608,-204.718,11706610.0,3603503.0,11300582.0,3647731.5,14057660.0,4792073.5,13450394.0,4787719.5,2.474,0.624,
2016-10-23 16:38:34.136000+00:00,3,False,False,True,5.291,10.108,-3.613,10.734,2.086,65.395,2016-10-23 16:33:26.752903040+00:00,4242,4274,1408,1440,1950,6.579,5.531,-20.89,18.282,5.206,-20.898,18.314,5.074,-18.797,20.81,5.074,-18.797,20.81,1.829,1.802,13.098,13.399,-14.145,45.341,52.009,-12.59,46.63,51.658,5.176,-330.999,-202.36,5.076,-333.608,-204.718,23638678.0,3603503.0,24014886.0,3647731.5,29489722.0,4792073.5,29975866.0,4787719.5,2.474,2.03,
2016-10-24 14:28:14.187000+00:00,3,False,False,True,6.265,8.826,-4.384,9.855,4.904,71.102,2016-10-24 14:24:47.383220480+00:00,1423,1455,3279,3311,1154,148.163,5.801,-7.001,35.609,6.223,-5.81,35.966,3.174,-15.398,-43.039,3.174,-15.398,-43.039,0.812,0.897,19.523,19.387,23.96,-4.358,-24.714,17.238,-9.692,-24.731,-40.197,-145.507,-93.961,-39.425,-152.327,-93.882,38104744.0,3025002.0,36728268.0,2831152.5,55671024.0,2408283.5,54273920.0,2394181.0,0.887,0.982,
2016-10-24 14:21:54.082000+00:00,3,False,False,True,6.299,8.75,-4.41,9.799,4.437,75.668,2016-10-24 14:24:47.383220480+00:00,1423,1455,305,337,1154,159.204,5.801,-7.001,35.609,6.223,-5.81,35.966,-9.404,-5.354,-28.742,-9.404,-5.354,-28.742,0.812,0.897,34.349,34.214,23.96,-4.358,-24.714,17.238,-9.692,-24.731,33.976,-171.557,-74.155,35.255,-170.709,-74.041,38104744.0,1260932.0,36728268.0,1264507.375,55671024.0,1767056.5,54273920.0,1744280.875,1.765,0.982,
2016-10-24 14:32:04.140000+00:00,3,False,False,True,6.244,8.872,-4.367,9.888,4.904,71.102,2016-10-24 14:24:47.383220480+00:00,1356,1388,3212,3244,1087,148.163,5.801,-7.001,35.609,6.223,-5.81,35.966,3.174,-15.398,-43.039,3.174,-15.398,-43.039,0.812,0.897,19.523,19.387,23.96,-4.358,-24.714,17.238,-9.692,-24.731,-40.197,-145.507,-93.961,-39.425,-152.327,-93.882,38104744.0,3025002.0,36728268.0,2831152.5,55671024.0,2408283.5,54273920.0,2394181.0,0.887,0.982,
2016-10-24 14:26:04.136000+00:00,3,False,False,True,6.276,8.803,-4.392,9.838,4.904,71.102,2016-10-24 14:24:47.383220480+00:00,1423,1455,3279,3311,1154,148.163,5.801,-7.001,35.609,6.223,-5.81,35.966,3.174,-15.398,-43.039,3.174,-15.398,-43.039,0.812,0.897,19.523,19.387,23.96,-4.358,-24.714,17.238,-9.692,-24.731,-40.197,-145.507,-93.961,-39.425,-152.327,-93.882,38104744.0,3025002.0,36728268.0,2831152.5,55671024.0,2408283.5,54273920.0,2394181.0,0.887,0.982,
2016-10-24 14:24:04.134000+00:00,3,False,False,True,6.286,8.779,-4.4,9.82,4.904,71.102,2016-10-24 14:24:47.383220480+00:00,1423,1455,3279,3311,1154,148.163,5.801,-7.001,35.609,6.223,-5.81,35.966,3.174,-15.398,-43.039,3.174,-15.398,-43.039,0.812,0.897,19.523,19.387,23.96,-4.358,-24.714,17.238,-9.692,-24.731,-40.197,-145.507,-93.961,-39.425,-152.327,-93.882,38104744.0,3025002.0,36728268.0,2831152.5,55671024.0,2408283.5,54273920.0,2394181.0,0.887,0.982,
2016-10-25 17:47:34.211000+00:00,3,False,False,True,4.946,10.434,-2.831,10.812,3.306,74.9,2016-10-25 17:48:36.180746624+00:00,400,432,745,777,414,123.043,33.849,-37.175,45.968,33.629,-37.513,45.514,8.396,-0.028,-37.424,8.396,-0.028,-37.424,2.799,2.722,22.473,22.767,90.45,-161.215,-18.188,89.64,-165.757,-19.4,62.349,-379.47,-94.856,65.313,-382.467,-94.612,11479861.0,6947118.0,11757646.0,6877214.5,15398748.0,7901962.0,15745388.0,7950460.5,4.217,0.266,
2016-10-25 20:15:44.086000+00:00,3,False,False,True,3.446,10.548,-1.535,10.659,1.623,38.844,2016-10-25 20:16:24.773882368+00:00,1736,1768,1222,1254,1270,41.631,17.091,-21.957,31.905,17.099,-22.001,31.88,12.345,5.434,27.822,12.345,5.434,27.822,0.563,0.566,25.047,24.822,29.592,9.043,22.923,27.836,8.085,23.312,52.915,-350.724,112.829,52.521,-353.801,114.79,85236120.0,3218228.0,84914776.0,3178047.5,92703840.0,4435776.5,92225232.0,4508635.0,3.087,0.956,
2016-10-25 20:09:04.180000+00:00,3,False,False,True,3.518,10.565,-1.585,10.683,2.0,77.358,2016-10-25 20:16:24.773882368+00:00,2505,2537,546,578,3002,22.233,13.858,-23.888,26.754,13.842,-24.0,26.707,4.35,-25.507,14.176,4.35,-25.507,14.176,0.655,0.655,17.612,17.663,7.394,55.05,31.255,9.935,57.302,30.414,-11.893,-326.638,46.715,-19.705,-325.002,50.08,85062336.0,3978328.25,85224752.0,3967495.25,90886424.0,6590893.5,91889072.0,6619010.0,3.583,1.345,
2016-10-26 10:19:04.141000+00:00,3,False,False,True,7.002,5.405,-3.936,6.686,1.04,46.197,2016-10-26 10:20:39.259998848+00:00,278,310,666,698,635,119.495,49.148,-36.249,19.65,49.022,-37.512,18.831,-38.342,13.249,35.381,-38.342,13.249,35.381,2.635,2.5,21.651,21.827,7.351,-93.416,19.812,15.107,-98.258,9.488,-27.502,-231.855,72.595,-26.87,-237.857,71.251,3391775.5,5859906.5,3527770.25,5864160.5,3991446.5,7395923.5,3872078.75,7297266.0,1.648,0.077,
2016-10-26 17:01:54.127000+00:00,3,False,False,True,5.457,10.152,-3.161,10.633,0.735,60.808,2016-10-26 17:04:51.587724416+00:00,1852,1884,376,408,1183,97.12,23.43,-18.421,31.24,23.051,-18.612,31.231,10.472,-5.947,-14.494,10.472,-5.947,-14.494,0.965,0.955,23.195,23.261,-42.095,-64.016,1.565,-44.231,-65.988,-1.838,-35.801,-430.48,-125.093,3.792,-432.249,-137.37,16253964.0,3833338.0,16140211.0,3867360.5,24074942.0,3889179.0,24295400.0,3937814.0,9.431,0.335,
2016-10-26 17:05:24.130000+00:00,3,False,False,True,5.428,10.173,-3.13,10.644,0.735,60.808,2016-10-26 17:04:51.587724416+00:00,2164,2196,376,408,1183,75.131,25.178,-27.045,15.717,24.657,-27.052,15.637,10.472,-5.947,-14.494,10.472,-5.947,-14.494,2.032,2.048,23.195,23.261,-29.404,-54.953,42.782,-28.849,-55.806,43.977,-35.801,-430.48,-125.093,3.792,-432.249,-137.37,15689042.0,3833338.0,15738742.0,3867360.5,18450996.0,3889179.0,18461292.0,3937814.0,9.431,0.734,
2016-10-26 17:03:34.179000+00:00,3,False,False,True,5.441,10.164,-3.143,10.639,0.735,60.808,2016-10-26 17:04:51.587724416+00:00,1885,1917,376,408,1183,97.432,23.485,-18.452,31.398,23.242,-18.324,31.593,10.472,-5.947,-14.494,10.472,-5.947,-14.494,1.047,1.088,23.195,23.261,-59.297,-34.487,28.34,-60.726,-32.623,25.359,-35.801,-430.48,-125.093,3.792,-432.249,-137.37,15269323.0,3833338.0,15125776.0,3867360.5,24253534.0,3889179.0,24303426.0,3937814.0,9.431,0.366,
2016-10-26 17:13:24.137000+00:00,3,False,False,True,5.361,10.219,-3.059,10.667,1.12,73.502,2016-10-26 17:04:51.587724416+00:00,1564,1596,2489,2521,583,86.46,25.178,-27.045,15.717,24.657,-27.052,15.637,5.309,-9.098,-20.489,5.309,-9.098,-20.489,2.032,2.048,12.242,12.469,-29.404,-54.953,42.782,-28.849,-55.806,43.977,-2.459,-259.176,-94.679,-1.142,-259.665,-94.206,15689042.0,5158904.5,15738742.0,5186230.5,18450996.0,6538968.5,18461292.0,6416324.0,4.473,0.734,
2016-10-26 19:15:14.191000+00:00,3,False,False,True,4.2,10.564,-1.947,10.742,1.572,27.918,2016-10-26 19:09:37.319901440+00:00,4514,4546,1438,1470,1753,130.022,19.069,-23.058,23.78,19.152,-23.349,23.585,-3.671,-1.765,-12.805,-3.671,-1.765,-12.805,0.422,0.421,11.247,11.314,43.334,-30.443,12.377,41.05,-25.721,16.487,-11.599,-286.266,-25.599,-21.579,-292.564,-18.202,58404744.0,7350211.0,58058056.0,7535556.5,68915952.0,7910335.0,68416128.0,7976963.5,14.224,0.615,
2016-10-26 19:18:14.193000+00:00,3,False,False,True,4.168,10.564,-1.921,10.737,2.138,26.958,2016-10-26 19:09:37.319901440+00:00,3315,3347,4181,4213,554,124.286,19.069,-23.058,23.78,19.152,-23.349,23.585,0.703,-0.154,-8.845,0.703,-0.154,-8.845,0.422,0.421,13.409,13.384,43.334,-30.443,12.377,41.05,-25.721,16.487,-18.313,-301.188,-101.848,-14.829,-299.846,-104.479,58404744.0,5860716.5,58058056.0,5844051.0,68915952.0,6155981.0,68416128.0,6140763.5,38.375,0.615,
2016-10-26 19:10:44.187000+00:00,3,False,False,True,4.247,10.563,-1.987,10.749,1.572,27.918,2016-10-26 19:09:37.319901440+00:00,5112,5144,2036,2068,2351,130.022,19.069,-23.058,23.78,19.152,-23.349,23.585,-3.671,-1.765,-12.805,-3.671,-1.765,-12.805,0.422,0.421,11.247,11.314,43.334,-30.443,12.377,41.05,-25.721,16.487,-11.599,-286.266,-25.599,-21.579,-292.564,-18.202,58404744.0,7350211.0,58058056.0,7535556.5,68915952.0,7910335.0,68416128.0,7976963.5,14.224,0.615,
2016-10-26 19:08:34.135000+00:00,3,False,False,True,4.267,10.563,-2.004,10.751,5.663,69.383,2016-10-26 18:59:34.615252480+00:00,951,983,2902,2934,401,142.287,8.738,-20.869,34.838,8.854,-20.882,34.874,-3.671,-1.765,-12.805,-3.671,-1.765,-12.805,0.368,0.377,11.247,11.314,36.968,-14.856,13.11,38.906,-9.937,8.975,-11.599,-286.266,-25.599,-21.579,-292.564,-18.202,49508464.0,7350211.0,49631772.0,7535556.5,63409924.0,7910335.0,63593560.0,7976963.5,14.224,0.412,
2016-10-26 19:13:04.139000+00:00,3,False,False,True,4.221,10.564,-1.965,10.745,1.572,27.918,2016-10-26 19:09:37.319901440+00:00,4515,4547,1439,1471,1754,130.022,19.069,-23.058,23.78,19.152,-23.349,23.585,-3.671,-1.765,-12.805,-3.671,-1.765,-12.805,0.422,0.421,11.247,11.314,43.334,-30.443,12.377,41.05,-25.721,16.487,-11.599,-286.266,-25.599,-21.579,-292.564,-18.202,58404744.0,7350211.0,58058056.0,7535556.5,68915952.0,7910335.0,68416128.0,7976963.5,14.224,0.615,
2016-10-27 17:37:34.215000+00:00,3,False,False,True,5.258,10.291,-2.748,10.652,1.311,70.571,2016-10-27 17:38:54.560033024+00:00,1004,1036,360,392,537,15.821,15.569,-23.735,26.717,15.722,-23.818,26.684,6.747,-7.557,16.222,6.747,-7.557,16.222,0.436,0.436,11.772,11.775,25.604,21.556,7.932,23.85,20.815,5.673,-64.429,-305.743,-98.27,-68.0,-305.698,-98.387,41078184.0,4148552.0,40794112.0,4062442.0,54248108.0,5129610.0,54038932.0,5107264.0,4.763,0.45,
2016-10-28 14:51:54.103000+00:00,3,False,False,True,6.62,9.008,-3.952,9.837,1.127,62.615,2016-10-28 14:43:26.296773504+00:00,1420,1452,1756,1788,614,29.444,9.881,-27.684,25.462,10.018,-27.78,25.336,7.136,-4.161,7.934,7.136,-4.161,7.934,0.502,0.48,14.478,14.386,40.347,-109.568,-66.023,34.645,-105.544,-77.15,146.963,-414.148,-261.83,138.283,-414.721,-262.083,53370180.0,5212401.5,53787796.0,5012221.5,54085048.0,5117106.0,56796512.0,5023566.5,16.62,0.604,
2016-10-28 17:33:54.089000+00:00,3,False,False,True,5.404,10.221,-2.695,10.571,2.758,81.239,2016-10-28 17:33:25.923724544+00:00,2948,2980,2331,2363,746,31.868,7.962,-22.169,30.844,7.685,-22.304,30.715,-1.676,-4.212,32.497,-1.676,-4.212,32.497,1.713,1.695,16.461,16.267,-28.759,114.619,-42.635,-21.932,113.985,-44.574,77.261,-392.788,-162.041,73.052,-398.362,-162.833,15126097.0,2706867.75,15009695.0,2676334.0,21949578.0,4430767.5,22330020.0,4413022.0,1.752,0.682,
2016-10-28 17:39:44.194000+00:00,3,False,False,True,5.35,10.247,-2.64,10.581,2.758,81.239,2016-10-28 17:33:25.923724544+00:00,2948,2980,2331,2363,746,31.868,7.962,-22.169,30.844,7.685,-22.304,30.715,-1.676,-4.212,32.497,-1.676,-4.212,32.497,1.713,1.695,16.461,16.267,-28.759,114.619,-42.635,-21.932,113.985,-44.574,77.261,-392.788,-162.041,73.052,-398.362,-162.833,15126097.0,2706867.75,15009695.0,2676334.0,21949578.0,4430767.5,22330020.0,4413022.0,1.752,0.682,
2016-10-28 17:31:34.137000+00:00,3,False,False,True,5.422,10.213,-2.713,10.567,2.765,81.781,2016-10-28 17:33:25.923724544+00:00,1790,1822,2325,2357,746,22.464,7.164,-13.74,33.378,6.841,-13.78,32.567,-3.388,-4.544,31.407,-3.388,-4.544,31.407,0.351,0.353,16.21,16.287,26.505,-46.064,49.631,30.874,-46.295,46.554,70.707,-394.83,-164.824,64.697,-400.808,-164.791,62523884.0,2737513.75,61475304.0,2715410.75,86166424.0,4394990.0,83295272.0,4344021.5,1.788,0.623,
2016-10-28 17:41:04.145000+00:00,3,False,False,True,5.336,10.253,-2.626,10.584,2.758,81.239,2016-10-28 17:33:25.923724544+00:00,3961,3993,2331,2363,746,27.812,5.743,-23.468,34.631,5.625,-23.152,35.387,-1.676,-4.212,32.497,-1.676,-4.212,32.497,2.65,2.653,16.461,16.267,-17.514,-155.504,-14.343,-20.48,-155.479,-8.886,77.261,-392.788,-162.041,73.052,-398.362,-162.833,5659347.5,2706867.75,5965893.0,2676334.0,8464456.0,4430767.5,8536921.0,4413022.0,1.752,0.352,
2016-10-29 09:30:04.189000+00:00,3,False,False,True,7.219,4.717,-3.485,5.865,2.253,47.513,2016-10-29 09:29:00.223127936+00:00,1183,1215,3032,3064,508,38.09,32.479,-51.711,32.09,33.035,-51.423,32.194,5.046,-48.09,-0.329,5.046,-48.09,-0.329,0.809,0.805,15.676,15.756,-163.75,-24.39,-132.567,-170.086,-21.604,-135.082,-18.549,-193.045,-22.397,-17.061,-193.197,-22.182,37847824.0,6627165.0,37794840.0,6679732.5,39617684.0,9857527.0,40277828.0,9893565.0,1.832,0.227,
2016-10-29 09:27:44.087000+00:00,3,False,False,True,7.208,4.677,-3.465,5.821,2.253,47.513,2016-10-29 09:29:00.223127936+00:00,1183,1215,3032,3064,508,38.09,32.479,-51.711,32.09,33.035,-51.423,32.194,5.046,-48.09,-0.329,5.046,-48.09,-0.329,0.809,0.805,15.676,15.756,-163.75,-24.39,-132.567,-170.086,-21.604,-135.082,-18.549,-193.045,-22.397,-17.061,-193.197,-22.182,37847824.0,6627165.0,37794840.0,6679732.5,39617684.0,9857527.0,40277828.0,9893565.0,1.832,0.227,
2016-10-29 09:33:34.192000+00:00,3,False,False,True,7.233,4.774,-3.512,5.927,2.253,47.513,2016-10-29 09:29:00.223127936+00:00,1183,1215,3032,3064,508,38.09,32.479,-51.711,32.09,33.035,-51.423,32.194,5.046,-48.09,-0.329,5.046,-48.09,-0.329,0.809,0.805,15.676,15.756,-163.75,-24.39,-132.567,-170.086,-21.604,-135.082,-18.549,-193.045,-22.397,-17.061,-193.197,-22.182,37847824.0,6627165.0,37794840.0,6679732.5,39617684.0,9857527.0,40277828.0,9893565.0,1.832,0.227,
2016-10-29 09:31:14.090000+00:00,3,False,False,True,7.223,4.734,-3.493,5.883,2.253,47.513,2016-10-29 09:29:00.223127936+00:00,1183,1215,3032,3064,508,38.09,32.479,-51.711,32.09,33.035,-51.423,32.194,5.046,-48.09,-0.329,5.046,-48.09,-0.329,0.809,0.805,15.676,15.756,-163.75,-24.39,-132.567,-170.086,-21.604,-135.082,-18.549,-193.045,-22.397,-17.061,-193.197,-22.182,37847824.0,6627165.0,37794840.0,6679732.5,39617684.0,9857527.0,40277828.0,9893565.0,1.832,0.227,
