DateStart,Error
2016-02-06 20:08:27+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-07 04:01:02+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-07 04:06:57+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-13 22:10:38+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-14 00:39:04+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-14 00:42:04+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-14 22:22:09+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-14 23:00:56+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-14 23:02:30+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-15 02:41:12+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-15 19:50:17+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-15 19:54:02+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-17 04:26:01+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-17 04:33:08+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-17 04:34:56+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 18:49:17+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 20:50:11+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 23:20:15+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-19 23:35:47+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-20 01:29:29+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 20:18:56+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-21 21:41:53+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-24 03:27:22+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-24 21:25:15+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-24 21:26:32+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-25 18:03:26+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-27 19:48:25+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-27 22:05:31+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-28 00:46:42+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-28 00:50:14+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-28 00:54:53+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-28 01:19:06+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-29 20:29:40+00:00,index 0 is out of bounds for axis 0 with size 0
2016-02-29 20:33:21+00:00,index 0 is out of bounds for axis 0 with size 0
2016-03-01 21:53:33+00:00,index 0 is out of bounds for axis 0 with size 0
2016-03-01 23:53:24+00:00,index 0 is out of bounds for axis 0 with size 0
2016-03-06 17:38:16+00:00,index 0 is out of bounds for axis 0 with size 0
2016-03-06 18:14:52+00:00,index 0 is out of bounds for axis 0 with size 0
2016-03-07 02:31:04+00:00,index 0 is out of bounds for axis 0 with size 0
2016-03-07 02:35:38+00:00,index 0 is out of bounds for axis 0 with size 0
2016-09-28 14:51:42+00:00,index 0 is out of bounds for axis 0 with size 0
2016-09-28 19:35:35+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-03 16:17:53+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-03 16:19:00+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-12 15:09:26+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-12 16:35:41+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-13 11:22:10+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-13 11:31:01+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-13 11:44:00+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-15 13:51:57+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-16 11:30:42+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-16 12:25:58+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-16 12:29:48+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-16 12:35:07+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-16 17:23:48+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-16 17:25:23+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-16 17:56:53+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-16 18:05:57+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-16 18:07:41+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-16 18:57:51+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-16 18:59:26+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-16 19:03:06+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-16 19:27:06+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-17 11:38:29+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-17 14:25:54+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-17 14:26:57+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-17 15:50:21+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-17 16:09:42+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-17 16:11:07+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-17 16:16:22+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-17 16:17:52+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-17 16:43:20+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-17 16:45:46+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-22 17:49:30+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-22 17:51:13+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-22 18:28:57+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-22 18:55:26+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-22 20:03:41+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-28 10:57:18+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-28 10:58:52+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-28 15:12:41+00:00,index 0 is out of bounds for axis 0 with size 0
2016-10-28 15:22:17+00:00,index 0 is out of bounds for axis 0 with size 0
