Date,Probe,walen1,walen2,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,r_W,theta_w,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean
2015-10-13 05:46:04.159000+00:00,3,False,False,True,8.533,3.659,-1.86,4.104,nan,nan,2015-10-08 16:11:44.894198528+00:00,0,52,72,132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.371,0.377,5.275,5.211,-59.945,-27.823,-92.752,-25.809,-30.627,-92.742,-49.86,-215.078,-265.452,-52.309,-214.596,-273.433,6765222,1152205.75,6782263.5,1150551.75,8378498,1253247,8355008,1238918.5,nan
2015-10-13 06:01:14.221000+00:00,3,False,False,True,8.64,3.847,-2.025,4.348,nan,nan,2015-10-08 16:39:16.032056448+00:00,341,401,261,321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.266,1.273,2.964,3.044,-113.948,-107.868,-379.459,-247.608,-146.046,-473.93,-270.134,-324.075,-509.37,-270.118,-342.568,-503.162,3567842,1852688.5,3492475,1819533.875,3684408,1693105.125,3461431.25,1688804.125,nan
2015-10-13 08:20:14.185000+00:00,3,False,False,True,9.137,5.27,-3.493,6.322,nan,nan,2015-10-08 16:39:16.032056448+00:00,341,401,261,321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.266,1.273,2.964,3.044,-113.948,-107.868,-379.459,-247.608,-146.046,-473.93,-270.134,-324.075,-509.37,-270.118,-342.568,-503.162,3567842,1852688.5,3492475,1819533.875,3684408,1693105.125,3461431.25,1688804.125,nan
2015-10-13 11:07:54.077000+00:00,3,False,False,True,8.796,6.529,-4.701,8.045,nan,nan,2015-10-08 16:06:13.316622976+00:00,266,326,346,406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.512,1.384,4.071,4.068,-73.034,17.018,61.351,-67.567,14.852,53.333,-168.954,-247.798,-342.76,-171.169,-236.419,-351.187,2357710.25,1055787,2506786.5,1140360.125,2347261.25,1503246.625,2623412.75,1521242.875,nan
2015-10-13 11:10:24.079000+00:00,3,False,False,True,8.784,6.546,-4.712,8.066,nan,nan,2015-10-08 16:02:03.264678528+00:00,734,749,769,829,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.537,2.43,5.565,5.522,15.75,-355.179,52.997,13.581,-356.679,66.149,-42.467,-301.158,-93.788,-42.766,-304.654,-94.146,1189542.5,818379.5,1217604.25,820334.625,1627532.375,1022651.25,1629691.875,1017981.875,nan
2015-10-13 12:27:44.094000+00:00,3,False,False,True,8.338,7.058,-4.934,8.611,nan,nan,2015-10-08 16:11:44.894198528+00:00,0,52,72,132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.371,0.377,5.275,5.211,-59.945,-27.823,-92.752,-25.809,-30.627,-92.742,-49.86,-215.078,-265.452,-52.309,-214.596,-273.433,6765222,1152205.75,6782263.5,1150551.75,8378498,1253247,8355008,1238918.5,nan
2015-10-13 12:47:44.111000+00:00,3,False,False,True,8.197,7.184,-4.953,8.726,nan,nan,2015-10-08 16:39:16.032056448+00:00,341,401,261,321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.266,1.273,2.964,3.044,-113.948,-107.868,-379.459,-247.608,-146.046,-473.93,-270.134,-324.075,-509.37,-270.118,-342.568,-503.162,3567842,1852688.5,3492475,1819533.875,3684408,1693105.125,3461431.25,1688804.125,nan
2015-10-13 13:55:04.119000+00:00,3,False,False,True,7.643,7.579,-4.906,9.028,nan,nan,2015-10-08 16:39:16.032056448+00:00,341,401,261,321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.266,1.273,2.964,3.044,-113.948,-107.868,-379.459,-247.608,-146.046,-473.93,-270.134,-324.075,-509.37,-270.118,-342.568,-503.162,3567842,1852688.5,3492475,1819533.875,3684408,1693105.125,3461431.25,1688804.125,nan
2015-10-13 13:55:54.219000+00:00,3,False,False,True,7.638,7.582,-4.905,9.03,nan,nan,2015-10-08 16:06:13.316622976+00:00,266,326,346,406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.512,1.384,4.071,4.068,-73.034,17.018,61.351,-67.567,14.852,53.333,-168.954,-247.798,-342.76,-171.169,-236.419,-351.187,2357710.25,1055787,2506786.5,1140360.125,2347261.25,1503246.625,2623412.75,1521242.875,nan
2015-10-13 13:58:54.222000+00:00,3,False,False,True,7.611,7.598,-4.899,9.04,nan,nan,2015-10-08 16:02:03.264678528+00:00,734,749,769,829,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.537,2.43,5.565,5.522,15.75,-355.179,52.997,13.581,-356.679,66.149,-42.467,-301.158,-93.788,-42.766,-304.654,-94.146,1189542.5,818379.5,1217604.25,820334.625,1627532.375,1022651.25,1629691.875,1017981.875,nan
2015-10-14 06:17:14.098000+00:00,3,False,False,True,8.853,4.005,-2.196,4.567,nan,nan,2015-10-08 16:11:44.894198528+00:00,0,52,72,132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.371,0.377,5.275,5.211,-59.945,-27.823,-92.752,-25.809,-30.627,-92.742,-49.86,-215.078,-265.452,-52.309,-214.596,-273.433,6765222,1152205.75,6782263.5,1150551.75,8378498,1253247,8355008,1238918.5,nan
2015-10-14 08:46:14.220000+00:00,3,False,True,True,9.248,5.428,-3.704,6.571,2.139,18.955,2015-10-14 08:46:22.218451584+00:00,657,717,737,797,10.152,12.008,-16.565,39.296,11.866,-17.28,38.557,9.113,-22.278,32.739,9.113,-22.278,32.739,0.682,0.758,1.406,2.625,-35.312,-123.866,-225.857,-35.229,-112.968,-209.243,-83.011,-188.939,-348.558,-102.519,-210.718,-402.449,1884897.625,1536935.875,1916698.25,1691612.875,2687402.75,2001260.625,2734904.5,2241115.5,0.102
2015-10-14 08:47:34.171000+00:00,3,False,True,True,9.247,5.44,-3.717,6.589,2.139,18.955,2015-10-14 08:46:22.218451584+00:00,323,383,403,463,10.152,12.008,-16.565,39.296,11.866,-17.28,38.557,9.113,-22.278,32.739,9.113,-22.278,32.739,0.682,0.758,1.406,2.625,-35.312,-123.866,-225.857,-35.229,-112.968,-209.243,-83.011,-188.939,-348.558,-102.519,-210.718,-402.449,1884897.625,1536935.875,1916698.25,1691612.875,2687402.75,2001260.625,2734904.5,2241115.5,0.102
2015-10-14 12:31:14.110000+00:00,3,False,False,True,8.405,7.005,-4.887,8.541,5.733,132.112,2015-10-14 12:32:31.096724480+00:00,463,523,383,443,101.562,6.481,-13.697,29.473,7.012,-14.592,29.286,-3.199,-12.658,-9.198,-3.199,-12.658,-9.198,0.848,0.883,8.924,8.177,-26.169,-289.228,-249.379,-25.002,-288.859,-250.738,12.146,-206.77,-129.793,11.128,-209.707,-117.28,1708445.875,391985.09375,1683467.875,434818.1875,1927599.125,515212.15625,2193734.5,542755.75,0.463
2015-10-14 12:32:34.212000+00:00,3,False,False,True,8.395,7.014,-4.888,8.55,6.449,40.484,2015-10-14 12:33:23.297128448+00:00,816,876,736,796,21.767,12.229,-19.295,27.25,12.259,-18.796,27.991,9.276,-15.436,10.218,9.276,-15.436,10.218,0.3,0.374,8.656,8.535,-10.743,-159.014,-179.235,-2.588,-152.237,-130.269,-74.392,-171.754,-308.561,-66.155,-172.5,-298.506,3307559.25,521648.1875,3211807.5,516993.90625,4393937,533742.5625,4176039,533671.375,0.337
2015-10-14 12:35:14.114000+00:00,3,False,True,True,8.377,7.03,-4.891,8.564,3.522,135.112,2015-10-14 12:34:21.497575552+00:00,465,525,545,605,8.734,8.754,-20.203,25.801,9.115,-20.165,25.831,6.348,-17.768,16.584,6.348,-17.768,16.584,0.511,0.662,8.173,5.596,-39.684,-116.498,-238.572,-29.916,-116.977,-253.381,19.909,-237.795,-244.903,18.571,-234.041,-242.249,2443061.5,440655.625,2485478.75,750534.3125,3165248.75,491355.1875,3558916,919642.5625,0.196
2015-10-14 12:33:54.163000+00:00,3,False,False,True,8.388,7.02,-4.889,8.555,6.449,40.484,2015-10-14 12:33:23.297128448+00:00,548,608,468,528,21.767,12.229,-19.295,27.25,12.259,-18.796,27.991,9.276,-15.436,10.218,9.276,-15.436,10.218,0.3,0.374,8.656,8.535,-10.743,-159.014,-179.235,-2.588,-152.237,-130.269,-74.392,-171.754,-308.561,-66.155,-172.5,-298.506,3307559.25,521648.1875,3211807.5,516993.90625,4393937,533742.5625,4176039,533671.375,0.337
2015-10-14 13:20:14.152000+00:00,3,False,False,True,8.031,7.303,-4.898,8.793,6.13,31.935,2015-10-14 13:21:47.619504+00:00,619,679,539,599,70.338,5.782,-16.945,29.898,5.572,-17.784,29.469,-5.684,-20.033,-2.657,-5.684,-20.033,-2.657,0.262,0.403,8.87,8.779,-1.492,-114.733,-110.73,-5.448,-99.915,-49.521,-29.35,-126.337,-245.428,-20.381,-123.574,-222.364,5071814,341769.75,4706950.5,333851,6205454.5,361763.9375,5679914.5,374116.625,0.247
2015-10-16 10:34:14.089000+00:00,3,False,False,True,9.221,6.087,-4.398,7.51,3.81,48.182,2015-10-16 10:35:32.575383552+00:00,1046,1106,1126,1186,1.51,8.139,-24.48,34.979,8.055,-24.567,35.17,6.815,-23.885,32.922,6.815,-23.885,32.922,0.365,0.409,0.657,1.878,-13.825,0.301,-20.652,-13.557,-0.12,-2.66,-3.095,-32.571,-163.046,-2.151,-35.068,-122.583,3760722,2122219.5,3603412.5,1848627.375,4469160.5,2734358,4285645.5,2344324.75,0.081
2015-10-16 10:36:54.141000+00:00,3,False,False,True,9.212,6.104,-4.412,7.532,3.809,48.259,2015-10-16 10:35:32.575383552+00:00,245,305,325,385,1.51,8.139,-24.48,34.979,8.055,-24.567,35.17,6.815,-23.885,32.922,6.815,-23.885,32.922,0.365,0.409,0.657,1.878,-13.796,0.263,-20.667,-13.474,-0.105,-2.672,-2.775,-32.691,-163.027,-1.956,-35.169,-122.556,3760722,2122219.5,3603412.5,1848627.375,4469160.5,2734358,4285645.5,2344324.75,0.081
2015-10-16 11:25:54.183000+00:00,3,False,False,True,8.987,6.432,-4.628,7.924,4.13,43.497,2015-10-16 11:27:07.099634560+00:00,493,553,413,473,8.416,13.125,-16.529,32.798,13.008,-16.283,32.65,11.836,-11.549,19.803,11.836,-11.549,19.803,0.399,0.46,9.016,9.383,93.839,45.368,-39.342,102.521,45.259,-18.74,-20.048,-31.314,-248.264,-24.761,-26.999,-246.646,3581458.25,447670.3125,3450423.25,456777,3849264.25,555339.25,3709593,548825.375,0.229
2015-10-16 11:27:54.185000+00:00,3,False,False,True,8.976,6.445,-4.635,7.939,6.587,123.322,2015-10-16 11:28:18.950200448+00:00,860,920,940,1000,114.838,2.251,-21.231,27.73,3.918,-22.387,27.577,7.437,1.327,-4.873,7.437,1.327,-4.873,0.52,0.52,19.792,18.666,-44.698,-45.81,-156.027,-28.332,-45.143,-182.592,39.028,-165.553,-187.803,33.447,-167.203,-185.459,3325160.5,248423.71875,3363290.25,246110.078125,3550971,265367.5625,3605406.5,265983.34375,1.853
2015-10-16 11:29:14.136000+00:00,3,False,False,True,8.968,6.455,-4.64,7.95,6.587,123.322,2015-10-16 11:28:18.950200448+00:00,327,387,407,467,114.838,2.251,-21.231,27.73,3.918,-22.387,27.577,7.437,1.327,-4.873,7.437,1.327,-4.873,0.52,0.52,19.792,18.666,-44.698,-45.81,-156.027,-28.332,-45.143,-182.592,39.028,-165.553,-187.803,33.447,-167.203,-185.459,3325160.5,248423.71875,3363290.25,246110.078125,3550971,265367.5625,3605406.5,265983.34375,1.853
2015-10-16 13:02:24.116000+00:00,3,False,False,True,8.344,7.039,-4.795,8.517,3.099,44.696,2015-10-16 13:04:06.470463616+00:00,545,599,619,666,2.499,10.222,-16.39,30.28,10.667,-16.534,29.801,7.22,-11.771,22.951,7.22,-11.771,22.951,0.531,0.776,8.008,9.642,-20.22,-20.109,-168.603,-34.508,-20.323,-82.301,-55.451,-99.128,-383.991,-53.003,-96.408,-380.297,2958897.25,388461.15625,2726988.5,373642.5625,3313683.75,499363.40625,2804622,455500.34375,0.202
2015-10-16 13:03:34.167000+00:00,3,False,False,True,8.332,7.047,-4.795,8.524,3.532,46.675,2015-10-16 13:04:11.495503104+00:00,545,599,619,679,1.44,10.258,-16.419,30.232,10.658,-16.556,29.8,7.217,-12.407,21.571,7.217,-12.407,21.571,0.603,0.951,8.159,9.52,-28.126,-24.235,-198.957,-50.743,-22.324,-170.738,-53.679,-99.389,-382.672,-52.023,-97.426,-379.024,2725515.5,376674.5,2543213.25,371251.25,3073980.5,487441.96875,2579084.5,457976.71875,0.207
2015-10-16 13:05:24.118000+00:00,3,False,False,True,8.32,7.056,-4.794,8.531,3.532,46.675,2015-10-16 13:04:11.495503104+00:00,212,266,286,346,1.44,10.258,-16.419,30.232,10.658,-16.556,29.8,7.217,-12.407,21.571,7.217,-12.407,21.571,0.603,0.951,8.159,9.52,-28.126,-24.235,-198.957,-50.743,-22.324,-170.738,-53.679,-99.389,-382.672,-52.023,-97.426,-379.024,2725515.5,376674.5,2543213.25,371251.25,3073980.5,487441.96875,2579084.5,457976.71875,0.207
2015-10-16 13:54:04.210000+00:00,3,False,False,True,7.892,7.332,-4.741,8.731,2.99,49.062,2015-10-16 13:54:14.594172416+00:00,46,106,126,186,13.281,12.606,-16.118,28.942,12.655,-16.016,28.808,7.735,-20.426,23.617,7.735,-20.426,23.617,0.442,0.445,5.639,5.977,-25.275,79.223,17.919,-24.314,79.537,22.953,-38.144,-28.24,-251.232,-38.406,-31.537,-249.051,3817843,559521.1875,3804715.25,541369.375,4703267.5,653656.375,4691928.5,644124.875,0.117
2015-10-16 13:55:34.212000+00:00,3,False,False,True,7.878,7.339,-4.738,8.736,2.99,49.062,2015-10-16 13:54:14.594172416+00:00,46,106,126,186,13.281,12.606,-16.118,28.942,12.655,-16.016,28.808,7.735,-20.426,23.617,7.735,-20.426,23.617,0.442,0.445,5.639,5.977,-25.275,79.223,17.919,-24.314,79.537,22.953,-38.144,-28.24,-251.232,-38.406,-31.537,-249.051,3817843,559521.1875,3804715.25,541369.375,4703267.5,653656.375,4691928.5,644124.875,0.117
2015-10-19 09:05:54.144000+00:00,3,False,False,True,9.719,5.243,-3.68,6.405,4.381,45.804,2015-10-19 09:07:32.069924096+00:00,661,721,581,641,3.903,11.684,-15.361,36.815,11.605,-15.385,36.614,9.281,-16.268,33.133,9.281,-16.268,33.133,0.58,0.563,6.338,6.724,94.83,-45.013,-1.428,99.123,-48.278,-1.627,-13.385,-118.818,-149.448,-14.583,-117.178,-147.685,3016713,348931.78125,3099108.5,338107.65625,4295437,459241.96875,4524348.5,451852.8125,0.061
2015-10-19 12:39:04.078000+00:00,3,False,True,True,8.759,6.657,-4.613,8.099,1.848,121.444,2015-10-19 12:40:42.595236608+00:00,1094,1154,1014,1074,26.107,7.996,-17.694,32.736,8.527,-17.516,32.892,14.224,-1.439,35.126,14.224,-1.439,35.126,1.676,1.786,2.512,2.452,12.448,-131.58,-168.956,10.227,-106.155,-179.983,34.672,-193.398,-12.533,30.983,-186.957,-14.326,728290.375,344512.125,753596.625,361179.1875,962837.6875,522614.03125,1036358.4375,524324.875,0.025
2015-10-22 15:15:44.185000+00:00,3,False,False,True,7.369,7.162,-4.103,8.253,2.376,48.958,2015-10-22 15:16:29.684656384+00:00,453,513,373,433,9.971,8.53,-10.628,37.467,8.463,-8.768,39.058,9.4,-11.842,29.562,9.4,-11.842,29.562,1.392,1.452,6.341,7.568,2.826,-23.966,-27.532,-2.959,4.42,-20.289,8.254,-120.144,-135.221,-10.974,-133.23,-174.631,1523557.75,590287.75,1762303.375,939268.4375,2038843.25,693561,2284201.25,1107346.125,0.25
2015-10-23 15:25:54.080000+00:00,3,False,False,True,7.285,7.099,-3.992,8.144,3.468,41.67,2015-10-23 15:27:16.472770944+00:00,506,566,586,646,3.836,6.362,-12.556,43.83,6.416,-11.87,44.409,1.546,-2.951,14.35,1.546,-2.951,14.35,0.76,0.78,18.892,18.078,0.69,5.373,-35.697,-17.959,11.344,-16.33,-17.438,-102.947,-285.833,-15.372,-96.109,-281.835,3696055,386372,3674944,404845,4382513,498693.0625,4384863.5,501915.78125,1.046
2015-10-24 15:25:34.194000+00:00,3,False,False,True,7.328,7.004,-3.926,8.029,1.806,45.691,2015-10-24 15:27:07.432966016+00:00,629,689,549,609,9.577,-0.454,-13.982,37.817,-0.775,-14.263,38.113,-0.686,-14.455,24.943,-0.686,-14.455,24.943,1.333,1.351,13.696,12.259,86.12,4.488,-27.104,91.542,5.315,5.22,-15.204,-112.184,-269.626,-12.698,-116.645,-271.988,2205376,348445.4375,2227575.75,419152.625,3134426,481441.84375,2983349.75,531441.4375,0.195
2015-11-01 15:11:14.078000+00:00,3,False,True,True,7.766,6.202,-3.454,7.099,2.18,168.759,2015-11-01 15:09:30.642540032+00:00,103,114,134,194,11.46,15.149,-24.996,42.215,15.101,-25.096,43.451,10.002,-12.093,36.519,10.002,-12.093,36.519,2.266,2.459,12.418,12.171,-74.512,-73.705,-268.667,-71.296,-74.946,-270.512,1.778,-161.716,-74.801,0.982,-161.808,-63.606,1779021.25,938513.5,1770186.5,930981.1875,1767877.75,613942.375,1721089.25,627237.75,0.212
2015-11-01 15:14:54.131000+00:00,3,False,False,True,7.715,6.213,-3.44,7.102,1.968,71.824,2015-11-01 15:13:29.819506048+00:00,226,286,306,366,6.944,12.198,-15.764,38.062,12.254,-16.646,38.256,7.847,-15.537,41.447,7.847,-15.537,41.447,1.404,1.529,3.976,4.037,-38.295,3.027,-161.447,-34.229,-2.235,-125.435,-59.236,-81.365,-247.915,-58.386,-81.826,-243.23,3808057.25,1154963.125,3534733.75,1299984,3968847.75,1300473.625,3824090.25,1381860,0.093
2015-11-01 15:29:54.145000+00:00,3,False,False,True,7.491,6.255,-3.374,7.107,1.921,37.386,2015-11-01 15:31:30.053367936+00:00,1109,1169,1189,1249,4.918,9.974,-16.364,45.8,10.351,-16.039,45.933,12.276,-12.715,38.522,12.276,-12.715,38.522,0.942,0.956,8.183,8.69,5.049,51.001,6.106,10.806,58.377,10.632,-96.966,-75.439,-366.714,-99.314,-73.839,-367.494,4213639,730502.8125,4221436.5,802821.6875,5169964,805115.6875,5091986.5,802915.625,0.135
2015-11-01 15:31:24.146000+00:00,3,False,False,True,7.468,6.259,-3.367,7.107,1.921,37.386,2015-11-01 15:31:30.053367936+00:00,578,638,658,718,4.918,9.974,-16.364,45.8,10.351,-16.039,45.933,12.276,-12.715,38.522,12.276,-12.715,38.522,0.942,0.956,8.183,8.69,5.049,51.001,6.106,10.806,58.377,10.632,-96.966,-75.439,-366.714,-99.314,-73.839,-367.494,4213639,730502.8125,4221436.5,802821.6875,5169964,805115.6875,5091986.5,802915.625,0.135
2015-11-05 04:08:54.161000+00:00,3,False,False,True,10.041,1.284,-0.802,1.514,13.96,52.561,2015-11-05 04:09:11.444045568+00:00,97,157,177,237,3.376,3.451,-12.797,56.653,3.356,-12.973,56.525,3.67,-6.603,34.553,3.67,-6.603,34.553,1.3,1.426,12.755,12.473,-20.444,-86.638,-106.755,-18.99,-85.468,-110.356,-49.729,-89.322,-141.482,-52.727,-79.2,-149.556,1340399.75,333022.5625,1391509.25,334336.53125,1672184.625,646479.875,1779634.75,640609.1875,0.14
2015-11-05 12:48:14.107000+00:00,3,False,False,True,9.625,5.155,-3.47,6.214,1.82,60.783,2015-11-05 12:48:43.939722496+00:00,528,540,560,620,41.429,21.106,-16.626,28.333,20.977,-18.738,28.677,4.986,2.21,35.033,4.986,2.21,35.033,2.203,2.391,4.007,4.073,-136.354,-164.11,-3.004,-136.603,-175.138,9.633,-241.873,-141.556,-170.7,-240.639,-145.266,-172.874,958011.5625,668840,934196.0625,669526.4375,1360027.25,1168459.25,1336615.875,1172476.875,0.095
2015-11-06 13:46:24.154000+00:00,3,False,False,True,8.997,5.366,-3.351,6.326,5.246,33.142,2015-11-06 13:47:17.831460480+00:00,334,394,414,474,40.464,4.664,-12.313,44.565,4.254,-13.103,44.998,-0.256,-23.231,15.467,-0.256,-23.231,15.467,0.654,0.716,8.852,8.74,-27.402,-64.518,-174.87,-38.938,-51.983,-137.644,-79.631,-119.309,-326.346,-77.998,-106.325,-327.702,2689905.25,482617.28125,2629081,489228.15625,2924932.5,599031.125,2901441.25,593799.1875,0.195
2015-11-06 13:50:54.157000+00:00,3,False,True,True,8.941,5.388,-3.343,6.341,1.849,31.958,2015-11-06 13:52:17.833876480+00:00,538,598,458,518,23.814,9.224,-14.36,43.327,9.141,-15.491,43.068,6.71,-17.663,18.305,6.71,-17.663,18.305,1.453,1.414,15.015,14.178,33.781,-60.145,-33.828,36.892,-47.585,-30.53,-66.779,-157.766,-379.67,-70.288,-157.355,-385.083,723574.9375,328727.1875,942045.875,371299.15625,1118395.625,374363.8125,1457025.375,382822.40625,0.244
2015-11-07 13:46:54.148000+00:00,3,True,True,True,9.008,5.27,-3.279,6.207,1.166,19.6,2015-11-07 13:46:27.338960512+00:00,599,659,519,579,33.053,17.97,32.309,27.008,17.764,31.552,28.742,10.203,41.41,6.369,10.203,41.41,6.369,1.893,1.997,2.345,2.285,136.063,-210.315,247.945,133.359,-212.029,276.815,73.16,-81.04,-31.687,77.514,-82.152,-31.164,839957.5,754098.875,856960.8125,755451.75,1068609.25,1141451.25,1082881.25,1135366.875,0.036
2015-11-07 13:49:34.200000+00:00,3,False,False,True,8.97,5.285,-3.274,6.217,1.952,80.727,2015-11-07 13:51:22.091351040+00:00,1513,1520,1433,1493,0,-3.635,27.154,-16.041,-3.552,27.192,-15.967,-3.552,27.192,-15.967,-3.552,27.192,-15.967,2.622,2.624,2.622,2.624,-76.352,9.591,-159.628,-78.903,10.138,-160.057,-76.352,9.591,-159.628,-78.903,10.138,-160.057,921505.0625,921505.0625,906369.625,906369.625,1119807.625,1119807.625,1116625.875,1116625.875,0.088
2015-11-07 13:54:34.205000+00:00,3,True,True,True,8.906,5.309,-3.265,6.232,2.555,14.407,2015-11-07 13:56:08.293677568+00:00,1416,1476,1336,1396,26.481,18.606,1.716,32.118,20.334,0.176,32.132,17.201,15.78,26.189,17.201,15.78,26.189,0.688,0.685,3.656,3.549,-77.504,61.898,-156.955,-84.406,61.523,-156.04,-222.75,188.419,-384.963,-220.631,190.373,-384.171,2804102.5,1111395,2763956.5,1242271.25,2373072.5,890782.625,2328594.75,918243.5625,0.111
2015-11-07 13:59:14.109000+00:00,3,True,True,True,8.847,5.331,-3.256,6.246,2.127,167.079,2015-11-07 13:58:04.094615424+00:00,386,446,306,366,31.2,12.916,-6.729,33.492,12.86,-7.046,34.038,8.552,10.228,26.587,8.552,10.228,26.587,1.131,1.187,3.068,3.125,73.779,-169.231,47.376,81.695,-170.342,49.995,138.756,-264.797,238.878,138.134,-265.451,230.181,1785625.5,1131995.875,1741398.25,1150778.125,2086223.375,1210358.75,2079159.375,1178986,0.147
2015-11-08 13:23:44.157000+00:00,3,False,True,True,9.308,5.053,-3.238,6.001,2.78,32.473,2015-11-08 13:24:34.231106944+00:00,347,382,267,327,nan,10.804,-25.72,27.959,9.751,-26.141,28.811,9.751,-26.141,28.811,9.751,-26.141,28.811,1.798,1.867,1.798,1.867,-47.758,-186.502,-248.719,-78.444,-189.264,-252.463,-47.758,-186.502,-248.719,-78.444,-189.264,-252.463,1263667.125,1263667.125,1292168.5,1292168.5,1172559.875,1172559.875,1229299.125,1229299.125,0.053
2015-11-08 14:49:54.133000+00:00,3,False,True,True,8.137,5.448,-3.048,6.243,1.312,33.339,2015-11-08 14:51:30.598907520+00:00,355,415,435,495,8.804,14.075,-13.452,29.828,13.854,-12.6,29.829,12.588,-18.771,30.808,12.588,-18.771,30.808,0.78,0.76,3.743,3.831,-56.473,-106.27,-8.793,-41.724,-112.413,-11.674,-156.59,-206.746,-336.653,-172.4,-209.865,-345.57,3423454,761900.25,3813293.25,767745.6875,4171321.75,798067.375,4495567,797834.75,0.074
2015-11-09 03:31:54.136000+00:00,3,False,False,True,10.002,0.574,-0.571,0.81,7.876,24.832,2015-11-09 03:33:32.987327488+00:00,568,628,648,708,9.576,17.947,-1.316,54.024,18.395,-1.596,54.018,20.928,5.157,45.35,20.928,5.157,45.35,0.312,0.513,5.168,6.344,37.35,123.73,-38.466,43.065,130.5,-30.361,-45.838,58.732,-207.433,-28.656,72.016,-224.346,5793163,1117921,5387982,1229867.5,5941117,834951.625,5469335,852211.1875,0.143
2015-11-10 02:46:14.103000+00:00,3,False,False,True,9.527,0.016,-0.375,0.375,7.342,59.731,2015-11-10 02:47:37.060661376+00:00,772,832,852,912,40.292,30.219,-7.649,70.345,30.923,-8.336,69.594,36.632,-22.471,21.308,36.632,-22.471,21.308,0.419,0.539,19.206,17.489,-17.516,19.082,-39.942,-15.983,46.855,-5.853,57.869,-177.38,-242.552,26.795,-157.099,-232.224,5714022,599954.375,5640941,837254.0625,6031995,893653.625,5806486,1004315.0625,0.224
2015-11-11 14:07:44.148000+00:00,3,False,False,True,8.762,4.979,-2.957,5.791,2.381,56.213,2015-11-11 14:08:40.803229056+00:00,1166,1226,1086,1146,7.709,16.823,-20.491,42.928,16.55,-20.003,43.266,10.702,-15.134,42.605,10.702,-15.134,42.605,0.306,0.397,1.727,2.998,16.128,25.181,-71.827,22.137,33.341,6.469,-132.278,-227.632,-458.909,-137.189,-188.587,-464.343,3607808.75,1738705.75,3525704.25,1617800.5,4342879,1681888,4207610,1561146,0.089
2015-11-11 14:13:14.153000+00:00,3,False,False,True,8.682,5.005,-2.944,5.807,2.106,45.677,2015-11-11 14:14:06.755881600+00:00,881,941,961,1021,5.887,14.104,-21.023,42.641,13.823,-21.301,42.221,10.242,-20.181,46.627,10.242,-20.181,46.627,0.276,0.295,0.418,0.975,-12.844,-61.443,-42.009,-12.658,-53.338,-23.457,-72.641,-101.278,-292.16,-52.231,-110.972,-277.076,3422565,3127091,3400021.75,2592112.75,4468157.5,3318438,4459862.5,2947657.5,0.037
2015-11-11 14:30:14.168000+00:00,3,False,False,True,8.43,5.08,-2.901,5.85,5.657,78.382,2015-11-11 14:30:26.713832064+00:00,302,362,382,442,155.714,13.033,-22.254,36.323,13.016,-21.922,36.342,-11.88,11.828,-10.835,-11.88,11.828,-10.835,0.324,0.325,14.979,13.757,-116.301,-36.124,18.421,-107.313,-33.86,15.379,-81.87,-236.304,-214.714,-65.501,-238.41,-203.879,4702920,500244.15625,4739334,485936.0625,5029612,583146.75,5126229.5,637167,0.668
