EventId,DateStart,Wsli_tot,Wcci_tot
20161202_071354,2016-12-02 07:13:54.085,0.017016,0.210969
20161202_072314,2016-12-02 07:23:14.193,0.148042,0.853523
20161202_072454,2016-12-02 07:24:54.095,0.203635,0.546313
20161202_073114,2016-12-02 07:31:14.200,-0.356602,-0.731262
20161202_075614,2016-12-02 07:56:14.223,-0.695118,-0.975214
20161202_081554,2016-12-02 08:15:54.140,-0.656455,-0.954596
20161202_082834,2016-12-02 08:28:34.202,-0.148097,-0.554636
20161202_083544,2016-12-02 08:35:44.108,0.0270185,0.189063
20161202_084424,2016-12-02 08:44:24.166,0.0606193,0.258172
20161202_084844,2016-12-02 08:48:44.120,-0.0148579,-0.151143
20161202_085234,2016-12-02 08:52:34.223,-0.17929,-0.619789
20161202_085444,2016-12-02 08:54:44.125,0.565382,0.855466
20161202_092154,2016-12-02 09:21:54.200,-0.0316742,-0.0778741
20161202_092354,2016-12-02 09:23:54.202,0.00391488,0.0334214
20161202_092744,2016-12-02 09:27:44.155,0.225978,0.444002
20161202_092834,2016-12-02 09:28:34.106,0.0885462,0.29499
20161202_093004,2016-12-02 09:30:04.107,-0.0197457,-0.197844
20161202_093154,2016-12-02 09:31:54.209,0.0938875,0.211301
20161202_093934,2016-12-02 09:39:34.116,0.199704,0.799842
20161202_094154,2016-12-02 09:41:54.218,0.232402,0.764801
20161202_094314,2016-12-02 09:43:14.169,0.153714,0.377459
20161202_101014,2016-12-02 10:10:14.194,0.00723117,0.0505595
20161202_101144,2016-12-02 10:11:44.195,-0.749271,-0.940016
20161202_101344,2016-12-02 10:13:44.197,-0.552374,-0.840266
20161202_113154,2016-12-02 11:31:54.169,0.250269,0.681205
20161202_115124,2016-12-02 11:51:24.187,0.122991,0.381285
20161202_123044,2016-12-02 12:30:44.173,-0.465484,-0.967862
20161202_144404,2016-12-02 14:44:04.097,-0.00470031,-0.0320006
20161202_144944,2016-12-02 14:49:44.152,-0.0276914,-0.129772
20161202_155454,2016-12-02 15:54:54.112,0.0477677,0.149974
20161202_155854,2016-12-02 15:58:54.116,0.150995,0.525468
20161202_160444,2016-12-02 16:04:44.221,0.0346403,0.136335
20161202_160624,2016-12-02 16:06:24.123,-0.139081,-0.585488
20161202_161114,2016-12-02 16:11:14.077,0.287807,0.706623
20161202_161234,2016-12-02 16:12:34.178,-0.645127,-0.894629
20161203_065214,2016-12-03 06:52:14.140,0.0825493,0.43598
20161203_070304,2016-12-03 07:03:04.100,-0.039538,-0.129789
20161203_070714,2016-12-03 07:07:14.154,-0.0336322,-0.145805
20161203_070824,2016-12-03 07:08:24.205,-0.191236,-0.754667
20161203_071014,2016-12-03 07:10:14.157,0.133911,0.526877
20161203_073324,2016-12-03 07:33:24.078,-0.481181,-0.792861
20161203_074414,2016-12-03 07:44:14.188,-0.268303,-0.811121
20161203_075334,2016-12-03 07:53:34.147,-0.145047,-0.800959
20161203_094304,2016-12-03 09:43:04.098,-0.262835,-0.881569
20161203_101354,2016-12-03 10:13:54.077,0.461273,0.824116
20161203_155514,2016-12-03 15:55:14.195,-0.322109,-0.740832
20161203_155714,2016-12-03 15:57:14.197,0.710875,0.889784
20161203_155914,2016-12-03 15:59:14.199,-0.013463,-0.114857
20161203_160114,2016-12-03 16:01:14.201,-0.0322181,-0.117284
20161203_160934,2016-12-03 16:09:34.159,0.151162,0.770034
20161203_161154,2016-12-03 16:11:54.111,0.234571,0.927598
20161204_052934,2016-12-04 05:29:34.216,0.00754048,0.0998245
20161204_053604,2016-12-04 05:36:04.222,0.0513052,0.301473
20161204_060004,2016-12-04 06:00:04.093,0.325961,0.996367
20161204_060054,2016-12-04 06:00:54.194,-0.075978,-0.961077
20161204_060154,2016-12-04 06:01:54.194,0.227534,0.994592
20161204_060244,2016-12-04 06:02:44.145,0.00774192,0.367092
20161204_060344,2016-12-04 06:03:44.146,-0.0518527,-0.960413
20161204_060434,2016-12-04 06:04:34.097,0.45681,0.977873
20161204_060534,2016-12-04 06:05:34.098,0.168308,0.926231
20161204_060624,2016-12-04 06:06:24.198,-0.0659772,-0.502339
20161204_060714,2016-12-04 06:07:14.149,-0.399987,-0.943445
20161204_060814,2016-12-04 06:08:14.150,0.216839,0.836004
20161204_060904,2016-12-04 06:09:04.101,0.741032,0.956849
20161204_061004,2016-12-04 06:10:04.102,0.855404,0.958979
20161204_061054,2016-12-04 06:10:54.202,0.0966104,0.942155
20161204_061144,2016-12-04 06:11:44.153,-0.124972,-0.907244
20161204_061244,2016-12-04 06:12:44.154,0.146348,0.949727
20161204_061334,2016-12-04 06:13:34.105,0.355433,0.975876
20161204_061424,2016-12-04 06:14:24.206,0.264046,0.951612
20161204_061524,2016-12-04 06:15:24.207,0.352982,0.948218
20161204_061614,2016-12-04 06:16:14.157,0.610846,0.907733
20161204_061714,2016-12-04 06:17:14.158,0.379808,0.971622
20161204_061814,2016-12-04 06:18:14.159,0.110436,0.758306
20161204_061914,2016-12-04 06:19:14.160,-0.292845,-0.965971
20161204_062004,2016-12-04 06:20:04.111,0.104959,0.422606
20161204_062104,2016-12-04 06:21:04.112,-0.0472367,-0.110439
20161204_062204,2016-12-04 06:22:04.113,-0.157688,-0.727851
20161204_062304,2016-12-04 06:23:04.113,-0.284592,-0.826139
20161204_075314,2016-12-04 07:53:14.095,-0.169754,-0.498388
20161204_081024,2016-12-04 08:10:24.161,-0.034403,-0.126107
20161204_084804,2016-12-04 08:48:04.095,0.0162294,0.0269526
20161204_173204,2016-12-04 17:32:04.134,-0.0578489,-0.494041
20161204_173254,2016-12-04 17:32:54.085,0.379602,0.835266
20161204_173344,2016-12-04 17:33:44.186,-0.471198,-0.841395
20161204_173434,2016-12-04 17:34:34.137,-0.448331,-0.921268
20161204_182404,2016-12-04 18:24:04.183,-0.400637,-0.998465
20161205_045524,2016-12-05 04:55:24.103,0.661677,0.985308
20161205_045754,2016-12-05 04:57:54.105,0.235876,0.810697
20161205_050014,2016-12-05 05:00:14.207,0.108383,0.956047
20161205_050244,2016-12-05 05:02:44.210,0.426008,0.967405
20161205_050514,2016-12-05 05:05:14.212,0.307627,0.974992
20161205_050744,2016-12-05 05:07:44.214,-0.365601,-0.988025
20161205_051004,2016-12-05 05:10:04.166,0.344686,0.977929
20161205_051234,2016-12-05 05:12:34.168,-0.795587,-0.994021
20161205_051504,2016-12-05 05:15:04.171,-0.596215,-0.981597
20161205_051734,2016-12-05 05:17:34.173,0.725905,0.975163
20161205_051954,2016-12-05 05:19:54.125,-0.20355,-0.731381
20161205_052224,2016-12-05 05:22:24.127,0.106197,0.492549
20161205_052454,2016-12-05 05:24:54.130,-0.512164,-0.979958
20161205_052724,2016-12-05 05:27:24.132,0.21078,0.930337
20161205_052944,2016-12-05 05:29:44.084,-0.382526,-0.967541
20161205_053224,2016-12-05 05:32:24.136,0.209125,0.465936
20161205_124444,2016-12-05 12:44:44.188,0.0535253,0.111451
20161205_124644,2016-12-05 12:46:44.190,0.144653,0.190407
20161205_125114,2016-12-05 12:51:14.194,-0.0750792,-0.212536
20161205_125743,2016-12-05 12:57:43.300,0.111818,0.148898
20161205_131844,2016-12-05 13:18:44.220,-0.234901,-0.39492
20161205_172524,2016-12-05 17:25:24.204,0.365585,0.848875
20161205_172934,2016-12-05 17:29:34.108,-0.625793,-0.969605
20161205_173134,2016-12-05 17:31:34.110,0.336446,0.864879
20161205_173344,2016-12-05 17:33:44.162,1.13802,0.975835
20161206_094234,2016-12-06 09:42:34.100,-0.265642,-0.317454
20161206_094604,2016-12-06 09:46:04.104,-0.447162,-0.462081
20161206_095324,2016-12-06 09:53:24.210,-0.363239,-0.383026
20161206_095534,2016-12-06 09:55:34.113,-1.22664,-0.832068
20161206_095734,2016-12-06 09:57:34.114,-0.117768,-0.194779
20161206_102934,2016-12-06 10:29:34.145,0.0147873,0.0201854
20161206_103634,2016-12-06 10:36:34.151,0.280575,0.374804
20161206_104134,2016-12-06 10:41:34.156,-0.285266,-0.341631
20161206_104324,2016-12-06 10:43:24.108,-0.299426,-0.426411
20161206_105404,2016-12-06 10:54:04.168,0.250586,0.74981
20161206_105924,2016-12-06 10:59:24.123,-1.53754,-0.895259
20161206_111704,2016-12-06 11:17:04.190,-0.263102,-0.231865
20161206_113734,2016-12-06 11:37:34.209,0.824745,0.944302
20161206_113944,2016-12-06 11:39:44.111,0.540744,0.898816
20161206_114154,2016-12-06 11:41:54.163,0.742181,0.882107
20161206_120414,2016-12-06 12:04:14.134,-0.342504,-0.364715
20161206_155524,2016-12-06 15:55:24.103,0.0419167,0.375655
20161206_155724,2016-12-06 15:57:24.105,0.234382,0.796969
20161206_160354,2016-12-06 16:03:54.111,0.347327,0.778618
20161206_160614,2016-12-06 16:06:14.213,-0.361902,-0.989195
20161206_161144,2016-12-06 16:11:44.219,0.431796,0.969978
20161206_161344,2016-12-06 16:13:44.220,0.241049,0.947233
20161206_161554,2016-12-06 16:15:54.123,0.682391,0.943699
20161206_161754,2016-12-06 16:17:54.124,0.464627,0.958901
20161206_173354,2016-12-06 17:33:54.196,-0.0696313,-0.929579
20161207_045814,2016-12-07 04:58:14.191,0.305235,0.829878
20161207_050144,2016-12-07 05:01:44.194,0.253099,0.865702
20161207_050344,2016-12-07 05:03:44.196,-0.0945028,-0.386658
20161207_050554,2016-12-07 05:05:54.098,-0.170498,-0.7374
20161207_050834,2016-12-07 05:08:34.151,-0.337229,-0.900958
20161207_051054,2016-12-07 05:10:54.103,0.346396,0.891207
20161207_051314,2016-12-07 05:13:14.205,0.00792222,0.0322209
20161207_051634,2016-12-07 05:16:34.158,-0.101606,-0.335501
20161207_051804,2016-12-07 05:18:04.159,-0.211428,-0.487052
20161207_051944,2016-12-07 05:19:44.211,-0.750919,-0.966396
20161207_052124,2016-12-07 05:21:24.112,-0.38557,-0.706172
20161207_052214,2016-12-07 05:22:14.213,-0.942659,-0.953455
20161207_052414,2016-12-07 05:24:14.215,-0.76953,-0.891158
20161207_052634,2016-12-07 05:26:34.167,-0.348005,-0.780899
20161207_053044,2016-12-07 05:30:44.221,-0.0358523,-0.219105
20161207_053314,2016-12-07 05:33:14.223,-0.0443269,-0.108896
20161207_053544,2016-12-07 05:35:44.076,0.336474,0.894508
20161207_053814,2016-12-07 05:38:14.078,-0.411636,-0.72853
20161207_054914,2016-12-07 05:49:14.088,0.49853,0.983334
20161207_054944,2016-12-07 05:49:44.089,-0.630736,-0.93509
20161207_055514,2016-12-07 05:55:14.094,-0.52305,-0.841399
20161207_055754,2016-12-07 05:57:54.146,-0.590563,-0.929728
20161207_055834,2016-12-07 05:58:34.197,-0.918257,-0.984711
20161207_060454,2016-12-07 06:04:54.153,-0.223138,-0.866825
20161207_060654,2016-12-07 06:06:54.154,-0.317617,-0.944564
20161207_142814,2016-12-07 14:28:14.131,0.46629,0.58203
20161207_143424,2016-12-07 14:34:24.187,0.217238,0.730237
20161207_143514,2016-12-07 14:35:14.138,0.559853,0.600131
20161207_144244,2016-12-07 14:42:44.145,-0.0915363,-0.277787
20161207_144954,2016-12-07 14:49:54.202,0.846457,0.96037
20161207_145114,2016-12-07 14:51:14.153,-0.342037,-0.909039
20161207_145334,2016-12-07 14:53:34.106,-0.229828,-0.809804
20161207_145824,2016-12-07 14:58:24.210,-0.231772,-0.606837
20161207_151534,2016-12-07 15:15:34.127,0.538243,0.541897
20161207_152834,2016-12-07 15:28:34.139,0.146121,0.592642
20161207_154854,2016-12-07 15:48:54.108,0.164092,0.717297
20161207_163253,2016-12-07 16:32:53.850,0.392923,0.398079
20161207_163704,2016-12-07 16:37:04.204,0.654119,0.619873
20161208_045004,2016-12-08 04:50:04.166,0.209393,0.75418
20161208_052704,2016-12-08 05:27:04.199,0.125017,0.388722
20161208_052914,2016-12-08 05:29:14.101,0.544153,0.734374
20161208_053124,2016-12-08 05:31:24.153,0.916268,0.802745
20161208_053344,2016-12-08 05:33:44.105,0.143316,0.283452
20161208_053554,2016-12-08 05:35:54.157,-0.136677,-0.328209
20161208_071054,2016-12-08 07:10:54.094,-0.182837,-0.203966
20161208_071314,2016-12-08 07:13:14.197,-0.231546,-0.2601
20161208_071534,2016-12-08 07:15:34.149,-0.198252,-0.635375
20161208_071754,2016-12-08 07:17:54.101,-0.173262,-0.482828
20161208_072024,2016-12-08 07:20:24.103,-0.135248,-0.184572
20161208_072244,2016-12-08 07:22:44.205,-1.31074,-0.706852
20161208_072924,2016-12-08 07:29:24.112,-0.551151,-0.704539
20161208_073144,2016-12-08 07:31:44.214,-0.43648,-0.594452
20161208_073414,2016-12-08 07:34:14.216,-0.752708,-0.83865
20161208_073634,2016-12-08 07:36:34.168,-0.295512,-0.547928
20161208_084054,2016-12-08 08:40:54.178,0.0503898,0.0923471
20161208_084314,2016-12-08 08:43:14.130,-0.584745,-0.747503
20161208_084534,2016-12-08 08:45:34.082,-0.709398,-0.632212
20161208_084804,2016-12-08 08:48:04.085,-1.03079,-0.76329
20161208_085024,2016-12-08 08:50:24.187,-1.06048,-0.613879
20161208_085634,2016-12-08 08:56:34.093,-0.0920479,-0.372681
20161208_095824,2016-12-08 09:58:24.100,0.00169358,0.00319646
20161208_100044,2016-12-08 10:00:44.203,-0.343969,-0.359468
20161208_100254,2016-12-08 10:02:54.105,-0.633065,-0.568014
20161208_100514,2016-12-08 10:05:14.207,-1.07252,-0.969621
20161208_100734,2016-12-08 10:07:34.159,-0.597464,-0.488194
20161208_101004,2016-12-08 10:10:04.161,-0.49186,-0.528569
20161208_101224,2016-12-08 10:12:24.114,0.0965318,0.131327
20161208_101444,2016-12-08 10:14:44.216,-0.881062,-0.717666
20161208_101714,2016-12-08 10:17:14.218,-0.297222,-0.545607
20161208_101934,2016-12-08 10:19:34.170,-0.147311,-0.229003
20161208_102154,2016-12-08 10:21:54.122,-0.526452,-0.697401
20161208_102424,2016-12-08 10:24:24.125,-0.467448,-0.798399
20161208_102644,2016-12-08 10:26:44.077,-0.457863,-0.707992
20161208_102904,2016-12-08 10:29:04.179,-0.446425,-0.77191
20161208_103134,2016-12-08 10:31:34.182,-0.157914,-0.399647
20161208_103514,2016-12-08 10:35:14.085,-0.432216,-0.619707
20161208_103644,2016-12-08 10:36:44.086,-0.487695,-0.651256
20161208_152014,2016-12-08 15:20:14.206,-0.148641,-0.582798
20161208_153904,2016-12-08 15:39:04.174,-0.325641,-0.757889
20161208_155654,2016-12-08 15:56:54.141,-0.231196,-0.940815
20161208_155824,2016-12-08 15:58:24.143,-0.0687758,-0.51159
20161208_160054,2016-12-08 16:00:54.145,0.000208581,0.0276884
20161208_160304,2016-12-08 16:03:04.197,0.0220594,0.199387
20161208_160514,2016-12-08 16:05:14.099,0.284636,0.908576
20161208_160724,2016-12-08 16:07:24.151,-0.12239,-0.730585
20161208_161414,2016-12-08 16:14:14.108,-0.144358,-0.788325
20161208_161634,2016-12-08 16:16:34.210,-0.512478,-0.953351
20161208_161904,2016-12-08 16:19:04.213,-0.17699,-0.835227
20161208_162124,2016-12-08 16:21:24.165,-0.276658,-0.900274
20161208_162344,2016-12-08 16:23:44.117,-0.0233456,-0.340349
20161208_162614,2016-12-08 16:26:14.120,0.168063,0.841269
20161209_043334,2016-12-09 04:33:34.188,0.411854,0.993843
20161209_050854,2016-12-09 05:08:54.171,-0.350631,-0.906503
20161209_051114,2016-12-09 05:11:14.123,0.631877,0.861089
20161209_051344,2016-12-09 05:13:44.125,-0.168748,-0.847766
20161209_051604,2016-12-09 05:16:04.077,-0.174715,-0.518711
20161209_051834,2016-12-09 05:18:34.080,-0.348199,-0.906852
20161209_052054,2016-12-09 05:20:54.182,0.0191991,0.15036
20161209_060944,2016-12-09 06:09:44.177,0.0691079,0.212089
20161209_061114,2016-12-09 06:11:14.178,0.0229165,0.0536389
20161209_085854,2016-12-09 08:58:54.086,-0.723406,-0.772822
20161209_090054,2016-12-09 09:00:54.088,-0.605806,-0.746758
20161209_090304,2016-12-09 09:03:04.140,-0.144602,-0.199081
20161209_090504,2016-12-09 09:05:04.142,-0.126565,-0.420942
20161209_092204,2016-12-09 09:22:04.158,-0.615027,-0.796895
20161209_092414,2016-12-09 09:24:14.211,-0.535564,-0.559268
20161209_092624,2016-12-09 09:26:24.113,0.19058,0.443721
20161209_092834,2016-12-09 09:28:34.165,-0.651189,-0.704397
20161209_093044,2016-12-09 09:30:44.217,-0.387236,-0.57702
20161209_093254,2016-12-09 09:32:54.119,-0.275981,-0.541228
20161209_101704,2016-12-09 10:17:04.211,-0.242961,-0.316018
20161209_101924,2016-12-09 10:19:24.163,-0.162147,-0.18621
20161209_102854,2016-12-09 10:28:54.172,-0.405481,-0.389631
20161209_104204,2016-12-09 10:42:04.085,0.687237,0.702128
20161209_104704,2016-12-09 10:47:04.089,0.350433,0.808881
20161209_111804,2016-12-09 11:18:04.119,-0.229254,-0.534048
20161209_112754,2016-12-09 11:27:54.078,-0.267976,-0.492705
20161209_114424,2016-12-09 11:44:24.094,-0.701614,-0.648732
20161209_114824,2016-12-09 11:48:24.098,-0.1725,-0.235054
20161209_150554,2016-12-09 15:05:54.137,-0.13821,-0.499207
20161209_164234,2016-12-09 16:42:34.129,0.0587769,0.270871
20161209_170314,2016-12-09 17:03:14.199,0.10463,0.750237
20161209_171024,2016-12-09 17:10:24.106,0.339362,0.900096
20161209_174044,2016-12-09 17:40:44.085,0.000310606,0.0697025
20161209_174224,2016-12-09 17:42:24.137,0.354345,0.896854
20161209_174414,2016-12-09 17:44:14.089,0.284632,0.893725
20161209_175534,2016-12-09 17:55:34.200,-0.148229,-0.485406
20161209_175724,2016-12-09 17:57:24.151,-0.303964,-0.644539
20161209_180144,2016-12-09 18:01:44.105,-0.165538,-0.626973
20161209_180434,2016-12-09 18:04:34.208,-0.408322,-0.843759
20161210_042924,2016-12-10 04:29:24.077,-0.0179398,-0.279743
20161210_043154,2016-12-10 04:31:54.080,-0.213339,-0.974222
20161210_043424,2016-12-10 04:34:24.082,0.305256,0.762009
20161210_043654,2016-12-10 04:36:54.084,0.685261,0.959066
20161210_043924,2016-12-10 04:39:24.086,0.208727,0.820821
20161210_044154,2016-12-10 04:41:54.088,0.157737,0.71745
20161210_044544,2016-12-10 04:45:44.192,0.0458949,0.355228
20161210_044734,2016-12-10 04:47:34.143,-0.307383,-0.911584
20161210_044914,2016-12-10 04:49:14.195,0.247598,0.863516
20161210_045104,2016-12-10 04:51:04.146,0.0281772,0.12502
20161210_045324,2016-12-10 04:53:24.099,0.0889767,0.495971
20161210_053844,2016-12-10 05:38:44.090,0.0773772,0.267694
20161210_054104,2016-12-10 05:41:04.192,-0.213684,-0.907227
20161210_054324,2016-12-10 05:43:24.144,0.132116,0.471033
20161210_072004,2016-12-10 07:20:04.135,0.0551805,0.30705
20161210_084404,2016-12-10 08:44:04.214,0.343609,0.799793
20161210_090324,2016-12-10 09:03:24.182,-0.15601,-0.364091
20161210_090514,2016-12-10 09:05:14.134,0.111457,0.570327
20161210_090634,2016-12-10 09:06:34.085,-0.0314171,-0.177689
20161210_090804,2016-12-10 09:08:04.087,-0.182697,-0.401892
20161210_090944,2016-12-10 09:09:44.138,0.0178038,0.105614
20161210_091104,2016-12-10 09:11:04.090,-0.852522,-0.841148
20161210_091334,2016-12-10 09:13:34.092,-0.800234,-0.627401
20161210_092644,2016-12-10 09:26:44.155,0.0186967,0.130269
20161210_122054,2016-12-10 12:20:54.222,0.0675593,0.322234
20161210_122254,2016-12-10 12:22:54.224,0.492511,0.634825
20161210_122504,2016-12-10 12:25:04.126,0.0085124,0.0265493
20161210_123834,2016-12-10 12:38:34.139,-0.189818,-0.266934
20161210_124024,2016-12-10 12:40:24.091,-0.100232,-0.201529
20161210_132224,2016-12-10 13:22:24.131,0.0762664,0.280299
20161210_132434,2016-12-10 13:24:34.183,-0.302717,-0.477936
20161210_132634,2016-12-10 13:26:34.185,0.000468296,0.00091915
20161210_140704,2016-12-10 14:07:04.224,-0.0402222,-0.261423
20161210_140834,2016-12-10 14:08:34.076,-0.107821,-0.51044
20161210_141234,2016-12-10 14:12:34.080,-0.506249,-0.81901
20161210_150354,2016-12-10 15:03:54.079,0.0482019,0.194711
20161210_150544,2016-12-10 15:05:44.181,-0.0582931,-0.298141
20161210_152114,2016-12-10 15:21:14.196,-0.236617,-0.8883
20161210_152244,2016-12-10 15:22:44.197,0.618218,0.795376
20161210_153024,2016-12-10 15:30:24.104,-0.466676,-0.994973
20161210_153104,2016-12-10 15:31:04.155,0.09778,0.323076
20161210_153244,2016-12-10 15:32:44.207,0.571003,0.984105
20161210_153314,2016-12-10 15:33:14.207,0.222504,0.855694
20161210_153554,2016-12-10 15:35:54.110,-0.143607,-0.564553
20161210_154124,2016-12-10 15:41:24.115,0.00641041,0.0676956
20161210_155114,2016-12-10 15:51:14.075,0.0805953,0.672388
20161211_041644,2016-12-11 04:16:44.152,0.0418988,0.25341
20161211_041844,2016-12-11 04:18:44.154,-0.491773,-0.873658
20161211_042034,2016-12-11 04:20:34.106,-0.469998,-0.905039
20161211_043614,2016-12-11 04:36:14.170,0.190109,0.885225
20161211_043824,2016-12-11 04:38:24.222,0.169485,0.556959
20161211_044054,2016-12-11 04:40:54.075,0.120685,0.270934
20161211_045744,2016-12-11 04:57:44.191,-0.0399139,-0.263255
20161211_045934,2016-12-11 04:59:34.142,-0.0158839,-0.0409416
20161211_050134,2016-12-11 05:01:34.144,-0.245522,-0.375172
20161211_050324,2016-12-11 05:03:24.096,0.167838,0.591349
20161211_050804,2016-12-11 05:08:04.150,0.137031,0.459298
20161211_051004,2016-12-11 05:10:04.152,0.010609,0.0149539
20161211_051214,2016-12-11 05:12:14.204,0.228846,0.398212
20161211_051414,2016-12-11 05:14:14.206,-0.0558194,-0.0982025
20161211_051624,2016-12-11 05:16:24.108,0.0489492,0.22797
20161211_064724,2016-12-11 06:47:24.194,-0.0337075,-0.094364
20161211_082924,2016-12-11 08:29:24.141,0.183392,0.201477
20161211_083224,2016-12-11 08:32:24.144,-0.0451695,-0.0813296
20161211_084034,2016-12-11 08:40:34.201,-0.299735,-0.65946
20161211_084344,2016-12-11 08:43:44.104,-0.0304016,-0.0308915
20161211_085204,2016-12-11 08:52:04.212,-0.409783,-0.620763
20161211_093744,2016-12-11 09:37:44.156,-0.323656,-0.343999
20161211_100004,2016-12-11 10:00:04.127,0.488315,0.986174
20161211_111154,2016-12-11 11:11:54.145,-0.184436,-0.426125
20161211_115044,2016-12-11 11:50:44.132,-0.364828,-0.612624
20161211_123014,2016-12-11 12:30:14.170,-0.14096,-0.512894
20161211_133204,2016-12-11 13:32:04.180,-0.13142,-0.153292
20161211_133614,2016-12-11 13:36:14.084,-0.0482791,-0.202592
20161211_133724,2016-12-11 13:37:24.135,0.240253,0.34003
20161211_152014,2016-12-11 15:20:14.185,-0.484247,-0.744947
20161211_152244,2016-12-11 15:22:44.187,-0.0450866,-0.0977269
20161211_152514,2016-12-11 15:25:14.190,-0.0383355,-0.0729902
20161211_152734,2016-12-11 15:27:34.142,-0.199753,-0.688919
20161211_153004,2016-12-11 15:30:04.145,-0.241946,-0.56805
20161211_154154,2016-12-11 15:41:54.106,-0.0318176,-0.258775
20161211_155624,2016-12-11 15:56:24.120,-0.117376,-0.525783
20161211_160654,2016-12-11 16:06:54.131,-0.281286,-0.830881
20161212_045344,2016-12-12 04:53:44.164,-0.0703101,-0.539204
20161212_051624,2016-12-12 05:16:24.085,-0.0626259,-0.1869
20161212_052044,2016-12-12 05:20:44.189,0.0294353,0.188522
20161212_052504,2016-12-12 05:25:04.143,0.273072,0.731865
20161212_052704,2016-12-12 05:27:04.144,-0.0355782,-0.172712
20161212_052914,2016-12-12 05:29:14.196,-0.473214,-0.838961
20161212_053114,2016-12-12 05:31:14.198,-0.243582,-0.610881
20161212_061134,2016-12-12 06:11:34.186,-0.171593,-0.476481
20161212_082624,2016-12-12 08:26:24.113,-0.279622,-0.583158
20161212_083114,2016-12-12 08:31:14.218,-0.535016,-0.521595
20161212_084754,2016-12-12 08:47:54.134,-0.502256,-0.570686
20161212_090104,2016-12-12 09:01:04.197,-0.549812,-0.611833
20161212_093324,2016-12-12 09:33:24.178,-0.413952,-0.406285
20161212_093934,2016-12-12 09:39:34.084,-0.534095,-0.692063
20161212_102854,2016-12-12 10:28:54.081,-0.325085,-0.395541
20161212_125354,2016-12-12 12:53:54.222,-0.221502,-0.619767
20161212_130314,2016-12-12 13:03:14.181,0.105489,0.514136
20161212_135144,2016-12-12 13:51:44.078,-0.18713,-0.77705
20161212_140654,2016-12-12 14:06:54.143,-0.0612444,-0.467617
20161212_141744,2016-12-12 14:17:44.103,0.0380516,0.146406
20161212_142614,2016-12-12 14:26:14.112,-0.114803,-0.437211
20161212_142844,2016-12-12 14:28:44.114,0.0221615,0.183889
20161212_143314,2016-12-12 14:33:14.118,-0.219546,-0.659796
20161212_144034,2016-12-12 14:40:34.075,-0.2983,-0.788453
20161212_145654,2016-12-12 14:56:54.191,0.143032,0.601875
20161212_150234,2016-12-12 15:02:34.097,0.0298304,0.179219
20161212_150914,2016-12-12 15:09:14.153,-0.398189,-0.876848
20161212_151024,2016-12-12 15:10:24.204,0.0867714,0.343099
20161212_151334,2016-12-12 15:13:34.108,0.0253201,0.237807
20161212_152524,2016-12-12 15:25:24.219,0.245729,0.925373
20161212_154424,2016-12-12 15:44:24.087,0.181343,0.865273
20161212_155944,2016-12-12 15:59:44.202,-0.612863,-0.897934
20161212_161424,2016-12-12 16:14:24.117,0.0770061,0.341269
20161212_161604,2016-12-12 16:16:04.168,0.0703699,0.47278
20161212_161754,2016-12-12 16:17:54.120,0.138913,0.570699
20161212_161914,2016-12-12 16:19:14.221,-0.0324794,-0.222198
20161212_172544,2016-12-12 17:25:44.136,-0.826075,-0.997771
20161213_042634,2016-12-13 04:26:34.154,0.0103272,0.407339
20161213_060154,2016-12-13 06:01:54.193,0.215354,0.44315
20161213_060414,2016-12-13 06:04:14.145,0.00485616,0.033835
20161213_060724,2016-12-13 06:07:24.198,-0.184201,-0.44593
20161213_061544,2016-12-13 06:15:44.156,0.0765165,0.604989
20161213_061914,2016-12-13 06:19:14.160,-0.231486,-0.890121
20161213_063014,2016-12-13 06:30:14.170,-0.423556,-0.851541
20161213_063734,2016-12-13 06:37:34.127,0.0359518,0.216156
20161213_063954,2016-12-13 06:39:54.079,-0.414263,-0.855185
20161213_075514,2016-12-13 07:55:14.101,-0.0299919,-0.184918
20161213_080044,2016-12-13 08:00:44.107,-0.0403292,-0.246527
20161213_084504,2016-12-13 08:45:04.099,0.230508,0.749952
20161213_092214,2016-12-13 09:22:14.185,-0.129733,-0.739166
20161213_092934,2016-12-13 09:29:34.142,-0.0456424,-0.259767
20161213_093154,2016-12-13 09:31:54.095,-0.426599,-0.612093
20161213_093414,2016-12-13 09:34:14.197,-0.585474,-0.6097
20161213_094334,2016-12-13 09:43:34.156,0.250523,0.489084
20161213_094514,2016-12-13 09:45:14.208,0.405779,0.715471
20161213_094704,2016-12-13 09:47:04.159,-0.568585,-0.505929
20161213_095654,2016-12-13 09:56:54.119,-0.808442,-0.64729
20161213_101734,2016-12-13 10:17:34.189,-0.230461,-0.451921
20161213_104254,2016-12-13 10:42:54.163,0.0268985,0.109968
20161213_105234,2016-12-13 10:52:34.223,0.111881,0.383388
20161213_110644,2016-12-13 11:06:44.137,-0.299018,-0.743478
20161213_110924,2016-12-13 11:09:24.189,-0.101413,-0.500676
20161213_111034,2016-12-13 11:10:34.090,-0.205411,-0.470557
20161213_111134,2016-12-13 11:11:34.091,-0.0676733,-0.516195
20161213_112754,2016-12-13 11:27:54.207,0.0556328,0.35308
20161213_113024,2016-12-13 11:30:24.210,0.0544944,0.361043
20161213_113814,2016-12-13 11:38:14.167,0.141017,0.554466
20161213_120944,2016-12-13 12:09:44.198,-0.0762817,-0.20335
