Date,Probe,walen1,walen2,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,r_W,theta_w,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
2015-10-19 12:36:04.075000+00:00,3,True,True,True,8.782,6.639,-4.611,8.083,0.829,37.791,2015-10-19 12:40:44.395248512+00:00,2584,2617,119,185,38.684,9.778,-18.496,34.303,10.177,-18.645,34.192,4.846,-16.042,6.244,4.846,-16.042,6.244,0.886,0.875,13.066,13.088,27.431,-106.355,-27.001,26.948,-112.166,-27.795,-42.966,-157.649,-272.366,-44.086,-157.506,-275.422,13351366.0,3345321.25,14386705.0,3376267.25,21953166.0,3452427.0,24099500.0,3529591.75,5.14,0.331,
2015-10-19 12:39:04.078000+00:00,3,False,False,True,8.759,6.657,-4.613,8.099,5.524,73.873,2015-10-19 12:40:44.320248448+00:00,1384,1417,1845,1911,25.269,9.778,-18.496,34.303,10.177,-18.645,34.192,-6.767,-15.291,34.308,-6.767,-15.291,34.308,0.886,0.875,7.717,7.682,27.431,-106.355,-27.001,26.948,-112.166,-27.795,-69.838,-113.889,-68.318,-73.038,-113.328,-69.301,13351366.0,2456970.75,14386705.0,2472444.0,21953166.0,4728278.0,24099500.0,4719840.5,0.595,0.331,
2015-10-19 12:44:14.132000+00:00,3,False,False,True,8.72,6.687,-4.616,8.125,5.86,31.741,2015-10-19 12:40:44.320248448+00:00,973,1006,1781,1847,32.808,5.392,-14.855,30.996,5.432,-14.793,30.984,4.905,-15.307,9.381,4.905,-15.307,9.381,0.578,0.571,16.814,16.734,-10.324,-7.921,-26.233,-9.595,-8.633,-25.43,-44.701,-146.495,-186.075,-45.238,-147.756,-185.006,26418102.0,2551256.25,26792874.0,2532791.5,38125400.0,3068840.5,38656680.0,3070152.5,4.536,0.503,
2015-10-22 06:03:24.207000+00:00,3,False,False,True,9.614,3.455,-1.938,3.961,2.286,63.683,2015-10-22 06:05:18.628507904+00:00,1790,1823,779,845,155.179,14.867,-11.039,54.321,14.949,-10.978,54.31,0.379,5.258,-9.267,0.379,5.258,-9.267,0.722,0.728,30.122,30.051,-3.337,79.641,-15.572,-3.569,78.674,-15.598,-18.544,-63.144,-152.466,-18.49,-61.444,-154.473,24769944.0,3795635.5,24731876.0,3783528.75,38447960.0,3704607.75,37665392.0,3653434.5,34.907,0.223,
2015-10-22 14:51:14.163000+00:00,3,True,True,True,7.668,7.072,-4.204,8.227,1.082,149.553,2015-10-22 14:52:08.897848448+00:00,1067,1100,358,424,135.793,4.748,-10.24,36.319,4.559,-10.219,36.298,-0.298,21.478,-12.594,-0.298,21.478,-12.594,0.798,0.791,18.843,19.118,2.799,-36.274,-14.348,0.179,-35.645,-13.729,-30.059,-169.618,-164.211,-23.577,-178.497,-157.815,28818640.0,2300490.75,29074184.0,2492994.5,39796824.0,2786313.0,39681176.0,2801233.75,3.129,0.619,
2015-10-22 14:52:54.215000+00:00,3,True,True,True,7.651,7.078,-4.198,8.23,1.082,149.553,2015-10-22 14:52:08.897848448+00:00,1067,1100,358,424,135.793,4.748,-10.24,36.319,4.559,-10.219,36.298,-0.298,21.478,-12.594,-0.298,21.478,-12.594,0.798,0.791,18.843,19.118,2.799,-36.274,-14.348,0.179,-35.645,-13.729,-30.059,-169.618,-164.211,-23.577,-178.497,-157.815,28818640.0,2300490.75,29074184.0,2492994.5,39796824.0,2786313.0,39681176.0,2801233.75,3.129,0.619,
2015-10-22 14:57:34.119000+00:00,3,True,True,True,7.591,7.097,-4.179,8.236,0.865,142.252,2015-10-22 14:58:17.825828864+00:00,601,634,1261,1327,12.31,4.748,-10.24,36.319,4.559,-10.219,36.298,7.472,-6.015,20.606,7.472,-6.015,20.606,0.798,0.791,18.417,16.538,2.799,-36.274,-14.348,0.179,-35.645,-13.729,-1.852,-171.579,-246.01,-0.264,-172.204,-239.815,28818640.0,4092895.5,29074184.0,4329105.0,39796824.0,3155666.0,39681176.0,3274109.5,4.656,0.619,
2015-10-22 15:08:54.079000+00:00,3,True,True,True,7.456,7.138,-4.133,8.248,0.932,32.071,2015-10-22 15:12:30.057716992+00:00,2915,2948,1342,1408,83.404,7.798,-9.81,34.718,7.659,-9.82,34.759,3.412,-14.549,-3.002,3.412,-14.549,-3.002,2.143,2.15,12.717,12.874,14.34,-12.387,-71.322,17.768,-12.879,-69.204,-37.45,-152.064,-247.581,-32.87,-157.471,-271.331,8249253.0,4441267.0,8393302.0,4552149.5,10802524.0,4254384.0,10914630.0,4203600.5,8.596,0.506,
2015-10-22 15:10:44.181000+00:00,3,False,True,True,7.431,7.144,-4.125,8.25,1.01,32.834,2015-10-22 15:12:30.057716992+00:00,2647,2680,1074,1140,83.404,7.798,-9.81,34.718,7.659,-9.82,34.759,3.412,-14.549,-3.002,3.412,-14.549,-3.002,2.143,2.15,12.717,12.874,14.34,-12.387,-71.322,17.768,-12.879,-69.204,-37.45,-152.064,-247.581,-32.87,-157.471,-271.331,8249253.0,4441267.0,8393302.0,4552149.5,10802524.0,4254384.0,10914630.0,4203600.5,8.596,0.506,
2015-10-22 15:15:44.185000+00:00,3,False,False,True,7.368,7.161,-4.103,8.253,2.642,47.576,2015-10-22 15:16:29.684656384+00:00,647,680,2225,2291,108.422,7.798,-9.81,34.718,7.659,-9.82,34.759,-2.163,-19.484,-12.906,-2.163,-19.484,-12.906,2.143,2.15,18.701,18.86,14.34,-12.387,-71.322,17.768,-12.879,-69.204,-28.941,-105.789,-99.346,-32.734,-109.058,-98.568,8249253.0,1773699.5,8393302.0,1846180.125,10802524.0,2503272.5,10914630.0,2493856.0,2.451,0.506,
2015-10-22 15:19:04.138000+00:00,3,False,False,True,7.324,7.173,-4.087,8.255,2.368,45.316,2015-10-22 15:16:29.684656384+00:00,1628,1661,894,960,94.42,13.239,-14.02,22.135,13.175,-13.618,22.471,-2.163,-19.484,-12.906,-2.163,-19.484,-12.906,2.133,2.082,18.701,18.86,-7.137,-19.763,-77.592,-7.276,-17.823,-78.023,-28.941,-105.789,-99.346,-32.734,-109.058,-98.568,15520769.0,1773699.5,15738571.0,1846180.125,24819766.0,2503272.5,25168546.0,2493856.0,2.451,1.583,
2015-10-23 14:22:54.175000+00:00,3,True,True,True,8.05,6.859,-4.234,8.061,2.102,133.519,2015-10-23 14:27:41.193943936+00:00,1824,1857,548,614,91.007,8.209,-1.938,31.363,8.242,-2.017,31.569,-2.149,24.389,1.672,-2.149,24.389,1.672,2.359,2.358,16.589,16.458,-25.818,-89.668,-237.845,-29.426,-85.763,-244.271,6.881,-154.949,-79.704,6.723,-156.903,-79.77,13413562.0,2536335.25,13668355.0,2557604.25,12162334.0,4376995.0,12325479.0,4205543.5,2.593,1.026,
2015-10-23 15:25:54.080000+00:00,3,False,False,True,7.285,7.099,-3.992,8.144,1.679,136.062,2015-10-23 15:27:16.547771008+00:00,777,810,338,404,83.93,6.178,-13.016,43.204,6.101,-13.309,43.552,-1.216,42.624,18.376,-1.216,42.624,18.376,0.75,0.758,11.144,11.533,12.844,36.123,-5.496,23.272,42.866,-5.349,-9.968,-165.518,-86.474,-9.081,-163.138,-85.784,39037200.0,4618996.0,38098848.0,4611278.5,46895984.0,4637583.0,46375368.0,4636767.0,0.929,0.518,
2015-10-23 15:36:04.139000+00:00,3,True,True,True,7.146,7.129,-3.941,8.145,2.672,112.286,2015-10-23 15:40:29.304168960+00:00,1157,1190,305,371,132.815,24.598,-9.869,36.943,24.753,-9.515,37.019,2.348,19.377,-19.885,2.348,19.377,-19.885,2.077,2.06,21.561,21.336,-25.582,-29.357,-81.81,-18.349,-28.343,-73.598,-3.76,-169.69,-105.708,-7.747,-170.183,-108.957,20274054.0,2877312.0,20400118.0,3051443.0,22895324.0,3150044.5,23087124.0,3331531.25,2.611,0.736,
2015-10-23 15:38:14.191000+00:00,3,False,True,True,7.119,7.134,-3.931,8.145,3.042,106.793,2015-10-23 15:40:26.154144896+00:00,1157,1190,305,371,132.815,24.598,-9.869,36.943,24.753,-9.515,37.019,2.348,19.377,-19.885,2.348,19.377,-19.885,2.077,2.06,21.561,21.336,-25.582,-29.357,-81.81,-18.349,-28.343,-73.598,-3.76,-169.69,-105.708,-7.747,-170.183,-108.957,20274054.0,2877312.0,20400118.0,3051443.0,22895324.0,3150044.5,23087124.0,3331531.25,2.611,0.736,
2015-10-24 05:19:24.219000+00:00,3,True,True,True,9.521,2.862,-1.496,3.23,0.68,112.893,2015-10-24 05:22:58.902747008+00:00,1461,1494,452,518,25.623,20.835,-18.605,49.287,20.748,-18.593,49.388,12.958,4.649,48.185,12.958,4.649,48.185,1.324,1.316,11.192,11.259,15.922,33.494,-3.149,10.516,31.075,-2.874,24.465,-113.164,3.523,23.175,-116.105,2.403,7547873.5,2254311.5,7923512.0,2248588.0,10157832.0,3925431.0,10279688.0,3928004.75,0.45,0.124,
2015-10-24 13:59:14.169000+00:00,3,False,False,True,8.363,6.656,-4.228,7.885,7.243,77.203,2015-10-24 13:59:27.266499584+00:00,222,255,656,722,59.804,13.135,-11.978,34.45,13.036,-12.021,34.428,1.634,18.008,21.61,1.634,18.008,21.61,0.753,0.754,10.116,10.358,74.203,-8.895,1.941,73.646,-10.594,0.572,14.247,-96.839,-128.201,16.85,-91.804,-127.16,17533318.0,2529448.25,17703860.0,2518539.75,27788784.0,3676691.0,28235162.0,3703588.0,1.263,0.369,
2015-10-24 14:03:14.173000+00:00,3,False,False,True,8.32,6.675,-4.219,7.897,6.917,76.984,2015-10-24 13:59:27.266499584+00:00,787,820,325,391,52.738,-2.233,-7.278,32.802,-2.258,-7.295,32.957,1.634,18.008,21.61,1.634,18.008,21.61,0.759,0.761,10.116,10.358,8.189,96.239,5.761,10.336,96.093,6.021,14.247,-96.839,-128.201,16.85,-91.804,-127.16,27937710.0,2529448.25,27888002.0,2518539.75,32649924.0,3676691.0,32873778.0,3703588.0,1.263,0.688,
2015-10-24 15:30:44.099000+00:00,3,False,False,True,7.261,7.018,-3.902,8.03,8.507,84.238,2015-10-24 15:26:10.057512960+00:00,659,692,327,393,78.615,3.617,-11.202,33.935,3.237,-11.319,33.955,-5.928,-16.97,-1.326,-5.928,-16.97,-1.326,1.104,1.102,22.097,21.292,166.646,44.559,0.582,165.8,43.899,4.441,-5.83,-109.542,-119.765,-7.583,-104.039,-116.658,26083372.0,2959232.5,25796252.0,2867473.25,42700564.0,3236524.0,42822760.0,3151105.25,5.237,0.933,
2015-10-31 05:13:04.170000+00:00,3,False,False,True,10.15,2.346,-1.326,2.695,0.817,136.285,2015-10-31 05:08:15.028892544+00:00,394,427,2087,2153,12.845,20.697,-14.013,48.586,20.607,-14.058,48.57,13.438,-20.893,38.136,13.438,-20.893,38.136,1.345,1.333,9.484,9.45,-15.769,-26.474,17.018,-14.464,-27.903,17.333,29.32,-77.525,70.482,24.711,-78.342,71.564,15597409.0,2558270.5,15506066.0,2564549.0,18112800.0,4231940.0,18702798.0,4231453.0,0.486,0.257,
2015-10-31 07:16:04.124000+00:00,3,False,False,True,10.71,3.453,-2.293,4.145,5.514,45.451,2015-10-31 07:17:48.240331520+00:00,161,194,1130,1196,26.26,10.756,-10.862,42.599,10.701,-10.8,42.615,22.821,-24.408,32.402,22.821,-24.408,32.402,0.789,0.782,8.181,8.224,-19.405,4.434,-28.47,-18.159,4.781,-28.785,7.052,-91.179,-50.752,5.559,-91.409,-50.672,16835110.0,1612300.875,17112662.0,1638115.25,23662288.0,2871690.5,23695016.0,2956401.75,0.287,0.256,
2015-11-01 03:23:14.212000+00:00,3,True,True,True,9.133,1.043,-0.557,1.182,0.759,44.213,2015-11-01 03:23:35.558468992+00:00,1181,1214,594,660,4.683,20.892,-6.739,67.003,21.376,-6.579,66.734,26.37,-6.577,63.773,26.37,-6.577,63.773,0.924,0.976,12.367,12.547,-1.659,43.036,4.686,0.41,54.168,8.688,49.465,-38.367,19.388,49.488,-35.95,21.51,28063862.0,3328185.5,27851868.0,3317109.75,34953696.0,3893328.5,34731072.0,4059877.5,0.324,0.205,
2015-11-01 15:00:34.169000+00:00,3,True,True,True,7.916,6.168,-3.496,7.09,0.928,169.398,2015-11-01 15:02:20.514012032+00:00,1811,1844,861,927,169.832,8.949,-5.046,45.803,8.969,-4.938,45.876,-13.704,-1.462,-43.435,-13.704,-1.462,-43.435,1.491,1.563,24.027,24.32,-10.961,-88.317,-174.517,-10.494,-87.838,-170.648,-0.076,-105.99,-46.063,-0.415,-103.078,-47.243,29075246.0,2237638.5,27686498.0,2249009.75,32909562.0,2977570.25,31040094.0,2965147.0,1.022,0.709,
2015-11-01 15:05:14.223000+00:00,3,False,True,True,7.852,6.183,-3.479,7.094,0.436,109.99,2015-11-01 15:10:06.192830976+00:00,2915,2948,1864,1930,33.451,10.321,-11.415,44.409,10.017,-11.257,44.438,-0.266,-14.899,14.772,-0.266,-14.899,14.772,1.048,1.022,21.61,21.657,-15.608,-47.086,-43.828,-16.668,-43.813,-43.365,10.832,-201.549,-54.719,9.033,-204.886,-48.325,35232524.0,4889947.5,35469688.0,5053618.0,38556516.0,4834090.5,38639272.0,4806205.0,9.787,0.586,
2015-11-01 15:11:14.078000+00:00,3,True,True,True,7.766,6.202,-3.454,7.099,1.474,145.153,2015-11-01 15:13:26.669481088+00:00,1605,1638,113,179,102.933,10.322,-21.566,27.595,10.508,-21.418,27.566,-2.468,-22.257,-26.657,-2.468,-22.257,-26.657,0.879,0.88,18.869,18.9,23.218,86.169,12.785,24.752,83.686,17.144,-17.134,-124.723,-123.554,-24.787,-124.208,-122.619,56922016.0,4591797.0,57056588.0,4643801.5,81988464.0,4652442.0,81914944.0,4585076.0,2.344,1.497,
2015-11-01 15:14:54.131000+00:00,3,True,True,True,7.715,6.213,-3.44,7.102,1.948,157.653,2015-11-01 15:13:26.669481088+00:00,138,171,2352,2418,23.467,10.322,-21.566,27.595,10.508,-21.418,27.566,1.021,-8.543,24.681,1.021,-8.543,24.681,0.879,0.88,17.204,16.133,23.218,86.169,12.785,24.752,83.686,17.144,-42.768,-135.984,-173.517,-48.87,-134.6,-172.011,56922016.0,5626349.5,57056588.0,5743845.0,81988464.0,5769491.0,81914944.0,6114788.5,5.385,1.497,
2015-11-01 15:16:14.082000+00:00,3,True,True,True,7.693,6.218,-3.433,7.103,3.721,164.107,2015-11-01 15:13:26.669481088+00:00,3418,3451,2154,2220,13.532,8.469,-15.191,31.599,8.35,-16.228,31.692,1.021,-8.543,24.681,1.021,-8.543,24.681,0.998,1.007,17.204,16.133,-2.595,94.124,53.565,-3.099,89.503,52.905,-42.768,-135.984,-173.517,-48.87,-134.6,-172.011,58430144.0,5626349.5,58615136.0,5743845.0,77461792.0,5769491.0,77333560.0,6114788.5,5.385,1.742,
2015-11-01 15:17:44.084000+00:00,3,True,True,True,7.671,6.222,-3.427,7.103,0.605,157.721,2015-11-01 15:13:26.669481088+00:00,2984,3017,1554,1620,8.099,6.134,-10.425,36.393,6.52,-10.493,36.403,1.021,-8.543,24.681,1.021,-8.543,24.681,1.176,1.176,17.204,16.133,-14.51,44.083,-38.783,-13.787,44.256,-40.034,-42.768,-135.984,-173.517,-48.87,-134.6,-172.011,48933072.0,5626349.5,49301220.0,5743845.0,72948872.0,5769491.0,72835872.0,6114788.5,5.385,1.585,
2015-11-01 15:27:44.093000+00:00,3,True,True,True,7.521,6.25,-3.383,7.107,0.915,159.3,2015-11-01 15:31:26.603344384+00:00,1501,1534,543,609,50.346,13.209,-11.002,40.946,13.462,-10.204,40.78,2.649,-6.173,2.542,2.649,-6.173,2.542,0.79,0.804,26.191,25.675,13.424,30.862,32.495,17.231,30.888,38.305,-11.822,-152.303,-133.608,-13.484,-152.095,-129.442,55347320.0,4760382.0,54898088.0,4805881.5,71159824.0,4963817.5,69977024.0,4951038.0,93.355,0.848,
2015-11-01 15:29:54.145000+00:00,3,True,True,True,7.491,6.255,-3.373,7.107,0.9,158.613,2015-11-01 15:31:26.603344384+00:00,634,667,303,369,6.49,13.209,-11.002,40.946,13.462,-10.204,40.78,7.416,-2.775,18.443,7.416,-2.775,18.443,0.79,0.804,22.767,22.607,13.424,30.862,32.495,17.231,30.888,38.305,-18.742,-135.925,-114.53,-20.751,-136.16,-114.903,55347320.0,5365669.0,54898088.0,5383133.5,71159824.0,5559026.5,69977024.0,5567142.5,13.081,0.848,
2015-11-01 15:31:24.146000+00:00,3,True,True,True,7.468,6.259,-3.367,7.107,0.393,139.0,2015-11-01 15:31:26.603344384+00:00,569,602,1478,1544,3.176,13.209,-11.002,40.946,13.462,-10.204,40.78,6.258,-4.856,22.578,6.258,-4.856,22.578,0.79,0.804,18.759,18.879,13.424,30.862,32.495,17.231,30.888,38.305,-50.3,-129.715,-229.157,-51.863,-128.689,-230.274,55347320.0,4911807.0,54898088.0,4894957.5,71159824.0,5384124.5,69977024.0,5399478.5,5.395,0.848,
2015-11-01 15:36:04.200000+00:00,3,True,True,True,7.391,6.272,-3.343,7.107,2.569,142.227,2015-11-01 15:31:26.528340096+00:00,98,131,466,532,12.302,8.038,-15.978,45.628,7.35,-16.247,45.649,9.754,-5.864,29.941,9.754,-5.864,29.941,0.963,0.975,17.444,16.926,18.95,76.256,6.255,18.248,76.582,9.576,-45.73,-133.307,-244.583,-48.142,-135.576,-251.309,42146244.0,5492327.5,42655268.0,5881324.5,54283444.0,5771799.0,54322660.0,5744718.5,3.597,0.656,
2015-11-02 15:25:54.115000+00:00,3,False,True,True,7.562,6.149,-3.323,6.989,2.078,73.694,2015-11-02 15:28:44.048687616+00:00,2306,2339,795,861,150.431,14.129,-10.799,45.431,14.138,-10.704,45.499,2.99,-3.662,-31.826,2.99,-3.662,-31.826,1.682,1.672,45.0,43.186,38.961,-0.068,8.383,40.236,-1.498,7.441,-24.26,-121.749,-99.986,-25.366,-123.719,-101.382,24334526.0,2279919.5,24399408.0,2279805.25,40837552.0,2194892.5,41034664.0,2403727.25,3.675,0.73,
2015-11-03 15:46:04.178000+00:00,3,True,True,True,7.242,6.1,-3.159,6.869,2.715,133.649,2015-11-03 15:49:02.319047424+00:00,2227,2260,1216,1282,23.33,16.649,-30.605,63.315,16.991,-30.191,62.67,9.87,-46.752,40.564,9.87,-46.752,40.564,1.147,1.138,17.518,18.224,47.409,-190.686,-108.607,55.329,-196.853,-107.664,-24.717,-310.621,-252.167,-25.203,-308.62,-248.977,22803270.0,4493264.0,23100554.0,4490789.5,32253238.0,6875979.0,33344140.0,6930729.0,0.909,0.2,
2015-11-03 15:49:14.081000+00:00,3,False,False,True,7.193,6.106,-3.144,6.868,0.402,54.076,2015-11-03 15:52:11.695601536+00:00,2429,2462,745,811,12.6,13.808,-51.979,52.024,13.737,-51.599,51.959,7.668,-50.806,32.889,7.668,-50.806,32.889,2.082,2.088,15.831,16.184,14.37,-274.605,-152.115,11.963,-274.83,-153.524,-42.478,-269.057,-326.303,-43.405,-261.578,-321.033,14119867.0,5558228.0,14671082.0,5492373.0,22277150.0,6788353.0,22104504.0,6749166.5,0.902,0.222,
2015-11-03 15:56:44.088000+00:00,3,False,False,True,7.068,6.119,-3.106,6.862,0.891,50.597,2015-11-03 15:52:12.445605504+00:00,401,434,953,1019,10.609,15.639,-26.931,57.444,16.34,-27.097,57.475,13.236,-15.652,60.012,13.236,-15.652,60.012,1.919,1.947,7.777,7.742,0.143,-117.666,-59.874,-0.323,-112.026,-61.506,68.982,-155.155,150.034,75.582,-156.231,149.272,22175214.0,9686192.0,21554862.0,9855205.0,29117704.0,11580978.0,29291246.0,11583885.0,0.701,0.382,
2015-11-04 07:26:04.113000+00:00,3,False,False,True,11.019,3.161,-2.189,3.845,0.883,107.032,2015-11-04 07:26:25.151105024+00:00,162,195,603,669,159.975,0.529,3.674,-7.165,0.804,3.007,-6.27,-10.965,-6.371,24.154,-10.965,-6.371,24.154,1.468,1.671,19.668,20.165,-197.249,-83.359,139.839,-211.242,-73.442,140.441,-395.245,-381.651,-114.529,-378.181,-375.651,-106.517,48198480.0,5202037.0,45592224.0,5824669.5,53508788.0,6567580.0,51748768.0,7547056.5,6.907,42.432,
2015-11-04 07:27:14.164000+00:00,3,False,False,True,11.02,3.168,-2.196,3.855,0.883,107.032,2015-11-04 07:26:25.151105024+00:00,162,195,603,669,159.975,0.529,3.674,-7.165,0.804,3.007,-6.27,-10.965,-6.371,24.154,-10.965,-6.371,24.154,1.468,1.671,19.668,20.165,-197.249,-83.359,139.839,-211.242,-73.442,140.441,-395.245,-381.651,-114.529,-378.181,-375.651,-106.517,48198480.0,5202037.0,45592224.0,5824669.5,53508788.0,6567580.0,51748768.0,7547056.5,6.907,42.432,
2015-11-05 04:08:54.161000+00:00,3,False,False,True,10.04,1.284,-0.802,1.514,13.016,120.881,2015-11-05 04:09:13.169056512+00:00,67,100,309,375,51.938,4.5,-15.59,54.856,4.581,-15.429,54.907,11.054,16.812,23.848,11.054,16.812,23.848,0.699,0.705,19.381,19.35,-6.449,-65.145,6.833,-2.191,-66.805,5.725,-30.328,-35.938,-17.898,-33.474,-38.368,-13.69,19176200.0,3696979.0,19916400.0,3691115.25,24428018.0,5198874.0,25850768.0,5182285.0,2.941,0.164,
2015-11-05 05:18:04.119000+00:00,3,False,False,True,10.606,1.983,-1.246,2.342,6.638,72.499,2015-11-05 05:18:22.050582400+00:00,589,622,306,372,118.459,17.972,-11.982,46.701,17.982,-11.52,46.949,-4.581,-21.784,-18.868,-4.581,-21.784,-18.868,1.025,1.045,12.289,12.189,98.687,-23.395,-47.846,100.779,-22.302,-48.932,-35.139,-89.731,-83.49,-35.631,-113.703,-82.819,9213266.0,5749803.0,9229847.0,5447001.5,10836073.0,7869971.0,10963433.0,7838437.0,3.311,0.134,
2015-11-05 05:21:34.121000+00:00,3,False,False,True,10.628,2.016,-1.269,2.382,6.638,72.499,2015-11-05 05:18:22.050582400+00:00,589,622,306,372,118.459,17.972,-11.982,46.701,17.982,-11.52,46.949,-4.581,-21.784,-18.868,-4.581,-21.784,-18.868,1.025,1.045,12.289,12.189,98.687,-23.395,-47.846,100.779,-22.302,-48.932,-35.139,-89.731,-83.49,-35.631,-113.703,-82.819,9213266.0,5749803.0,9229847.0,5447001.5,10836073.0,7869971.0,10963433.0,7838437.0,3.311,0.134,
2015-11-05 14:11:24.081000+00:00,3,True,True,True,8.66,5.583,-3.371,6.522,1.586,164.851,2015-11-05 14:14:03.031621888+00:00,1376,1409,424,490,155.231,8.869,-7.782,41.025,8.958,-5.273,41.103,-2.178,16.582,-27.718,-2.178,16.582,-27.718,1.508,1.53,8.541,8.462,-33.225,18.951,-127.349,-31.949,71.273,-123.936,-42.541,-165.289,-111.058,-38.812,-164.996,-113.281,15125606.0,3753847.75,15732693.0,3771137.75,12141855.0,5239105.0,12869450.0,5249318.0,1.167,0.431,
2015-11-05 14:21:24.089000+00:00,3,True,True,True,8.526,5.627,-3.346,6.547,3.268,63.321,2015-11-05 14:23:31.836280448+00:00,256,289,573,639,108.935,14.513,-13.026,38.503,16.392,-14.92,37.649,-3.662,25.397,1.968,-3.662,25.397,1.968,0.51,0.572,14.155,13.918,8.853,-34.47,-24.699,8.161,-62.386,-16.564,-88.487,-159.303,-138.13,-89.126,-165.066,-160.512,32371028.0,4118436.5,32285850.0,3946789.5,50460228.0,6044066.0,47494436.0,6221851.0,3.194,0.398,
2015-11-05 14:22:54.091000+00:00,3,True,True,True,8.506,5.634,-3.342,6.55,3.268,63.321,2015-11-05 14:23:31.836280448+00:00,256,289,573,639,108.935,14.513,-13.026,38.503,16.392,-14.92,37.649,-3.662,25.397,1.968,-3.662,25.397,1.968,0.51,0.572,14.155,13.918,8.853,-34.47,-24.699,8.161,-62.386,-16.564,-88.487,-159.303,-138.13,-89.126,-165.066,-160.512,32371028.0,4118436.5,32285850.0,3946789.5,50460228.0,6044066.0,47494436.0,6221851.0,3.194,0.398,
2015-11-05 14:57:24.121000+00:00,3,False,False,True,8.014,5.769,-3.231,6.612,0.45,63.468,2015-11-05 14:57:48.503128960+00:00,623,656,781,847,4.069,10.082,-24.222,40.048,9.781,-25.809,39.458,6.415,-18.178,32.124,6.415,-18.178,32.124,0.513,0.572,8.654,8.334,-2.053,-55.09,-76.58,-9.591,-53.199,-94.141,-46.823,-237.469,-145.374,-45.685,-236.274,-143.724,34158596.0,5647204.0,32781932.0,5671010.0,39803132.0,6730829.0,42686100.0,6786348.0,1.224,0.312,
2015-11-05 14:56:44.221000+00:00,3,False,False,True,8.022,5.767,-3.233,6.611,0.45,63.468,2015-11-05 14:57:48.503128960+00:00,623,656,781,847,4.069,10.082,-24.222,40.048,9.781,-25.809,39.458,6.415,-18.178,32.124,6.415,-18.178,32.124,0.513,0.572,8.654,8.334,-2.053,-55.09,-76.58,-9.591,-53.199,-94.141,-46.823,-237.469,-145.374,-45.685,-236.274,-143.724,34158596.0,5647204.0,32781932.0,5671010.0,39803132.0,6730829.0,42686100.0,6786348.0,1.224,0.312,
2015-11-05 14:58:14.222000+00:00,3,False,False,True,7.999,5.772,-3.228,6.613,0.692,80.404,2015-11-05 14:57:48.503128960+00:00,623,656,1242,1308,16.879,10.082,-24.222,40.048,9.781,-25.809,39.458,18.382,-22.968,27.242,18.382,-22.968,27.242,0.513,0.572,10.591,10.332,-2.053,-55.09,-76.58,-9.591,-53.199,-94.141,-83.163,-220.264,-165.656,-88.837,-229.234,-153.987,34158596.0,5058315.0,32781932.0,4935429.5,39803132.0,5289079.0,42686100.0,5281144.0,1.08,0.312,
2015-11-05 14:59:14.223000+00:00,3,False,False,True,7.984,5.775,-3.224,6.614,0.692,80.404,2015-11-05 14:57:48.503128960+00:00,623,656,1242,1308,16.879,10.082,-24.222,40.048,9.781,-25.809,39.458,18.382,-22.968,27.242,18.382,-22.968,27.242,0.513,0.572,10.591,10.332,-2.053,-55.09,-76.58,-9.591,-53.199,-94.141,-83.163,-220.264,-165.656,-88.837,-229.234,-153.987,34158596.0,5058315.0,32781932.0,4935429.5,39803132.0,5289079.0,42686100.0,5281144.0,1.08,0.312,
2015-11-05 15:00:14.224000+00:00,3,False,False,True,7.969,5.779,-3.22,6.616,0.692,80.404,2015-11-05 14:57:48.503128960+00:00,623,656,1242,1308,16.879,10.082,-24.222,40.048,9.781,-25.809,39.458,18.382,-22.968,27.242,18.382,-22.968,27.242,0.513,0.572,10.591,10.332,-2.053,-55.09,-76.58,-9.591,-53.199,-94.141,-83.163,-220.264,-165.656,-88.837,-229.234,-153.987,34158596.0,5058315.0,32781932.0,4935429.5,39803132.0,5289079.0,42686100.0,5281144.0,1.08,0.312,
