Date,Probe,walen1,walen2,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,r_W,theta_w,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
2015-09-13 10:55:34.201000+00:00,3,False,False,True,5.463,7.723,-5.001,9.201,4.006,102.769,2015-09-13 11:14:30.044009984+00:00,1653,1686,3039,3105,15.902,11.178,-10.192,19.8,11.232,-9.794,19.073,11.302,-4.616,25.705,11.302,-4.616,25.705,0.789,0.728,12.429,12.516,-13.791,-34.08,10.607,-17.762,-30.327,26.967,-26.096,-192.36,-231.853,-27.151,-206.09,-223.062,53191908.0,5389203.0,59915492.0,5195818.0,74556392.0,4859338.0,88391016.0,4879882.0,2.829,2.824,
2015-09-13 11:02:04.206000+00:00,3,False,False,True,5.437,7.791,-5.054,9.286,7.215,92.546,2015-09-13 11:14:30.044009984+00:00,656,689,2042,2108,15.902,11.178,-10.192,19.8,11.232,-9.794,19.073,11.302,-4.616,25.705,11.302,-4.616,25.705,0.789,0.728,12.429,12.516,-13.791,-34.08,10.607,-17.762,-30.327,26.967,-26.096,-192.36,-231.853,-27.151,-206.09,-223.062,53191908.0,5389203.0,59915492.0,5195818.0,74556392.0,4859338.0,88391016.0,4879882.0,2.829,2.824,
2015-09-13 11:08:44.111000+00:00,3,False,False,True,5.409,7.858,-5.104,9.37,7.215,92.546,2015-09-13 11:14:30.044009984+00:00,656,689,2042,2108,15.902,11.178,-10.192,19.8,11.232,-9.794,19.073,11.302,-4.616,25.705,11.302,-4.616,25.705,0.789,0.728,12.429,12.516,-13.791,-34.08,10.607,-17.762,-30.327,26.967,-26.096,-192.36,-231.853,-27.151,-206.09,-223.062,53191908.0,5389203.0,59915492.0,5195818.0,74556392.0,4859338.0,88391016.0,4879882.0,2.829,2.824,
2015-09-13 11:14:04.216000+00:00,3,False,False,True,5.385,7.914,-5.145,9.439,7.215,92.546,2015-09-13 11:14:30.044009984+00:00,656,689,2042,2108,15.902,11.178,-10.192,19.8,11.232,-9.794,19.073,11.302,-4.616,25.705,11.302,-4.616,25.705,0.789,0.728,12.429,12.516,-13.791,-34.08,10.607,-17.762,-30.327,26.967,-26.096,-192.36,-231.853,-27.151,-206.09,-223.062,53191908.0,5389203.0,59915492.0,5195818.0,74556392.0,4859338.0,88391016.0,4879882.0,2.829,2.824,
2015-09-13 11:24:54.174000+00:00,3,False,False,True,5.335,8.025,-5.222,9.574,6.642,92.48,2015-09-13 11:14:30.044009984+00:00,1456,1489,577,643,15.468,7.89,-11.007,22.81,8.029,-10.903,22.86,11.302,-4.616,25.705,11.302,-4.616,25.705,0.484,0.489,12.429,12.516,-30.81,17.66,-65.848,-34.487,19.131,-68.154,-26.096,-192.36,-231.853,-27.151,-206.09,-223.062,79338480.0,5389203.0,79139144.0,5195818.0,107415672.0,4859338.0,106826168.0,4879882.0,2.829,2.131,
2015-09-13 11:20:24.171000+00:00,3,False,False,True,5.356,7.98,-5.191,9.519,6.157,93.526,2015-09-13 11:14:30.044009984+00:00,734,767,1376,1442,12.671,8.65,-8.466,18.925,8.602,-8.426,19.007,11.302,-4.616,25.705,11.302,-4.616,25.705,0.855,0.847,12.429,12.516,7.726,-40.192,-64.59,6.985,-42.217,-62.039,-26.096,-192.36,-231.853,-27.151,-206.09,-223.062,44270440.0,5389203.0,45281704.0,5195818.0,63773792.0,4859338.0,64823760.0,4879882.0,2.829,3.018,
2015-09-13 15:03:34.103000+00:00,3,False,True,True,3.882,9.866,-5.513,11.301,4.247,104.757,2015-09-13 15:18:00.072628480+00:00,679,712,283,349,30.667,7.571,-7.82,17.65,8.472,-7.517,17.026,8.052,-19.667,13.102,8.052,-19.667,13.102,0.659,0.657,10.974,10.976,-2.071,1.229,-77.25,-3.608,6.094,-74.444,-6.478,-219.91,-177.088,-4.499,-229.351,-169.382,53283408.0,6032774.5,53634620.0,6139149.0,72526848.0,6523327.0,73645240.0,6445535.5,3.848,3.199,
2015-09-13 15:16:24.213000+00:00,3,False,True,True,3.774,9.949,-5.461,11.349,4.248,104.757,2015-09-13 15:18:00.072628480+00:00,3098,3131,283,349,40.716,6.778,-3.486,15.052,6.733,-3.464,15.238,8.052,-19.667,13.102,8.052,-19.667,13.102,0.365,0.365,10.974,10.976,40.254,13.335,-40.745,47.798,16.13,-44.069,-6.478,-219.91,-177.088,-4.499,-229.351,-169.382,70044600.0,6032774.5,68876376.0,6139149.0,86113560.0,6523327.0,86758672.0,6445535.5,3.848,3.326,
2015-09-13 15:24:34.120000+00:00,3,True,True,True,3.706,9.997,-5.426,11.375,2.757,130.075,2015-09-13 15:18:00.072628480+00:00,2697,2730,1421,1487,29.909,6.778,-3.486,15.052,6.733,-3.464,15.238,12.099,8.991,24.736,12.099,8.991,24.736,0.365,0.365,8.352,8.123,40.254,13.335,-40.745,47.798,16.13,-44.069,-22.007,-275.923,-111.218,-21.989,-268.896,-109.772,70044600.0,6151083.0,68876376.0,6134141.5,86113560.0,5845396.0,86758672.0,6026492.0,2.793,3.326,
2015-09-13 15:31:24.076000+00:00,3,True,True,True,3.646,10.039,-5.393,11.396,3.245,136.936,2015-09-13 15:18:00.072628480+00:00,2499,2532,1223,1289,29.909,6.778,-3.486,15.052,6.733,-3.464,15.238,12.099,8.991,24.736,12.099,8.991,24.736,0.365,0.365,8.352,8.123,40.254,13.335,-40.745,47.798,16.13,-44.069,-22.007,-275.923,-111.218,-21.989,-268.896,-109.772,70044600.0,6151083.0,68876376.0,6134141.5,86113560.0,5845396.0,86758672.0,6026492.0,2.793,3.326,
2015-09-13 15:27:44.173000+00:00,3,True,True,True,3.68,10.015,-5.412,11.384,3.245,136.936,2015-09-13 15:18:00.072628480+00:00,2499,2532,1223,1289,29.909,6.778,-3.486,15.052,6.733,-3.464,15.238,12.099,8.991,24.736,12.099,8.991,24.736,0.365,0.365,8.352,8.123,40.254,13.335,-40.745,47.798,16.13,-44.069,-22.007,-275.923,-111.218,-21.989,-268.896,-109.772,70044600.0,6151083.0,68876376.0,6134141.5,86113560.0,5845396.0,86758672.0,6026492.0,2.793,3.326,
2015-09-14 09:42:54.135000+00:00,3,False,False,True,5.797,6.909,-4.323,8.151,2.86,59.37,2015-09-14 10:02:06.737640448+00:00,1856,1889,2919,2985,47.909,9.948,-20.694,53.666,10.269,-21.169,53.383,10.098,-54.325,19.418,10.098,-54.325,19.418,2.043,2.129,13.285,13.391,10.852,-197.729,-77.298,3.457,-184.154,-67.001,-46.129,-200.163,-289.237,-47.581,-200.241,-291.253,11463181.0,4126770.5,12342383.0,4201140.0,20389500.0,4755532.0,20835332.0,4767556.0,0.597,0.329,
2015-09-14 12:15:34.155000+00:00,3,False,False,True,5.194,8.486,-5.515,10.121,5.942,84.996,2015-09-14 12:20:56.821993472+00:00,533,566,2923,2989,41.958,12.091,-18.192,16.858,12.09,-18.068,17.033,5.004,-5.169,40.161,5.004,-5.169,40.161,1.132,1.123,10.039,10.103,62.142,-73.697,-173.864,62.792,-72.626,-187.065,16.223,-209.857,-114.755,14.462,-206.592,-110.942,51501104.0,3798450.0,52117496.0,3841222.5,68054144.0,5965707.0,68339480.0,6004872.0,0.942,2.943,
2015-09-14 12:11:44.202000+00:00,3,False,False,True,5.217,8.449,-5.498,10.081,5.942,84.996,2015-09-14 12:20:56.821993472+00:00,533,566,2923,2989,41.958,12.091,-18.192,16.858,12.09,-18.068,17.033,5.004,-5.169,40.161,5.004,-5.169,40.161,1.132,1.123,10.039,10.103,62.142,-73.697,-173.864,62.792,-72.626,-187.065,16.223,-209.857,-114.755,14.462,-206.592,-110.942,51501104.0,3798450.0,52117496.0,3841222.5,68054144.0,5965707.0,68339480.0,6004872.0,0.942,2.943,
2015-09-14 12:19:24.108000+00:00,3,False,False,True,5.171,8.523,-5.531,10.16,5.942,84.996,2015-09-14 12:20:56.821993472+00:00,533,566,2923,2989,41.958,12.091,-18.192,16.858,12.09,-18.068,17.033,5.004,-5.169,40.161,5.004,-5.169,40.161,1.132,1.123,10.039,10.103,62.142,-73.697,-173.864,62.792,-72.626,-187.065,16.223,-209.857,-114.755,14.462,-206.592,-110.942,51501104.0,3798450.0,52117496.0,3841222.5,68054144.0,5965707.0,68339480.0,6004872.0,0.942,2.943,
2015-09-14 12:24:44.212000+00:00,3,False,False,True,5.142,8.568,-5.55,10.209,5.942,84.996,2015-09-14 12:20:56.821993472+00:00,4205,4238,2923,2989,17.348,6.769,-14.495,31.22,6.833,-14.156,31.233,5.004,-5.169,40.161,5.004,-5.169,40.161,2.366,2.371,10.039,10.103,1.339,22.331,-16.135,1.174,20.776,-19.105,16.223,-209.857,-114.755,14.462,-206.592,-110.942,25656446.0,3798450.0,26191552.0,3841222.5,33556844.0,5965707.0,33699984.0,6004872.0,0.942,1.918,
2015-09-14 12:28:04.164000+00:00,3,False,False,True,5.122,8.599,-5.563,10.242,5.942,84.996,2015-09-14 12:20:56.821993472+00:00,4205,4238,2923,2989,17.348,6.769,-14.495,31.22,6.833,-14.156,31.233,5.004,-5.169,40.161,5.004,-5.169,40.161,2.366,2.371,10.039,10.103,1.339,22.331,-16.135,1.174,20.776,-19.105,16.223,-209.857,-114.755,14.462,-206.592,-110.942,25656446.0,3798450.0,26191552.0,3841222.5,33556844.0,5965707.0,33699984.0,6004872.0,0.942,1.918,
2015-09-14 16:18:24.147000+00:00,3,False,False,True,3.347,10.229,-5.137,11.447,2.469,116.225,2015-09-14 16:13:32.171814400+00:00,635,668,2272,2338,47.474,11.729,-28.977,8.737,11.329,-29.602,8.766,9.363,-3.63,7.644,9.363,-3.63,7.644,0.952,1.009,9.492,9.179,-11.812,-26.294,-215.93,-11.579,-28.216,-222.154,-86.438,-303.28,-266.599,-81.707,-307.337,-266.419,41574468.0,7538521.0,41887540.0,7416064.5,47923068.0,7074710.5,45991996.0,7206214.0,12.542,1.438,
2015-09-15 11:17:44.107000+00:00,3,True,True,True,5.608,7.917,-5.211,9.478,3.508,133.447,2015-09-15 11:19:27.929657856+00:00,1349,1382,2198,2264,36.405,9.422,-23.518,31.299,9.034,-23.415,31.5,1.692,-28.509,9.199,1.692,-28.509,9.199,1.293,1.308,12.02,11.724,8.05,-154.416,-166.008,15.716,-153.917,-168.163,-10.272,-228.474,-374.272,-9.001,-227.692,-384.937,27929552.0,6234783.5,28418362.0,6427939.5,36744280.0,5684327.0,36875272.0,5859593.5,2.755,0.875,
2015-09-15 11:21:44.110000+00:00,3,True,True,True,5.59,7.956,-5.238,9.526,3.508,133.447,2015-09-15 11:19:27.929657856+00:00,1349,1382,2198,2264,36.405,9.422,-23.518,31.299,9.034,-23.415,31.5,1.692,-28.509,9.199,1.692,-28.509,9.199,1.293,1.308,12.02,11.724,8.05,-154.416,-166.008,15.716,-153.917,-168.163,-10.272,-228.474,-374.272,-9.001,-227.692,-384.937,27929552.0,6234783.5,28418362.0,6427939.5,36744280.0,5684327.0,36875272.0,5859593.5,2.755,0.875,
2015-09-15 11:25:04.213000+00:00,3,True,True,True,5.574,7.99,-5.261,9.567,2.647,116.926,2015-09-15 11:19:27.929657856+00:00,1349,1382,4391,4457,19.442,9.422,-23.518,31.299,9.034,-23.415,31.5,8.866,-7.048,13.073,8.866,-7.048,13.073,1.293,1.308,12.357,12.318,8.05,-154.416,-166.008,15.716,-153.917,-168.163,-67.329,-330.0,-424.571,-68.539,-327.586,-436.728,27929552.0,8107797.0,28418362.0,8208018.5,36744280.0,7844004.0,36875272.0,7860030.5,10.935,0.875,
2015-09-15 11:40:24.175000+00:00,3,True,True,True,5.5,8.138,-5.357,9.743,2.642,152.528,2015-09-15 11:47:24.716283008+00:00,281,314,5585,5651,138.985,9.422,-23.518,31.299,9.034,-23.415,31.5,-10.818,-2.566,-26.771,-10.818,-2.566,-26.771,1.293,1.308,12.018,11.751,8.05,-154.416,-166.008,15.716,-153.917,-168.163,-19.055,-272.741,-151.972,-16.815,-266.851,-153.063,27929552.0,6665952.5,28418362.0,6903633.0,36744280.0,6857829.0,36875272.0,6918403.5,3.354,0.875,
2015-09-15 11:42:24.177000+00:00,3,True,True,True,5.49,8.157,-5.368,9.765,1.489,159.376,2015-09-15 11:47:24.716283008+00:00,1843,1876,4918,4984,128.864,14.322,-17.593,16.342,14.971,-19.354,15.477,-10.818,-2.566,-26.771,-10.818,-2.566,-26.771,1.459,1.464,12.018,11.751,-20.808,-31.94,-18.071,-21.314,-36.307,-22.842,-19.055,-272.741,-151.972,-16.815,-266.851,-153.063,31995068.0,6665952.5,34281348.0,6903633.0,43635992.0,6857829.0,47142592.0,6918403.5,3.354,2.507,
2015-09-15 11:48:34.082000+00:00,3,True,True,True,5.46,8.213,-5.401,9.83,1.874,157.796,2015-09-15 11:47:24.716283008+00:00,779,812,3854,3920,128.864,14.322,-17.593,16.342,14.971,-19.354,15.477,-10.818,-2.566,-26.771,-10.818,-2.566,-26.771,1.459,1.464,12.018,11.751,-20.808,-31.94,-18.071,-21.314,-36.307,-22.842,-19.055,-272.741,-151.972,-16.815,-266.851,-153.063,31995068.0,6665952.5,34281348.0,6903633.0,43635992.0,6857829.0,47142592.0,6918403.5,3.354,2.507,
2015-09-15 11:45:24.180000+00:00,3,True,True,True,5.475,8.185,-5.385,9.797,1.462,159.151,2015-09-15 11:47:24.716283008+00:00,1310,1343,4385,4451,128.864,14.322,-17.593,16.342,14.971,-19.354,15.477,-10.818,-2.566,-26.771,-10.818,-2.566,-26.771,1.459,1.464,12.018,11.751,-20.808,-31.94,-18.071,-21.314,-36.307,-22.842,-19.055,-272.741,-151.972,-16.815,-266.851,-153.063,31995068.0,6665952.5,34281348.0,6903633.0,43635992.0,6857829.0,47142592.0,6918403.5,3.354,2.507,
2015-09-15 11:59:14.141000+00:00,3,True,True,True,5.406,8.31,-5.455,9.941,1.874,157.796,2015-09-15 11:47:24.716283008+00:00,779,812,3854,3920,128.864,14.322,-17.593,16.342,14.971,-19.354,15.477,-10.818,-2.566,-26.771,-10.818,-2.566,-26.771,1.459,1.464,12.018,11.751,-20.808,-31.94,-18.071,-21.314,-36.307,-22.842,-19.055,-272.741,-151.972,-16.815,-266.851,-153.063,31995068.0,6665952.5,34281348.0,6903633.0,43635992.0,6857829.0,47142592.0,6918403.5,3.354,2.507,
2015-09-15 12:00:44.142000+00:00,3,True,True,True,5.398,8.324,-5.462,9.956,1.695,157.285,2015-09-15 11:47:24.716283008+00:00,645,678,3720,3786,128.864,14.322,-17.593,16.342,14.971,-19.354,15.477,-10.818,-2.566,-26.771,-10.818,-2.566,-26.771,1.459,1.464,12.018,11.751,-20.808,-31.94,-18.071,-21.314,-36.307,-22.842,-19.055,-272.741,-151.972,-16.815,-266.851,-153.063,31995068.0,6665952.5,34281348.0,6903633.0,43635992.0,6857829.0,47142592.0,6918403.5,3.354,2.507,
2015-09-15 12:10:04.100000+00:00,3,True,True,True,5.346,8.411,-5.506,10.052,2.078,157.667,2015-09-15 12:25:35.007379456+00:00,3959,3992,487,553,139.755,10.125,-14.151,16.702,10.202,-13.722,16.92,-5.974,-0.31,-32.342,-5.974,-0.31,-32.342,1.917,1.785,12.281,12.416,48.511,33.367,-73.05,43.856,40.809,-76.552,-41.514,-258.802,-155.105,-36.033,-262.563,-157.313,18723878.0,7010085.0,19707642.0,6651133.0,23392932.0,5612407.0,25434712.0,5591840.5,2.691,2.302,
2015-09-15 12:11:14.151000+00:00,3,False,False,True,5.34,8.42,-5.51,10.062,0.913,81.071,2015-09-15 12:25:35.007379456+00:00,3492,3525,5476,5542,28.551,10.125,-14.151,16.702,10.202,-13.722,16.92,4.049,-22.638,11.076,4.049,-22.638,11.076,1.917,1.785,14.502,14.359,48.511,33.367,-73.05,43.856,40.809,-76.552,-36.921,-260.048,-264.872,-40.926,-263.962,-261.87,18723878.0,4442248.0,19707642.0,4466298.0,23392932.0,5021024.5,25434712.0,4986103.5,3.633,2.302,
2015-09-15 12:22:14.160000+00:00,3,True,True,True,5.278,8.519,-5.554,10.169,1.088,90.455,2015-09-15 12:25:35.007379456+00:00,1959,1992,3943,4009,28.551,10.125,-14.151,16.702,10.202,-13.722,16.92,4.049,-22.638,11.076,4.049,-22.638,11.076,1.917,1.785,14.502,14.359,48.511,33.367,-73.05,43.856,40.809,-76.552,-36.921,-260.048,-264.872,-40.926,-263.962,-261.87,18723878.0,4442248.0,19707642.0,4466298.0,23392932.0,5021024.5,25434712.0,4986103.5,3.633,2.302,
2015-09-15 12:27:24.214000+00:00,3,False,False,True,5.246,8.568,-5.573,10.221,2.692,109.35,2015-09-15 12:25:35.007379456+00:00,6259,6292,2945,3011,36.564,10.681,-10.154,16.757,10.706,-10.057,16.704,4.049,-22.638,11.076,4.049,-22.638,11.076,0.853,0.863,14.502,14.359,47.879,-7.824,38.529,45.793,-11.985,36.914,-36.921,-260.048,-264.872,-40.926,-263.962,-261.87,47637196.0,4442248.0,47360440.0,4466298.0,59721184.0,5021024.5,59568544.0,4986103.5,3.633,3.094,
2015-09-15 12:25:14.162000+00:00,3,False,False,True,5.261,8.545,-5.565,10.197,2.692,109.35,2015-09-15 12:25:35.007379456+00:00,6259,6292,2945,3011,36.564,10.681,-10.154,16.757,10.706,-10.057,16.704,4.049,-22.638,11.076,4.049,-22.638,11.076,0.853,0.863,14.502,14.359,47.879,-7.824,38.529,45.793,-11.985,36.914,-36.921,-260.048,-264.872,-40.926,-263.962,-261.87,47637196.0,4442248.0,47360440.0,4466298.0,59721184.0,5021024.5,59568544.0,4986103.5,3.633,3.094,
2015-09-15 12:28:34.115000+00:00,3,False,False,True,5.24,8.576,-5.577,10.23,2.692,109.35,2015-09-15 12:25:35.007379456+00:00,6259,6292,2945,3011,36.564,10.681,-10.154,16.757,10.706,-10.057,16.704,4.049,-22.638,11.076,4.049,-22.638,11.076,0.853,0.863,14.502,14.359,47.879,-7.824,38.529,45.793,-11.985,36.914,-36.921,-260.048,-264.872,-40.926,-263.962,-261.87,47637196.0,4442248.0,47360440.0,4466298.0,59721184.0,5021024.5,59568544.0,4986103.5,3.633,3.094,
2015-09-15 12:32:14.168000+00:00,3,False,False,True,5.219,8.607,-5.588,10.262,3.457,114.354,2015-09-15 12:25:35.007379456+00:00,5391,5424,2077,2143,36.564,10.681,-10.154,16.757,10.706,-10.057,16.704,4.049,-22.638,11.076,4.049,-22.638,11.076,0.853,0.863,14.502,14.359,47.879,-7.824,38.529,45.793,-11.985,36.914,-36.921,-260.048,-264.872,-40.926,-263.962,-261.87,47637196.0,4442248.0,47360440.0,4466298.0,59721184.0,5021024.5,59568544.0,4986103.5,3.633,3.094,
2015-09-15 12:43:54.077000+00:00,3,False,True,True,5.147,8.712,-5.623,10.369,3.228,106.168,2015-09-15 12:25:35.007379456+00:00,7595,7628,1279,1345,38.516,8.794,-9.075,17.004,8.709,-8.645,17.101,4.049,-22.638,11.076,4.049,-22.638,11.076,0.929,0.909,14.502,14.359,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-36.921,-260.048,-264.872,-40.926,-263.962,-261.87,42199088.0,4442248.0,42118520.0,4466298.0,54439116.0,5021024.5,54535916.0,4986103.5,3.633,3.251,
2015-09-15 12:36:14.171000+00:00,3,False,False,True,5.195,8.642,-5.601,10.298,2.233,102.458,2015-09-15 12:25:35.007379456+00:00,5260,5293,1946,2012,36.564,10.681,-10.154,16.757,10.706,-10.057,16.704,4.049,-22.638,11.076,4.049,-22.638,11.076,0.853,0.863,14.502,14.359,47.879,-7.824,38.529,45.793,-11.985,36.914,-36.921,-260.048,-264.872,-40.926,-263.962,-261.87,47637196.0,4442248.0,47360440.0,4466298.0,59721184.0,5021024.5,59568544.0,4986103.5,3.633,3.094,
2015-09-15 12:41:14.175000+00:00,3,False,False,True,5.165,8.686,-5.615,10.343,2.233,102.458,2015-09-15 12:25:35.007379456+00:00,5260,5293,1946,2012,36.564,10.681,-10.154,16.757,10.706,-10.057,16.704,4.049,-22.638,11.076,4.049,-22.638,11.076,0.853,0.863,14.502,14.359,47.879,-7.824,38.529,45.793,-11.985,36.914,-36.921,-260.048,-264.872,-40.926,-263.962,-261.87,47637196.0,4442248.0,47360440.0,4466298.0,59721184.0,5021024.5,59568544.0,4986103.5,3.633,3.094,
2015-09-15 12:51:44.184000+00:00,3,True,True,True,5.1,8.777,-5.641,10.433,2.458,162.571,2015-09-15 13:06:04.424657536+00:00,5465,5498,7477,7543,136.497,8.794,-9.075,17.004,8.709,-8.645,17.101,1.942,-1.413,-17.264,1.942,-1.413,-17.264,0.929,0.909,18.199,17.639,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-14.935,-213.422,-185.135,-13.307,-216.293,-180.67,42199088.0,5250353.0,42118520.0,5257036.0,54439116.0,4554962.0,54535916.0,4476726.0,12.313,3.251,
2015-09-15 13:02:24.092000+00:00,3,False,False,True,5.029,8.87,-5.663,10.524,7.157,159.823,2015-09-15 13:06:04.424657536+00:00,3067,3100,5079,5145,136.497,8.794,-9.075,17.004,8.709,-8.645,17.101,1.942,-1.413,-17.264,1.942,-1.413,-17.264,0.929,0.909,18.199,17.639,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-14.935,-213.422,-185.135,-13.307,-216.293,-180.67,42199088.0,5250353.0,42118520.0,5257036.0,54439116.0,4554962.0,54535916.0,4476726.0,12.313,3.251,
2015-09-15 12:46:44.179000+00:00,3,True,True,True,5.131,8.734,-5.629,10.391,1.533,91.336,2015-09-15 13:06:04.424657536+00:00,6529,6562,345,411,70.365,8.794,-9.075,17.004,8.709,-8.645,17.101,0.726,-30.009,-3.061,0.726,-30.009,-3.061,0.929,0.909,9.603,9.501,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-34.387,-257.971,-257.145,-32.77,-256.247,-272.844,42199088.0,5722550.0,42118520.0,5825592.5,54439116.0,5469511.0,54535916.0,5656829.5,2.274,3.251,
2015-09-15 13:07:04.146000+00:00,3,False,False,True,5.0,8.908,-5.67,10.559,7.519,159.765,2015-09-15 13:06:04.424657536+00:00,2135,2168,4147,4213,136.497,8.794,-9.075,17.004,8.709,-8.645,17.101,1.942,-1.413,-17.264,1.942,-1.413,-17.264,0.929,0.909,18.199,17.639,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-14.935,-213.422,-185.135,-13.307,-216.293,-180.67,42199088.0,5250353.0,42118520.0,5257036.0,54439116.0,4554962.0,54535916.0,4476726.0,12.313,3.251,
2015-09-15 12:59:34.140000+00:00,3,True,True,True,5.049,8.845,-5.657,10.499,3.79,161.685,2015-09-15 13:06:04.424657536+00:00,3534,3567,5546,5612,136.497,8.794,-9.075,17.004,8.709,-8.645,17.101,1.942,-1.413,-17.264,1.942,-1.413,-17.264,0.929,0.909,18.199,17.639,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-14.935,-213.422,-185.135,-13.307,-216.293,-180.67,42199088.0,5250353.0,42118520.0,5257036.0,54439116.0,4554962.0,54535916.0,4476726.0,12.313,3.251,
2015-09-15 13:01:04.141000+00:00,3,True,True,True,5.039,8.858,-5.66,10.511,3.79,161.685,2015-09-15 13:06:04.424657536+00:00,3534,3567,5546,5612,136.497,8.794,-9.075,17.004,8.709,-8.645,17.101,1.942,-1.413,-17.264,1.942,-1.413,-17.264,0.929,0.909,18.199,17.639,126.264,-4.876,-73.696,127.568,-10.218,-74.045,-14.935,-213.422,-185.135,-13.307,-216.293,-180.67,42199088.0,5250353.0,42118520.0,5257036.0,54439116.0,4554962.0,54535916.0,4476726.0,12.313,3.251,
2015-09-15 13:48:24.130000+00:00,3,False,False,True,4.712,9.244,-5.688,10.854,2.833,111.304,2015-09-15 13:50:38.943823872+00:00,1578,1611,2567,2633,18.024,6.188,-8.389,23.231,6.23,-8.572,23.257,19.203,-4.329,37.749,19.203,-4.329,37.749,1.673,1.64,7.174,7.268,23.064,-32.505,-86.889,19.0,-34.114,-86.78,-2.276,-187.341,-152.89,-2.541,-191.341,-149.015,24318734.0,4543667.5,24728134.0,4538237.0,32480678.0,5550394.0,33170338.0,5541730.0,0.668,2.418,
2015-09-15 14:05:34.194000+00:00,3,False,False,True,4.586,9.374,-5.671,10.956,2.94,110.628,2015-09-15 13:50:38.943823872+00:00,579,612,1568,1634,18.024,6.188,-8.389,23.231,6.23,-8.572,23.257,19.203,-4.329,37.749,19.203,-4.329,37.749,1.673,1.64,7.174,7.268,23.064,-32.505,-86.889,19.0,-34.114,-86.78,-2.276,-187.341,-152.89,-2.541,-191.341,-149.015,24318734.0,4543667.5,24728134.0,4538237.0,32480678.0,5550394.0,33170338.0,5541730.0,0.668,2.418,
2015-09-15 15:07:24.194000+00:00,3,False,False,True,4.092,9.804,-5.504,11.243,5.5,154.219,2015-09-15 15:25:36.885368960+00:00,876,909,1412,1478,15.248,7.297,-3.761,28.105,7.235,-3.747,28.014,5.324,-14.829,37.653,5.324,-14.829,37.653,0.648,0.652,8.11,8.19,39.043,11.54,-79.538,40.147,12.175,-79.418,-17.745,-268.161,-144.205,-18.931,-265.607,-142.707,71131408.0,6326057.5,71188560.0,6211225.0,87351768.0,6913501.5,87692608.0,6957852.0,1.152,2.023,
2015-09-15 16:16:14.201000+00:00,3,True,True,True,3.488,10.168,-5.153,11.399,2.066,22.848,2015-09-15 16:17:07.958633472+00:00,883,916,2034,2100,20.427,7.076,-6.67,14.245,7.004,-6.831,13.884,7.068,-3.694,28.066,7.068,-3.694,28.066,0.568,0.566,8.656,8.772,-62.718,16.073,-69.166,-61.624,15.585,-68.388,-23.103,-346.155,-143.196,-22.726,-346.599,-142.793,67475304.0,5264271.0,68446032.0,5346997.0,90862512.0,5891084.0,91855040.0,5914159.0,2.079,5.033,
2015-09-15 16:31:44.213000+00:00,3,True,True,True,3.344,10.229,-5.055,11.41,2.049,49.824,2015-09-15 16:17:07.958633472+00:00,282,315,1433,1499,20.427,7.076,-6.67,14.245,7.004,-6.831,13.884,7.068,-3.694,28.066,7.068,-3.694,28.066,0.568,0.566,8.656,8.772,-62.718,16.073,-69.166,-61.624,15.585,-68.388,-23.103,-346.155,-143.196,-22.726,-346.599,-142.793,67475304.0,5264271.0,68446032.0,5346997.0,90862512.0,5891084.0,91855040.0,5914159.0,2.079,5.033,
2015-09-15 16:23:14.206000+00:00,3,True,True,True,3.423,10.197,-5.109,11.405,2.066,22.848,2015-09-15 16:17:07.958633472+00:00,883,916,2034,2100,20.427,7.076,-6.67,14.245,7.004,-6.831,13.884,7.068,-3.694,28.066,7.068,-3.694,28.066,0.568,0.566,8.656,8.772,-62.718,16.073,-69.166,-61.624,15.585,-68.388,-23.103,-346.155,-143.196,-22.726,-346.599,-142.793,67475304.0,5264271.0,68446032.0,5346997.0,90862512.0,5891084.0,91855040.0,5914159.0,2.079,5.033,
